시간 [s],진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
39.17,-0.17,1.81,1.92,0.06,0.08,0.15,0.13,857.15,30.06,0.0,0.39,-3.04
39.18,-0.16,1.8,1.92,0.04,0.08,0.15,0.14,861.19,30.05,0.0,0.29,-2.96
39.19,-0.16,1.8,1.91,0.02,0.07,0.14,0.16,864.68,30.05,0.0,0.08,-2.85
39.2,-0.15,1.82,1.91,0.0,0.07,0.12,0.16,867.11,30.05,0.0,-0.18,-2.73
39.21,-0.15,1.86,1.92,-0.01,0.05,0.1,0.16,868.07,30.05,0.0,-0.44,-2.6
39.22,-0.14,1.91,1.94,-0.01,0.04,0.07,0.15,867.76,30.06,0.0,-0.63,-2.5
39.23,-0.14,1.97,1.96,-0.01,0.04,0.05,0.13,866.88,30.07,0.0,-0.68,-2.45
39.24,-0.14,2.02,1.98,-0.0,0.03,0.03,0.11,866.03,30.07,0.0,-0.55,-2.46
39.25,-0.15,2.06,2.0,0.01,0.04,0.02,0.09,865.67,30.06,0.0,-0.31,-2.53
39.26,-0.15,2.09,2.03,0.03,0.05,0.02,0.08,866.18,30.05,0.0,-0.09,-2.64
39.27,-0.15,2.11,2.04,0.05,0.06,0.03,0.08,867.66,30.05,0.0,-0.01,-2.79
39.28,-0.13,2.13,2.05,0.06,0.08,0.04,0.08,869.3,30.04,0.0,-0.05,-2.94
39.29,-0.12,2.15,2.06,0.08,0.09,0.07,0.09,869.39,30.04,0.0,-0.12,-3.02
39.3,-0.12,2.15,2.06,0.08,0.1,0.09,0.1,866.82,30.04,0.0,-0.14,-2.99
39.31,-0.12,2.16,2.05,0.07,0.11,0.11,0.1,862.97,30.05,0.0,-0.1,-2.89
39.32,-0.13,2.15,2.05,0.06,0.11,0.13,0.12,861.36,30.05,0.0,-0.05,-2.75
39.33,-0.15,2.14,2.05,0.04,0.1,0.13,0.13,864.47,30.06,0.0,-0.06,-2.62
39.34,-0.17,2.12,2.05,0.02,0.09,0.13,0.15,871.02,30.06,0.0,-0.14,-2.53
39.35,-0.19,2.11,2.05,0.0,0.08,0.12,0.16,876.98,30.07,0.0,-0.32,-2.48
39.36,-0.19,2.1,2.06,-0.01,0.06,0.09,0.16,879.17,30.07,0.0,-0.62,-2.48
39.37,-0.18,2.1,2.07,-0.02,0.04,0.06,0.15,878.07,30.07,0.0,-0.95,-2.52
39.38,-0.16,2.11,2.09,-0.03,0.03,0.03,0.14,877.41,30.07,0.0,-1.19,-2.6
39.39,-0.15,2.11,2.11,-0.02,0.03,0.01,0.13,880.4,30.07,0.0,-1.24,-2.7
39.4,-0.14,2.11,2.13,-0.02,0.03,-0.01,0.12,886.83,30.07,0.0,-1.11,-2.82
39.41,-0.13,2.11,2.15,-0.0,0.04,-0.01,0.11,894.33,30.07,0.0,-0.87,-2.92
39.42,-0.14,2.11,2.17,0.02,0.06,-0.01,0.1,900.64,30.07,0.0,-0.57,-2.97
39.43,-0.14,2.11,2.18,0.04,0.07,-0.0,0.1,904.45,30.06,0.0,-0.3,-2.97
39.44,-0.14,2.12,2.18,0.06,0.09,0.02,0.1,905.2,30.06,0.0,-0.17,-2.93
39.45,-0.15,2.14,2.18,0.07,0.1,0.05,0.1,903.21,30.06,0.0,-0.23,-2.84
39.46,-0.16,2.16,2.18,0.07,0.1,0.08,0.11,899.93,30.06,0.0,-0.43,-2.75
39.47,-0.17,2.19,2.17,0.06,0.1,0.11,0.12,897.47,30.07,0.0,-0.7,-2.66
39.48,-0.17,2.21,2.17,0.05,0.1,0.13,0.13,897.2,30.07,0.0,-0.94,-2.6
39.49,-0.17,2.23,2.17,0.03,0.09,0.14,0.14,898.95,30.07,0.0,-1.09,-2.58
39.5,-0.17,2.25,2.17,0.01,0.08,0.13,0.15,901.64,30.07,0.0,-1.05,-2.61
39.51,-0.16,2.27,2.18,0.0,0.06,0.11,0.15,904.18,30.07,0.0,-0.77,-2.69
39.52,-0.15,2.3,2.2,-0.01,0.05,0.08,0.14,905.98,30.07,0.0,-0.36,-2.8
39.53,-0.14,2.32,2.22,-0.01,0.04,0.05,0.13,906.95,30.07,0.0,0.0,-2.88
39.54,-0.12,2.34,2.24,-0.0,0.04,0.03,0.12,907.31,30.06,0.0,0.2,-2.9
39.55,-0.11,2.36,2.26,0.01,0.04,0.01,0.11,906.53,30.06,0.0,0.2,-2.86
39.56,-0.09,2.35,2.28,0.02,0.05,0.01,0.11,902.6,30.06,0.0,0.05,-2.77
39.57,-0.09,2.3,2.3,0.04,0.06,0.01,0.1,894.32,30.05,0.0,-0.21,-2.65
39.58,-0.09,2.22,2.31,0.06,0.07,0.02,0.1,884.29,30.05,0.0,-0.47,-2.53
39.59,-0.11,2.14,2.32,0.07,0.08,0.05,0.1,878.06,30.05,0.0,-0.67,-2.44
39.6,-0.15,2.08,2.32,0.08,0.09,0.07,0.1,879.39,30.04,0.0,-0.74,-2.4
39.61,-0.19,2.05,2.32,0.07,0.1,0.1,0.11,886.68,30.04,0.0,-0.74,-2.41
39.62,-0.23,2.05,2.32,0.06,0.1,0.12,0.13,894.62,30.05,0.0,-0.75,-2.47
39.63,-0.24,2.1,2.31,0.04,0.1,0.13,0.14,898.74,30.05,0.0,-0.85,-2.58
39.64,-0.23,2.17,2.3,0.02,0.09,0.13,0.15,898.39,30.05,0.0,-1.05,-2.71
39.65,-0.2,2.24,2.3,0.01,0.07,0.11,0.16,895.99,30.05,0.0,-1.31,-2.84
39.66,-0.16,2.3,2.31,0.0,0.06,0.1,0.17,894.24,30.05,0.0,-1.59,-2.95
39.67,-0.11,2.34,2.32,0.0,0.05,0.08,0.17,894.4,30.06,0.0,-1.8,-3.02
39.68,-0.08,2.36,2.34,0.0,0.04,0.06,0.16,896.77,30.06,0.0,-1.7,-3.01
39.69,-0.06,2.36,2.36,0.01,0.04,0.04,0.15,900.94,30.06,0.0,-1.2,-2.93
39.7,-0.05,2.36,2.38,0.01,0.04,0.03,0.14,905.97,30.06,0.0,-0.45,-2.79
39.71,-0.05,2.36,2.4,0.02,0.04,0.02,0.13,911.26,30.05,0.0,0.19,-2.64
39.72,-0.07,2.36,2.41,0.04,0.05,0.02,0.12,916.48,30.05,0.0,0.48,-2.51
39.73,-0.08,2.36,2.42,0.06,0.06,0.02,0.11,920.77,30.04,0.0,0.42,-2.42
39.74,-0.1,2.35,2.42,0.07,0.07,0.03,0.11,922.87,30.03,0.0,0.18,-2.39
39.75,-0.12,2.33,2.41,0.08,0.08,0.05,0.1,922.17,30.03,0.0,-0.04,-2.42
39.76,-0.14,2.3,2.4,0.07,0.08,0.07,0.11,919.13,30.02,0.0,-0.16,-2.49
39.77,-0.15,2.27,2.38,0.06,0.08,0.08,0.12,914.44,30.02,0.0,-0.23,-2.61
39.78,-0.16,2.24,2.37,0.05,0.08,0.09,0.13,908.81,30.02,0.0,-0.33,-2.77
39.79,-0.16,2.21,2.35,0.03,0.07,0.1,0.15,903.63,30.02,0.0,-0.48,-2.93
