시간 [s],진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
265.23,-0.15,5.91,5.77,0.02,0.02,0.01,0.1,1433.23,32.23,0.0,1098.78,-2.19
265.24,-0.15,5.95,5.78,0.02,0.02,0.02,0.09,1438.94,32.24,0.0,1098.56,-2.12
265.25,-0.15,5.97,5.8,0.03,0.02,0.02,0.06,1441.04,32.24,0.0,1098.4,-2.09
265.26,-0.13,5.95,5.82,0.05,0.02,-0.01,0.04,1439.74,32.23,0.0,1098.4,-2.11
265.27,-0.11,5.92,5.85,0.07,0.03,-0.05,0.03,1436.16,32.23,0.0,1098.56,-2.17
265.28,-0.1,5.89,5.88,0.08,0.04,-0.09,0.04,1431.41,32.23,0.0,1098.8,-2.28
265.29,-0.14,5.88,5.9,0.09,0.06,-0.12,0.06,1426.32,32.22,0.0,1099.05,-2.45
265.32,-0.32,5.89,5.92,0.08,0.08,-0.07,0.13,1428.53,32.22,0.0,1099.5,-2.76
265.33,-0.33,5.87,5.91,0.07,0.08,-0.03,0.14,1437.77,32.23,0.0,1099.58,-2.66
265.34,-0.32,5.87,5.91,0.06,0.07,0.0,0.15,1446.66,32.23,0.0,1099.6,-2.5
265.35,-0.3,5.88,5.92,0.05,0.06,0.01,0.15,1452.32,32.24,0.0,1099.54,-2.29
265.36,-0.28,5.92,5.95,0.03,0.05,0.0,0.16,1453.88,32.24,0.0,1099.43,-2.09
265.37,-0.28,5.97,5.98,0.02,0.04,-0.01,0.16,1451.72,32.25,0.0,1099.25,-1.97
265.38,-0.28,6.02,6.01,0.02,0.03,-0.02,0.15,1446.96,32.24,0.0,1099.04,-1.93
265.39,-0.3,6.06,6.03,0.02,0.03,-0.02,0.13,1441.97,32.24,0.0,1098.83,-1.97
265.4,-0.29,6.11,6.04,0.04,0.03,0.0,0.11,1440.09,32.23,0.0,1098.74,-2.08
265.41,-0.23,6.15,6.03,0.05,0.03,0.03,0.11,1443.23,32.23,0.0,1098.79,-2.24
265.42,-0.16,6.19,6.01,0.07,0.04,0.07,0.12,1450.37,32.23,0.0,1099.0,-2.42
265.43,-0.09,6.21,6.0,0.09,0.05,0.1,0.14,1459.1,32.23,0.0,1099.33,-2.56
265.44,-0.07,6.2,6.0,0.1,0.07,0.1,0.16,1467.33,32.23,0.0,1099.76,-2.66
265.45,-0.1,6.18,6.02,0.1,0.08,0.09,0.18,1473.45,32.23,0.0,1100.16,-2.7
265.46,-0.15,6.14,6.04,0.1,0.09,0.07,0.2,1476.47,32.24,0.0,1100.3,-2.65
265.47,-0.19,6.11,6.07,0.09,0.09,0.05,0.23,1476.4,32.24,0.0,1100.06,-2.52
265.48,-0.23,6.09,6.1,0.08,0.09,0.03,0.26,1474.0,32.24,0.0,1099.52,-2.36
265.49,-0.26,6.07,6.12,0.07,0.08,0.02,0.27,1469.95,32.25,0.0,1098.86,-2.22
265.5,-0.31,6.06,6.14,0.05,0.07,0.01,0.27,1464.91,32.25,0.0,1098.22,-2.15
265.51,-0.35,6.06,6.16,0.04,0.05,-0.01,0.26,1460.54,32.25,0.0,1097.72,-2.17
265.52,-0.37,6.09,6.17,0.03,0.04,-0.03,0.22,1459.65,32.24,0.0,1097.38,-2.23
265.53,-0.36,6.14,6.18,0.02,0.03,-0.04,0.16,1463.77,32.24,0.0,1097.17,-2.32
265.54,-0.31,6.21,6.18,0.02,0.02,-0.04,0.1,1471.68,32.24,0.0,1097.09,-2.41
265.55,-0.26,6.3,6.18,0.03,0.02,-0.05,0.05,1480.89,32.24,0.0,1097.21,-2.49
265.56,-0.24,6.4,6.19,0.05,0.03,-0.07,-0.0,1489.35,32.24,0.0,1097.55,-2.56
265.57,-0.23,6.49,6.2,0.07,0.04,-0.09,-0.04,1495.46,32.25,0.0,1098.03,-2.62
265.58,-0.23,6.53,6.22,0.08,0.05,-0.1,-0.06,1498.16,32.25,0.0,1098.47,-2.62
265.59,-0.2,6.53,6.23,0.1,0.06,-0.11,-0.07,1497.4,32.26,0.0,1098.75,-2.56
265.6,-0.17,6.48,6.23,0.1,0.07,-0.1,-0.07,1494.22,32.26,0.0,1098.84,-2.45
265.61,-0.16,6.41,6.24,0.1,0.08,-0.07,-0.05,1489.82,32.26,0.0,1098.79,-2.34
265.62,-0.19,6.33,6.26,0.09,0.08,-0.03,-0.02,1485.18,32.26,0.0,1098.66,-2.25
265.63,-0.26,6.27,6.27,0.08,0.07,0.01,0.02,1481.75,32.26,0.0,1098.55,-2.2
265.64,-0.33,6.23,6.29,0.07,0.06,0.03,0.06,1481.67,32.25,0.0,1098.57,-2.2
265.65,-0.36,6.2,6.3,0.05,0.05,0.03,0.08,1485.99,32.24,0.0,1098.79,-2.24
265.66,-0.35,6.2,6.3,0.04,0.04,0.0,0.09,1493.38,32.23,0.0,1099.14,-2.32
265.67,-0.33,6.24,6.3,0.04,0.03,-0.03,0.1,1501.48,32.22,0.0,1099.41,-2.42
265.68,-0.31,6.33,6.31,0.04,0.03,-0.07,0.11,1508.42,32.22,0.0,1099.48,-2.54
265.69,-0.3,6.44,6.32,0.05,0.02,-0.09,0.12,1512.8,32.22,0.0,1099.34,-2.66
265.7,-0.27,6.52,6.35,0.05,0.02,-0.09,0.14,1513.44,32.22,0.0,1099.04,-2.71
265.71,-0.23,6.53,6.39,0.07,0.03,-0.05,0.16,1510.19,32.22,0.0,1098.67,-2.66
