시간 [s],진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
22.34,-0.12,1.85,1.91,0.06,0.06,0.03,0.08,855.1,30.01,0.0,-1.01,-2.68
22.35,-0.13,1.83,1.91,0.06,0.08,0.04,0.08,855.63,30.02,0.0,-1.19,-2.83
22.36,-0.13,1.81,1.91,0.07,0.09,0.06,0.08,855.42,30.02,0.0,-1.13,-2.96
22.43,-0.22,1.92,1.91,0.0,0.04,0.05,0.13,859.62,30.03,0.0,-0.83,-2.65
22.44,-0.23,1.89,1.93,0.0,0.03,0.03,0.12,862.88,30.03,0.0,-0.9,-2.59
22.45,-0.22,1.87,1.95,0.01,0.02,0.01,0.1,864.33,30.02,0.0,-0.9,-2.56
22.46,-0.19,1.88,1.98,0.02,0.03,-0.0,0.09,866.05,30.02,0.0,-0.89,-2.59
22.47,-0.17,1.91,2.0,0.04,0.03,-0.0,0.08,869.89,30.03,0.0,-0.91,-2.69
22.48,-0.15,1.96,2.02,0.06,0.04,0.01,0.06,875.45,30.03,0.0,-0.93,-2.83
22.49,-0.13,2.0,2.04,0.07,0.05,0.03,0.06,880.85,30.04,0.0,-0.81,-2.97
22.5,-0.13,2.03,2.05,0.07,0.07,0.05,0.06,884.5,30.04,0.0,-0.46,-3.1
22.51,-0.13,2.03,2.05,0.07,0.08,0.06,0.07,886.24,30.05,0.0,0.04,-3.18
22.52,-0.14,2.02,2.04,0.06,0.09,0.07,0.08,887.19,30.05,0.0,0.47,-3.19
22.53,-0.15,2.01,2.04,0.05,0.1,0.07,0.11,888.55,30.04,0.0,0.68,-3.13
22.54,-0.15,2.0,2.03,0.04,0.09,0.07,0.13,890.49,30.04,0.0,0.65,-3.0
22.55,-0.16,2.0,2.03,0.02,0.08,0.07,0.15,892.36,30.03,0.0,0.46,-2.87
