시간 [s],진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
24.78,-0.17,0.8,0.85,0.05,0.06,0.16,0.11,855.53,32.2,0.0,-0.8,-2.17
24.79,-0.16,0.83,0.87,0.05,0.06,0.13,0.1,859.49,32.2,0.0,-0.77,-2.22
24.8,-0.14,0.87,0.89,0.06,0.05,0.11,0.09,860.0,32.19,0.0,-0.8,-2.29
24.81,-0.14,0.92,0.9,0.07,0.05,0.1,0.09,857.19,32.18,0.0,-0.8,-2.41
24.86,-0.17,0.96,0.91,0.09,0.1,0.14,0.11,855.46,32.16,0.0,-0.16,-2.5
24.87,-0.17,0.94,0.9,0.09,0.11,0.14,0.12,859.57,32.17,0.0,-0.33,-2.37
24.88,-0.16,0.91,0.9,0.08,0.11,0.15,0.12,863.13,32.18,0.0,-0.63,-2.25
24.89,-0.16,0.9,0.89,0.08,0.1,0.16,0.13,866.29,32.19,0.0,-0.91,-2.19
24.9,-0.15,0.89,0.89,0.06,0.09,0.16,0.13,869.43,32.19,0.0,-1.03,-2.2
24.91,-0.15,0.9,0.9,0.05,0.08,0.15,0.12,872.12,32.19,0.0,-0.99,-2.28
24.92,-0.16,0.91,0.9,0.04,0.07,0.14,0.12,873.05,32.19,0.0,-0.85,-2.43
24.93,-0.18,0.94,0.91,0.03,0.06,0.13,0.11,871.39,32.18,0.0,-0.69,-2.63
24.94,-0.2,0.98,0.93,0.04,0.05,0.11,0.11,868.5,32.17,0.0,-0.55,-2.83
24.95,-0.21,1.01,0.94,0.05,0.04,0.1,0.1,867.7,32.16,0.0,-0.46,-2.96
24.96,-0.21,1.03,0.96,0.06,0.04,0.09,0.1,871.32,32.15,0.0,-0.42,-2.98
24.97,-0.2,1.03,0.97,0.08,0.05,0.09,0.09,878.54,32.16,0.0,-0.42,-2.9
24.98,-0.19,1.03,0.98,0.09,0.06,0.1,0.09,886.72,32.16,0.0,-0.45,-2.73
24.99,-0.17,1.03,0.98,0.1,0.08,0.12,0.08,893.58,32.17,0.0,-0.49,-2.51
25.0,-0.15,1.03,0.98,0.1,0.09,0.14,0.09,898.27,32.18,0.0,-0.53,-2.28
25.01,-0.14,1.03,0.97,0.09,0.1,0.16,0.09,901.58,32.18,0.0,-0.47,-2.13
25.02,-0.14,1.03,0.96,0.09,0.11,0.18,0.1,904.65,32.18,0.0,-0.3,-2.08
25.03,-0.14,1.04,0.96,0.08,0.1,0.19,0.12,907.71,32.17,0.0,-0.04,-2.14
25.04,-0.14,1.04,0.96,0.07,0.1,0.19,0.12,910.34,32.17,0.0,0.26,-2.28
25.05,-0.16,1.04,0.95,0.06,0.08,0.18,0.13,912.13,32.16,0.0,0.55,-2.48
25.06,-0.17,1.03,0.96,0.04,0.07,0.16,0.13,912.62,32.16,0.0,0.74,-2.68
25.07,-0.18,1.03,0.96,0.03,0.06,0.14,0.13,910.89,32.16,0.0,0.7,-2.81
25.08,-0.18,1.03,0.97,0.02,0.05,0.12,0.11,906.6,32.16,0.0,0.36,-2.84
25.09,-0.18,1.03,0.99,0.03,0.04,0.1,0.1,901.13,32.16,0.0,-0.14,-2.78
25.1,-0.17,1.04,1.0,0.04,0.04,0.09,0.09,897.04,32.16,0.0,-0.47,-2.65
25.11,-0.16,1.06,1.02,0.06,0.05,0.09,0.08,896.06,32.16,0.0,-0.41,-2.49
25.12,-0.15,1.08,1.03,0.08,0.05,0.11,0.08,897.87,32.16,0.0,-0.03,-2.33
25.13,-0.15,1.1,1.04,0.09,0.06,0.13,0.08,900.75,32.16,0.0,0.36,-2.22
25.14,-0.14,1.11,1.04,0.1,0.08,0.15,0.09,903.1,32.17,0.0,0.53,-2.14
25.15,-0.15,1.12,1.04,0.1,0.09,0.17,0.09,904.31,32.18,0.0,0.46,-2.12
25.16,-0.15,1.13,1.03,0.1,0.1,0.18,0.1,904.71,32.18,0.0,0.3,-2.17
25.17,-0.16,1.13,1.03,0.09,0.1,0.18,0.12,904.89,32.19,0.0,0.21,-2.28
25.18,-0.17,1.13,1.02,0.08,0.1,0.19,0.13,904.82,32.19,0.0,0.25,-2.44
25.19,-0.19,1.11,1.02,0.07,0.1,0.2,0.14,903.56,32.18,0.0,0.34,-2.58
25.2,-0.2,1.08,1.02,0.05,0.09,0.19,0.14,900.48,32.18,0.0,0.41,-2.67
25.21,-0.21,1.03,1.02,0.04,0.07,0.19,0.14,896.74,32.18,0.0,0.4,-2.69
25.22,-0.21,1.0,1.03,0.03,0.06,0.18,0.13,895.12,32.18,0.0,0.25,-2.66
25.23,-0.2,0.98,1.04,0.03,0.05,0.16,0.12,897.52,32.18,0.0,-0.05,-2.58
25.24,-0.18,1.0,1.05,0.03,0.04,0.13,0.11,902.6,32.17,0.0,-0.45,-2.48
25.25,-0.16,1.05,1.06,0.05,0.04,0.11,0.1,906.58,32.17,0.0,-0.85,-2.39
25.26,-0.13,1.13,1.08,0.06,0.05,0.1,0.09,906.56,32.17,0.0,-1.2,-2.33
25.27,-0.11,1.22,1.09,0.07,0.06,0.1,0.08,903.26,32.17,0.0,-1.48,-2.3
25.28,-0.1,1.28,1.1,0.09,0.07,0.1,0.08,900.38,32.17,0.0,-1.68,-2.3
25.29,-0.09,1.28,1.1,0.09,0.09,0.11,0.08,901.01,32.18,0.0,-1.83,-2.33
25.3,-0.1,1.24,1.09,0.1,0.1,0.12,0.08,905.11,32.17,0.0,-1.9,-2.36
25.31,-0.11,1.17,1.08,0.09,0.11,0.13,0.09,910.47,32.17,0.0,-1.79,-2.41
25.32,-0.13,1.09,1.06,0.09,0.11,0.14,0.1,914.92,32.17,0.0,-1.45,-2.46
25.33,-0.15,1.02,1.05,0.08,0.1,0.15,0.11,917.03,32.16,0.0,-1.0,-2.51
25.34,-0.17,0.97,1.04,0.07,0.08,0.16,0.12,915.65,32.17,0.0,-0.67,-2.51
25.35,-0.17,0.95,1.03,0.06,0.07,0.16,0.13,910.65,32.17,0.0,-0.65,-2.44
25.36,-0.17,0.94,1.03,0.04,0.06,0.16,0.13,903.9,32.18,0.0,-0.86,-2.33
25.37,-0.16,0.94,1.04,0.02,0.05,0.14,0.12,898.32,32.19,0.0,-1.04,-2.2
25.38,-0.14,0.97,1.04,0.02,0.05,0.13,0.11,895.87,32.19,0.0,-0.99,-2.09
25.39,-0.13,1.0,1.05,0.02,0.05,0.11,0.11,896.5,32.2,0.0,-0.71,-2.02
25.4,-0.12,1.03,1.06,0.03,0.05,0.09,0.1,898.82,32.2,0.0,-0.45,-1.99
25.41,-0.11,1.06,1.07,0.05,0.06,0.09,0.09,901.35,32.2,0.0,-0.37,-2.01
25.42,-0.11,1.09,1.08,0.06,0.06,0.09,0.08,903.42,32.2,0.0,-0.52,-2.07
25.43,-0.11,1.1,1.09,0.08,0.07,0.1,0.07,905.4,32.19,0.0,-0.81,-2.19
25.44,-0.11,1.09,1.09,0.09,0.07,0.12,0.07,907.8,32.19,0.0,-1.16,-2.39
25.45,-0.12,1.08,1.09,0.1,0.08,0.13,0.08,909.6,32.18,0.0,-1.47,-2.6
25.46,-0.12,1.06,1.08,0.1,0.09,0.15,0.09,907.82,32.18,0.0,-1.69,-2.76
25.47,-0.13,1.05,1.07,0.09,0.1,0.16,0.11,900.55,32.18,0.0,-1.8,-2.81
25.48,-0.13,1.04,1.05,0.08,0.1,0.17,0.13,890.36,32.18,0.0,-1.79,-2.76
25.49,-0.13,1.05,1.05,0.07,0.09,0.18,0.14,883.23,32.18,0.0,-1.65,-2.63
25.5,-0.13,1.07,1.05,0.05,0.09,0.17,0.14,883.41,32.18,0.0,-1.38,-2.44
25.51,-0.13,1.08,1.05,0.04,0.08,0.16,0.14,889.67,32.18,0.0,-1.03,-2.26
25.52,-0.13,1.08,1.05,0.03,0.07,0.14,0.14,896.87,32.18,0.0,-0.63,-2.11
25.53,-0.13,1.06,1.06,0.03,0.06,0.12,0.13,900.56,32.18,0.0,-0.22,-2.01
25.54,-0.13,1.03,1.07,0.03,0.05,0.1,0.12,900.02,32.19,0.0,0.17,-1.96
25.55,-0.13,1.0,1.08,0.04,0.05,0.09,0.11,897.57,32.2,0.0,0.48,-1.99
25.56,-0.13,0.98,1.09,0.05,0.05,0.08,0.1,895.78,32.2,0.0,0.7,-2.08
25.57,-0.12,0.97,1.1,0.07,0.06,0.08,0.09,895.83,32.2,0.0,0.82,-2.22
25.58,-0.11,0.99,1.1,0.08,0.07,0.09,0.08,897.84,32.2,0.0,0.83,-2.34
25.59,-0.11,1.02,1.1,0.09,0.08,0.11,0.08,901.32,32.19,0.0,0.73,-2.43
25.6,-0.1,1.05,1.1,0.09,0.1,0.14,0.08,905.45,32.19,0.0,0.56,-2.46
