시간 [s],진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
172.65,-0.2,5.7,5.56,0.07,0.05,-0.0,0.08,1431.81,29.16,0.0,1129.5,-2.58
172.66,-0.23,5.63,5.57,0.09,0.06,0.03,0.05,1437.83,29.16,0.0,1129.55,-2.64
172.67,-0.27,5.58,5.58,0.1,0.07,0.06,0.07,1437.12,29.16,0.0,1129.47,-2.62
172.68,-0.32,5.56,5.59,0.1,0.08,0.09,0.13,1429.26,29.15,0.0,1129.2,-2.51
172.73,-0.36,5.76,5.6,0.0,0.03,0.06,0.34,1426.03,29.15,0.0,1129.09,-1.99
172.74,-0.37,5.77,5.62,-0.01,0.02,0.04,0.32,1437.23,29.15,0.0,1129.18,-2.06
172.75,-0.39,5.76,5.65,-0.01,0.01,0.02,0.3,1446.8,29.15,0.0,1129.1,-2.17
172.76,-0.41,5.77,5.68,0.0,0.01,0.02,0.28,1453.93,29.14,0.0,1128.98,-2.33
172.77,-0.39,5.79,5.71,0.02,0.01,0.05,0.25,1458.89,29.14,0.0,1128.95,-2.52
172.78,-0.36,5.83,5.75,0.04,0.03,0.08,0.21,1461.23,29.14,0.0,1129.05,-2.7
172.79,-0.33,5.88,5.78,0.05,0.04,0.11,0.18,1458.96,29.15,0.0,1129.22,-2.8
172.8,-0.33,5.92,5.81,0.07,0.06,0.14,0.17,1451.1,29.16,0.0,1129.42,-2.78
172.81,-0.35,5.93,5.83,0.08,0.07,0.16,0.18,1440.63,29.17,0.0,1129.57,-2.65
172.82,-0.36,5.92,5.84,0.08,0.08,0.16,0.19,1433.52,29.18,0.0,1129.62,-2.48
172.83,-0.35,5.87,5.83,0.08,0.09,0.14,0.2,1433.81,29.18,0.0,1129.52,-2.3
172.84,-0.31,5.8,5.82,0.07,0.09,0.11,0.21,1440.87,29.18,0.0,1129.33,-2.15
172.85,-0.28,5.77,5.8,0.06,0.08,0.08,0.21,1451.43,29.17,0.0,1129.19,-2.03
172.86,-0.29,5.8,5.79,0.04,0.07,0.07,0.21,1462.22,29.17,0.0,1129.16,-1.96
172.87,-0.33,5.88,5.78,0.02,0.06,0.06,0.22,1471.0,29.16,0.0,1129.28,-1.92
172.88,-0.37,5.94,5.79,0.01,0.04,0.06,0.22,1477.16,29.16,0.0,1129.53,-1.95
172.89,-0.39,5.96,5.79,0.0,0.03,0.06,0.23,1481.13,29.15,0.0,1129.88,-2.05
