시간 [s],진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
92.96,-0.18,1.68,1.66,0.03,0.03,0.08,0.13,1140.6,30.2,0.0,327.35,-2.26
92.97,-0.18,1.78,1.67,0.05,0.04,0.08,0.12,1148.74,30.2,0.0,327.39,-2.24
92.98,-0.18,1.88,1.68,0.07,0.05,0.1,0.11,1156.7,30.19,0.0,327.36,-2.26
92.99,-0.18,1.93,1.68,0.09,0.06,0.12,0.11,1161.94,30.18,0.0,327.26,-2.33
93.0,-0.18,1.9,1.68,0.09,0.08,0.14,0.13,1163.1,30.17,0.0,327.13,-2.47
93.01,-0.19,1.81,1.67,0.09,0.08,0.17,0.14,1160.99,30.17,0.0,326.99,-2.63
93.02,-0.2,1.7,1.66,0.08,0.09,0.18,0.16,1157.76,30.16,0.0,326.85,-2.75
93.03,-0.22,1.62,1.65,0.06,0.08,0.18,0.18,1155.3,30.17,0.0,326.74,-2.8
93.04,-0.23,1.59,1.65,0.05,0.08,0.17,0.2,1154.27,30.17,0.0,326.63,-2.78
93.05,-0.24,1.6,1.65,0.03,0.06,0.16,0.21,1154.26,30.18,0.0,326.46,-2.69
93.06,-0.25,1.63,1.65,0.02,0.05,0.15,0.21,1154.55,30.19,0.0,326.19,-2.56
93.07,-0.24,1.68,1.66,0.01,0.03,0.15,0.2,1155.08,30.19,0.0,325.88,-2.42
93.08,-0.22,1.74,1.67,0.0,0.02,0.15,0.19,1156.71,30.19,0.0,325.71,-2.33
93.09,-0.2,1.79,1.68,0.01,0.02,0.15,0.18,1160.12,30.19,0.0,325.78,-2.32
93.1,-0.17,1.85,1.7,0.02,0.01,0.14,0.17,1164.41,30.19,0.0,326.04,-2.38
93.11,-0.15,1.89,1.71,0.03,0.02,0.13,0.15,1167.58,30.19,0.0,326.36,-2.49
93.12,-0.14,1.9,1.72,0.05,0.03,0.12,0.15,1168.23,30.19,0.0,326.61,-2.63
93.13,-0.14,1.89,1.73,0.07,0.04,0.11,0.15,1167.14,30.18,0.0,326.75,-2.76
93.14,-0.16,1.86,1.74,0.08,0.05,0.11,0.15,1167.09,30.18,0.0,326.8,-2.85
93.15,-0.19,1.82,1.74,0.08,0.07,0.12,0.15,1170.21,30.18,0.0,326.82,-2.91
93.16,-0.22,1.76,1.73,0.08,0.08,0.14,0.15,1176.13,30.18,0.0,326.8,-2.91
93.17,-0.26,1.71,1.73,0.07,0.08,0.16,0.16,1183.08,30.18,0.0,326.7,-2.86
93.18,-0.29,1.68,1.73,0.06,0.08,0.18,0.17,1189.38,30.18,0.0,326.47,-2.76
93.19,-0.31,1.66,1.72,0.04,0.08,0.2,0.19,1193.83,30.18,0.0,326.17,-2.63
93.2,-0.32,1.65,1.72,0.03,0.07,0.21,0.2,1195.64,30.18,0.0,325.86,-2.49
93.21,-0.31,1.66,1.72,0.02,0.06,0.21,0.2,1194.81,30.18,0.0,325.63,-2.38
93.22,-0.28,1.68,1.73,0.01,0.04,0.2,0.2,1192.55,30.17,0.0,325.51,-2.31
93.23,-0.24,1.69,1.74,0.01,0.03,0.18,0.19,1190.8,30.17,0.0,325.54,-2.29
93.24,-0.21,1.68,1.75,0.01,0.03,0.15,0.18,1190.94,30.18,0.0,325.72,-2.34
93.25,-0.18,1.67,1.76,0.02,0.03,0.13,0.15,1192.57,30.19,0.0,325.97,-2.42
93.26,-0.16,1.65,1.77,0.04,0.04,0.11,0.13,1193.89,30.19,0.0,326.17,-2.54
93.27,-0.16,1.65,1.78,0.06,0.04,0.1,0.12,1193.43,30.19,0.0,326.25,-2.68
93.28,-0.17,1.65,1.79,0.07,0.05,0.1,0.11,1191.71,30.19,0.0,326.2,-2.81
93.29,-0.18,1.67,1.8,0.08,0.06,0.11,0.11,1191.12,30.19,0.0,326.13,-2.87
93.3,-0.2,1.69,1.81,0.09,0.07,0.13,0.12,1193.53,30.18,0.0,326.09,-2.86
93.31,-0.22,1.71,1.82,0.08,0.08,0.15,0.13,1198.44,30.17,0.0,326.1,-2.78
93.32,-0.25,1.74,1.82,0.08,0.09,0.16,0.15,1203.93,30.17,0.0,326.1,-2.64
93.33,-0.27,1.8,1.82,0.06,0.09,0.16,0.16,1208.32,30.17,0.0,326.05,-2.48
93.34,-0.29,1.86,1.81,0.05,0.09,0.16,0.18,1210.56,30.17,0.0,325.93,-2.32
