시간 [s],진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
244.9,-0.17,1.78,1.65,0.04,0.02,0.04,0.06,1141.22,31.52,0.0,615.36,-2.33
244.91,-0.19,1.78,1.66,0.05,0.03,0.03,0.05,1146.63,31.52,0.0,615.66,-2.14
244.92,-0.21,1.8,1.67,0.07,0.03,0.03,0.05,1154.31,31.52,0.0,615.79,-1.99
244.93,-0.24,1.81,1.68,0.08,0.04,0.03,0.05,1162.46,31.52,0.0,615.77,-1.91
244.94,-0.26,1.82,1.69,0.09,0.06,0.05,0.05,1167.86,31.52,0.0,615.71,-1.92
244.95,-0.27,1.81,1.7,0.1,0.07,0.08,0.05,1168.53,31.52,0.0,615.69,-2.03
244.96,-0.27,1.79,1.69,0.1,0.08,0.1,0.06,1165.78,31.52,0.0,615.74,-2.21
244.97,-0.25,1.76,1.69,0.09,0.09,0.12,0.07,1163.58,31.51,0.0,615.81,-2.4
244.98,-0.23,1.73,1.68,0.08,0.09,0.12,0.08,1165.09,31.51,0.0,615.83,-2.55
244.99,-0.2,1.71,1.67,0.07,0.08,0.11,0.1,1169.12,31.51,0.0,615.8,-2.64
245.0,-0.18,1.72,1.66,0.06,0.07,0.1,0.11,1170.52,31.51,0.0,615.68,-2.66
245.01,-0.16,1.77,1.67,0.04,0.06,0.09,0.13,1165.34,31.51,0.0,615.47,-2.63
245.02,-0.15,1.83,1.68,0.03,0.05,0.09,0.13,1155.44,31.51,0.0,615.23,-2.55
245.03,-0.14,1.88,1.69,0.02,0.04,0.1,0.13,1147.17,31.52,0.0,615.04,-2.46
245.04,-0.15,1.91,1.71,0.03,0.04,0.1,0.12,1145.47,31.52,0.0,614.95,-2.35
245.05,-0.16,1.92,1.72,0.04,0.04,0.09,0.11,1149.9,31.52,0.0,614.98,-2.26
