시간 [s],진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
250.03,-0.13,5.61,5.64,0.01,0.03,-0.02,0.05,1425.55,32.41,0.0,1078.13,-2.19
250.04,-0.1,5.67,5.68,0.02,0.03,-0.06,0.04,1429.09,32.41,0.0,1078.28,-2.05
250.05,-0.1,5.73,5.72,0.03,0.02,-0.1,0.04,1429.34,32.41,0.0,1078.44,-1.98
250.06,-0.12,5.78,5.77,0.04,0.03,-0.13,0.05,1426.97,32.41,0.0,1078.59,-1.99
250.12,-0.24,5.75,5.83,0.09,0.08,-0.0,0.09,1426.66,32.41,0.0,1077.4,-2.74
250.13,-0.31,5.77,5.83,0.08,0.07,0.01,0.07,1435.21,32.41,0.0,1076.83,-2.72
250.14,-0.36,5.82,5.85,0.07,0.07,0.03,0.06,1442.74,32.41,0.0,1076.48,-2.6
250.15,-0.39,5.89,5.86,0.05,0.06,0.03,0.06,1447.71,32.41,0.0,1076.39,-2.43
250.16,-0.38,5.96,5.88,0.03,0.06,0.03,0.07,1448.76,32.41,0.0,1076.47,-2.26
250.17,-0.35,6.02,5.89,0.02,0.05,0.02,0.09,1445.65,32.41,0.0,1076.62,-2.13
250.18,-0.3,6.07,5.9,0.02,0.03,0.02,0.12,1440.52,32.41,0.0,1076.81,-2.07
250.19,-0.26,6.09,5.91,0.02,0.03,0.0,0.13,1437.27,32.41,0.0,1077.08,-2.08
250.2,-0.24,6.09,5.92,0.03,0.02,-0.02,0.13,1438.53,32.41,0.0,1077.48,-2.17
250.21,-0.23,6.07,5.93,0.04,0.03,-0.04,0.11,1443.89,32.41,0.0,1077.93,-2.3
250.22,-0.22,6.07,5.94,0.06,0.03,-0.05,0.08,1451.24,32.4,0.0,1078.28,-2.47
250.23,-0.18,6.1,5.94,0.08,0.04,-0.05,0.05,1458.5,32.4,0.0,1078.43,-2.65
250.24,-0.12,6.15,5.94,0.1,0.05,-0.04,0.04,1463.97,32.4,0.0,1078.38,-2.8
250.25,-0.08,6.2,5.96,0.11,0.06,-0.01,0.03,1466.42,32.4,0.0,1078.21,-2.87
250.26,-0.07,6.24,6.0,0.12,0.07,0.02,0.04,1465.64,32.39,0.0,1078.01,-2.83
250.27,-0.1,6.26,6.04,0.12,0.07,0.05,0.05,1462.46,32.39,0.0,1077.85,-2.7
250.28,-0.14,6.24,6.08,0.11,0.08,0.07,0.07,1457.87,32.39,0.0,1077.76,-2.54
250.29,-0.19,6.21,6.09,0.09,0.07,0.07,0.09,1452.69,32.39,0.0,1077.72,-2.39
250.3,-0.22,6.17,6.07,0.07,0.07,0.05,0.1,1448.63,32.4,0.0,1077.73,-2.27
250.31,-0.26,6.14,6.05,0.05,0.06,0.02,0.11,1448.37,32.4,0.0,1077.75,-2.19
250.32,-0.31,6.11,6.03,0.03,0.05,0.01,0.12,1453.37,32.4,0.0,1077.78,-2.16
250.33,-0.36,6.1,6.03,0.03,0.03,0.01,0.12,1462.11,32.41,0.0,1077.8,-2.17
250.34,-0.39,6.09,6.04,0.03,0.03,0.02,0.11,1471.79,32.41,0.0,1077.85,-2.24
250.35,-0.39,6.09,6.05,0.04,0.02,0.02,0.09,1480.18,32.41,0.0,1077.94,-2.39
250.36,-0.36,6.09,6.06,0.05,0.03,0.03,0.06,1485.88,32.42,0.0,1078.05,-2.58
250.37,-0.33,6.11,6.08,0.06,0.03,0.03,0.04,1488.3,32.42,0.0,1078.11,-2.71
250.38,-0.31,6.14,6.11,0.08,0.04,0.01,0.04,1487.79,32.42,0.0,1078.07,-2.74
250.39,-0.3,6.17,6.16,0.1,0.05,-0.01,0.06,1485.25,32.42,0.0,1077.93,-2.66
250.4,-0.27,6.2,6.19,0.1,0.06,-0.02,0.09,1481.4,32.42,0.0,1077.66,-2.52
250.41,-0.22,6.22,6.21,0.11,0.07,-0.02,0.11,1476.82,32.41,0.0,1077.24,-2.33
250.42,-0.15,6.23,6.22,0.1,0.08,-0.01,0.13,1473.06,32.41,0.0,1076.79,-2.17
250.43,-0.11,6.25,6.23,0.09,0.08,-0.01,0.14,1472.77,32.4,0.0,1076.46,-2.07
250.44,-0.13,6.27,6.24,0.07,0.08,-0.01,0.13,1477.43,32.4,0.0,1076.34,-2.06
250.45,-0.2,6.31,6.27,0.05,0.07,-0.03,0.12,1485.64,32.39,0.0,1076.41,-2.14
250.46,-0.27,6.36,6.31,0.04,0.05,-0.03,0.11,1494.68,32.4,0.0,1076.59,-2.25
250.47,-0.31,6.4,6.35,0.03,0.04,-0.01,0.11,1502.35,32.4,0.0,1076.77,-2.37
250.48,-0.31,6.43,6.38,0.02,0.02,0.03,0.12,1507.25,32.41,0.0,1076.9,-2.46
250.49,-0.3,6.45,6.39,0.03,0.01,0.07,0.13,1508.63,32.41,0.0,1076.96,-2.52
250.5,-0.29,6.46,6.4,0.04,0.0,0.07,0.11,1506.7,32.41,0.0,1076.93,-2.55
250.51,-0.29,6.46,6.4,0.05,0.01,0.06,0.09,1502.51,32.41,0.0,1076.89,-2.55
250.52,-0.27,6.46,6.4,0.06,0.02,0.03,0.07,1496.99,32.41,0.0,1076.91,-2.49
250.53,-0.22,6.45,6.41,0.08,0.03,0.01,0.07,1490.84,32.41,0.0,1077.08,-2.37
250.54,-0.14,6.43,6.43,0.09,0.04,-0.0,0.08,1485.67,32.41,0.0,1077.36,-2.23
250.55,-0.1,6.41,6.45,0.11,0.06,-0.0,0.09,1483.95,32.42,0.0,1077.71,-2.12
250.56,-0.11,6.41,6.47,0.11,0.07,0.01,0.08,1486.99,32.41,0.0,1078.06,-2.08
250.57,-0.18,6.41,6.48,0.11,0.07,0.02,0.06,1493.57,32.41,0.0,1078.33,-2.1
250.58,-0.26,6.43,6.49,0.1,0.08,0.03,0.03,1501.35,32.4,0.0,1078.37,-2.18
250.59,-0.3,6.45,6.49,0.09,0.07,0.03,0.01,1508.35,32.4,0.0,1078.1,-2.29
250.6,-0.31,6.48,6.5,0.06,0.06,0.01,-0.01,1513.01,32.4,0.0,1077.64,-2.41
250.61,-0.29,6.51,6.5,0.05,0.05,-0.01,0.0,1513.94,32.4,0.0,1077.26,-2.5
250.62,-0.27,6.53,6.51,0.03,0.04,-0.02,0.04,1510.87,32.41,0.0,1077.12,-2.55
250.63,-0.26,6.55,6.53,0.02,0.03,-0.04,0.09,1505.0,32.42,0.0,1077.24,-2.55
250.64,-0.23,6.55,6.54,0.02,0.02,-0.04,0.14,1497.81,32.42,0.0,1077.46,-2.51
250.65,-0.17,6.54,6.56,0.03,0.02,-0.05,0.16,1490.46,32.42,0.0,1077.67,-2.4
250.66,-0.09,6.53,6.57,0.04,0.02,-0.05,0.16,1484.69,32.41,0.0,1077.81,-2.27
250.67,-0.05,6.52,6.58,0.06,0.03,-0.05,0.15,1482.89,32.4,0.0,1077.99,-2.15
250.68,-0.08,6.52,6.59,0.08,0.04,-0.05,0.12,1486.18,32.4,0.0,1078.3,-2.05
250.69,-0.16,6.54,6.61,0.1,0.05,-0.05,0.09,1493.12,32.4,0.0,1078.67,-1.99
250.7,-0.24,6.55,6.62,0.11,0.06,-0.05,0.07,1501.2,32.4,0.0,1078.95,-2.01
250.71,-0.3,6.56,6.63,0.11,0.07,-0.04,0.07,1508.37,32.4,0.0,1079.02,-2.12
250.72,-0.31,6.55,6.64,0.1,0.07,-0.03,0.07,1513.19,32.4,0.0,1078.89,-2.28
250.73,-0.31,6.55,6.65,0.09,0.08,-0.01,0.07,1514.61,32.4,0.0,1078.59,-2.44
250.74,-0.3,6.57,6.65,0.08,0.07,0.02,0.05,1512.61,32.4,0.0,1078.21,-2.57
250.75,-0.28,6.61,6.64,0.06,0.07,0.06,0.01,1508.09,32.4,0.0,1077.84,-2.65
250.76,-0.25,6.64,6.64,0.05,0.06,0.08,-0.0,1501.7,32.4,0.0,1077.6,-2.65
250.77,-0.19,6.67,6.65,0.04,0.05,0.07,0.02,1494.08,32.4,0.0,1077.53,-2.59
250.78,-0.11,6.68,6.66,0.03,0.04,0.05,0.07,1487.26,32.4,0.0,1077.6,-2.49
250.79,-0.06,6.69,6.68,0.03,0.03,0.02,0.13,1484.54,32.41,0.0,1077.72,-2.38
250.8,-0.08,6.71,6.7,0.03,0.03,0.0,0.16,1487.76,32.41,0.0,1077.81,-2.28
250.81,-0.14,6.74,6.72,0.04,0.03,-0.0,0.16,1495.29,32.41,0.0,1077.84,-2.2
250.82,-0.21,6.76,6.74,0.06,0.04,0.0,0.14,1503.61,32.41,0.0,1077.8,-2.16
250.83,-0.26,6.76,6.74,0.08,0.04,0.01,0.12,1509.85,32.41,0.0,1077.71,-2.15
250.84,-0.28,6.75,6.73,0.1,0.05,0.03,0.11,1512.79,32.4,0.0,1077.58,-2.19
