시간 [s],진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
46.44,-0.18,2.06,1.95,0.04,0.04,0.14,0.16,858.2,32.19,0.0,-0.77,-2.42
46.45,-0.19,2.07,1.97,0.05,0.04,0.14,0.15,860.48,32.2,0.0,-0.38,-2.23
46.46,-0.2,2.06,1.98,0.06,0.05,0.14,0.14,861.39,32.2,0.0,-0.02,-2.06
46.47,-0.2,2.02,1.99,0.07,0.06,0.15,0.14,863.21,32.2,0.0,0.19,-1.96
46.48,-0.2,1.98,1.99,0.08,0.07,0.16,0.14,866.48,32.2,0.0,0.26,-1.95
46.49,-0.18,1.95,2.0,0.09,0.08,0.18,0.14,870.65,32.19,0.0,0.23,-2.03
46.5,-0.16,1.96,2.0,0.09,0.09,0.19,0.15,874.92,32.18,0.0,0.19,-2.2
46.51,-0.13,2.0,2.0,0.08,0.1,0.2,0.15,878.11,32.18,0.0,0.17,-2.41
46.52,-0.12,2.03,2.0,0.07,0.1,0.21,0.16,878.62,32.17,0.0,0.19,-2.57
46.53,-0.1,2.04,2.0,0.06,0.09,0.21,0.16,875.75,32.18,0.0,0.22,-2.66
46.54,-0.1,2.03,2.0,0.04,0.08,0.2,0.17,870.99,32.19,0.0,0.23,-2.66
46.55,-0.1,2.03,2.01,0.03,0.07,0.19,0.17,867.41,32.2,0.0,0.19,-2.59
46.56,-0.11,2.04,2.02,0.02,0.06,0.18,0.16,867.21,32.21,0.0,0.05,-2.45
46.57,-0.11,2.07,2.04,0.02,0.05,0.16,0.16,869.66,32.21,0.0,-0.14,-2.31
46.58,-0.12,2.1,2.06,0.03,0.05,0.15,0.15,871.64,32.21,0.0,-0.31,-2.18
46.59,-0.13,2.11,2.08,0.04,0.05,0.16,0.14,870.59,32.21,0.0,-0.42,-2.1
