시간 [s],진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
95.61,-0.16,1.68,1.59,0.09,0.07,0.18,0.12,1140.47,32.35,0.0,311.51,-2.72
95.62,-0.17,1.67,1.59,0.09,0.09,0.2,0.13,1146.99,32.35,0.0,311.62,-2.57
95.63,-0.18,1.65,1.58,0.09,0.1,0.21,0.15,1149.48,32.36,0.0,311.71,-2.38
95.64,-0.21,1.64,1.57,0.08,0.11,0.23,0.16,1144.06,32.36,0.0,311.75,-2.18
95.75,-0.15,1.77,1.65,0.1,0.07,0.14,0.11,1149.26,32.38,0.0,312.9,-2.37
95.76,-0.17,1.78,1.66,0.11,0.09,0.16,0.11,1159.82,32.37,0.0,312.82,-2.19
95.77,-0.19,1.79,1.67,0.11,0.1,0.18,0.12,1167.41,32.37,0.0,312.71,-2.04
95.78,-0.2,1.8,1.67,0.11,0.11,0.19,0.13,1171.4,32.36,0.0,312.66,-1.97
95.79,-0.19,1.8,1.67,0.1,0.11,0.2,0.14,1172.23,32.35,0.0,312.71,-2.01
95.8,-0.17,1.8,1.66,0.09,0.11,0.21,0.15,1171.53,32.35,0.0,312.83,-2.14
95.81,-0.15,1.78,1.65,0.08,0.1,0.21,0.16,1171.98,32.35,0.0,312.95,-2.31
95.82,-0.15,1.75,1.65,0.06,0.08,0.21,0.16,1175.36,32.36,0.0,313.0,-2.5
95.83,-0.16,1.71,1.65,0.04,0.06,0.2,0.17,1180.04,32.37,0.0,312.99,-2.66
95.84,-0.18,1.69,1.66,0.03,0.04,0.19,0.16,1181.21,32.38,0.0,312.91,-2.75
95.85,-0.2,1.7,1.67,0.03,0.03,0.17,0.15,1175.48,32.39,0.0,312.81,-2.75
95.86,-0.22,1.75,1.68,0.03,0.03,0.14,0.15,1165.3,32.39,0.0,312.7,-2.67
95.87,-0.23,1.81,1.69,0.04,0.03,0.13,0.14,1157.63,32.39,0.0,312.64,-2.54
95.88,-0.23,1.86,1.71,0.06,0.04,0.12,0.12,1157.74,32.38,0.0,312.62,-2.38
95.89,-0.22,1.89,1.72,0.07,0.05,0.13,0.12,1163.95,32.37,0.0,312.63,-2.24
95.9,-0.2,1.89,1.74,0.09,0.07,0.14,0.11,1168.8,32.37,0.0,312.59,-2.13
95.91,-0.17,1.86,1.74,0.1,0.08,0.16,0.12,1166.22,32.36,0.0,312.43,-2.08
95.92,-0.15,1.82,1.74,0.1,0.09,0.17,0.12,1157.66,32.36,0.0,312.21,-2.09
95.93,-0.13,1.77,1.74,0.1,0.1,0.18,0.14,1150.79,32.36,0.0,312.06,-2.16
95.94,-0.13,1.71,1.73,0.1,0.1,0.19,0.16,1151.92,32.37,0.0,312.07,-2.28
95.95,-0.14,1.65,1.72,0.09,0.1,0.19,0.17,1160.92,32.37,0.0,312.23,-2.43
95.96,-0.16,1.63,1.71,0.08,0.09,0.2,0.18,1173.54,32.36,0.0,312.53,-2.57
95.97,-0.19,1.64,1.71,0.06,0.08,0.19,0.18,1185.44,32.36,0.0,312.92,-2.68
95.98,-0.21,1.69,1.71,0.04,0.06,0.17,0.18,1193.33,32.36,0.0,313.28,-2.74
95.99,-0.24,1.77,1.72,0.03,0.05,0.14,0.16,1194.68,32.36,0.0,313.45,-2.73
96.0,-0.26,1.86,1.74,0.03,0.04,0.1,0.15,1189.08,32.37,0.0,313.35,-2.66
96.01,-0.27,1.94,1.75,0.03,0.03,0.06,0.14,1180.01,32.37,0.0,313.05,-2.53
96.02,-0.27,2.01,1.77,0.04,0.03,0.03,0.14,1173.54,32.37,0.0,312.77,-2.4
96.03,-0.26,2.05,1.79,0.06,0.04,0.03,0.13,1173.85,32.37,0.0,312.66,-2.29
96.04,-0.24,2.07,1.8,0.07,0.05,0.04,0.12,1179.23,32.37,0.0,312.71,-2.21
96.05,-0.22,2.05,1.82,0.09,0.06,0.06,0.12,1183.21,32.37,0.0,312.74,-2.19
96.06,-0.19,2.02,1.82,0.1,0.08,0.09,0.12,1180.58,32.37,0.0,312.63,-2.25
96.07,-0.16,1.96,1.82,0.11,0.09,0.11,0.12,1172.82,32.37,0.0,312.38,-2.35
96.08,-0.14,1.89,1.81,0.11,0.1,0.13,0.13,1166.93,32.38,0.0,312.15,-2.49
96.09,-0.14,1.8,1.8,0.1,0.11,0.14,0.13,1168.57,32.37,0.0,312.05,-2.64
96.1,-0.15,1.71,1.79,0.09,0.11,0.14,0.14,1177.42,32.37,0.0,312.08,-2.76
96.11,-0.16,1.65,1.79,0.08,0.1,0.14,0.15,1189.32,32.36,0.0,312.09,-2.83
96.12,-0.19,1.64,1.79,0.06,0.09,0.14,0.15,1200.15,32.36,0.0,311.93,-2.81
96.13,-0.21,1.67,1.79,0.04,0.08,0.15,0.15,1206.78,32.36,0.0,311.67,-2.73
96.14,-0.23,1.74,1.8,0.02,0.07,0.16,0.15,1206.56,32.36,0.0,311.45,-2.6
96.15,-0.25,1.82,1.82,0.01,0.06,0.16,0.15,1198.97,32.37,0.0,311.42,-2.44
96.16,-0.26,1.9,1.83,0.02,0.05,0.16,0.14,1187.68,32.37,0.0,311.59,-2.29
96.17,-0.27,1.97,1.85,0.03,0.05,0.16,0.14,1179.04,32.38,0.0,311.93,-2.19
96.18,-0.25,2.01,1.87,0.04,0.05,0.15,0.14,1177.38,32.38,0.0,312.36,-2.16
96.19,-0.23,2.03,1.88,0.06,0.05,0.14,0.14,1181.29,32.38,0.0,312.77,-2.21
96.2,-0.2,2.03,1.89,0.08,0.06,0.13,0.14,1184.7,32.38,0.0,313.03,-2.33
96.21,-0.17,2.01,1.89,0.09,0.07,0.13,0.14,1182.57,32.38,0.0,313.07,-2.51
96.22,-0.15,1.98,1.89,0.09,0.08,0.14,0.14,1175.96,32.38,0.0,312.95,-2.68
96.23,-0.13,1.94,1.88,0.09,0.09,0.16,0.14,1171.14,32.38,0.0,312.75,-2.79
96.24,-0.13,1.87,1.87,0.09,0.09,0.17,0.15,1173.21,32.38,0.0,312.57,-2.77
96.25,-0.14,1.79,1.86,0.09,0.08,0.18,0.15,1181.65,32.37,0.0,312.45,-2.66
96.26,-0.15,1.73,1.85,0.08,0.07,0.17,0.16,1192.15,32.36,0.0,312.34,-2.49
96.27,-0.18,1.72,1.85,0.06,0.06,0.14,0.17,1200.68,32.36,0.0,312.22,-2.31
96.28,-0.2,1.74,1.85,0.05,0.05,0.11,0.17,1204.76,32.36,0.0,312.08,-2.16
96.29,-0.22,1.8,1.85,0.03,0.04,0.09,0.16,1202.74,32.36,0.0,312.0,-2.07
96.3,-0.24,1.89,1.86,0.03,0.03,0.12,0.16,1194.72,32.36,0.0,312.01,-2.05
96.31,-0.25,1.98,1.87,0.03,0.03,0.18,0.15,1184.1,32.36,0.0,312.09,-2.1
96.32,-0.25,2.05,1.89,0.03,0.03,0.23,0.14,1176.32,32.36,0.0,312.18,-2.21
96.33,-0.23,2.08,1.9,0.05,0.03,0.24,0.13,1174.94,32.36,0.0,312.22,-2.38
96.34,-0.21,2.08,1.91,0.06,0.04,0.22,0.12,1178.38,32.37,0.0,312.21,-2.55
96.35,-0.19,2.05,1.91,0.08,0.05,0.18,0.12,1180.8,32.38,0.0,312.27,-2.67
96.36,-0.16,2.02,1.91,0.09,0.07,0.14,0.13,1177.52,32.39,0.0,312.46,-2.7
96.37,-0.13,1.98,1.91,0.09,0.08,0.12,0.13,1169.98,32.39,0.0,312.74,-2.63
96.38,-0.11,1.94,1.9,0.09,0.09,0.11,0.14,1164.88,32.39,0.0,312.96,-2.51
96.39,-0.1,1.87,1.89,0.09,0.1,0.11,0.15,1167.51,32.4,0.0,313.03,-2.34
96.4,-0.11,1.78,1.88,0.08,0.1,0.11,0.16,1177.18,32.4,0.0,312.96,-2.18
96.41,-0.13,1.72,1.87,0.07,0.09,0.11,0.16,1189.41,32.4,0.0,312.9,-2.04
96.42,-0.15,1.69,1.86,0.06,0.08,0.11,0.15,1199.98,32.4,0.0,312.96,-1.95
96.43,-0.18,1.7,1.86,0.04,0.07,0.12,0.15,1206.03,32.4,0.0,313.17,-1.91
96.44,-0.21,1.73,1.86,0.03,0.06,0.12,0.14,1205.54,32.4,0.0,313.5,-1.96
96.45,-0.23,1.79,1.87,0.02,0.05,0.12,0.13,1198.4,32.4,0.0,313.9,-2.1
96.46,-0.24,1.85,1.87,0.03,0.04,0.12,0.13,1188.12,32.4,0.0,314.29,-2.3
96.47,-0.25,1.9,1.88,0.04,0.04,0.12,0.13,1180.36,32.4,0.0,314.55,-2.5
96.48,-0.24,1.94,1.9,0.06,0.04,0.12,0.12,1178.94,32.4,0.0,314.63,-2.64
96.49,-0.22,1.97,1.92,0.08,0.06,0.12,0.1,1182.32,32.39,0.0,314.51,-2.71
96.5,-0.2,2.0,1.93,0.1,0.07,0.12,0.09,1184.51,32.38,0.0,314.21,-2.7
96.51,-0.17,2.03,1.93,0.11,0.09,0.13,0.08,1180.63,32.38,0.0,313.72,-2.6
96.52,-0.13,2.05,1.93,0.12,0.1,0.13,0.08,1172.26,32.37,0.0,313.19,-2.45
96.53,-0.1,2.05,1.92,0.12,0.11,0.13,0.09,1166.28,32.37,0.0,312.78,-2.29
96.54,-0.09,2.0,1.91,0.11,0.11,0.11,0.1,1168.15,32.37,0.0,312.6,-2.13
96.55,-0.09,1.93,1.89,0.11,0.11,0.1,0.11,1177.34,32.37,0.0,312.65,-2.0
96.56,-0.11,1.85,1.88,0.09,0.1,0.07,0.12,1189.54,32.38,0.0,312.9,-1.95
96.57,-0.13,1.8,1.88,0.08,0.09,0.05,0.12,1200.55,32.38,0.0,313.27,-1.97
96.58,-0.16,1.77,1.87,0.05,0.08,0.02,0.11,1207.22,32.38,0.0,313.66,-2.06
96.59,-0.19,1.79,1.88,0.04,0.07,-0.0,0.1,1206.93,32.38,0.0,313.9,-2.19
96.6,-0.21,1.85,1.88,0.03,0.06,-0.02,0.09,1199.21,32.38,0.0,313.94,-2.36
96.61,-0.23,1.92,1.89,0.03,0.05,-0.03,0.09,1187.68,32.36,0.0,313.81,-2.52
96.62,-0.24,2.0,1.9,0.04,0.05,-0.03,0.09,1178.45,32.35,0.0,313.66,-2.62
96.63,-0.24,2.05,1.92,0.05,0.05,-0.03,0.09,1175.69,32.34,0.0,313.62,-2.61
96.64,-0.22,2.09,1.93,0.06,0.06,-0.01,0.08,1178.33,32.33,0.0,313.67,-2.52
96.65,-0.19,2.11,1.94,0.08,0.07,0.0,0.08,1180.97,32.33,0.0,313.7,-2.38
