시간 [s],진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
22.79,-0.14,4.38,4.52,0.1,0.1,0.08,0.15,857.17,29.11,0.0,-0.15,-2.48
22.8,-0.15,4.36,4.52,0.09,0.11,0.07,0.16,860.71,29.11,0.0,-0.27,-2.64
22.81,-0.15,4.34,4.52,0.09,0.11,0.07,0.18,861.98,29.12,0.0,-0.35,-2.81
22.82,-0.15,4.34,4.52,0.07,0.1,0.06,0.19,862.31,29.12,0.0,-0.41,-2.91
22.83,-0.14,4.36,4.53,0.06,0.09,0.07,0.2,863.04,29.11,0.0,-0.52,-2.91
22.84,-0.13,4.39,4.54,0.05,0.08,0.09,0.2,864.47,29.11,0.0,-0.64,-2.82
22.85,-0.12,4.43,4.56,0.04,0.06,0.11,0.19,866.09,29.11,0.0,-0.65,-2.66
22.86,-0.11,4.45,4.59,0.04,0.05,0.12,0.18,867.32,29.11,0.0,-0.5,-2.46
22.87,-0.1,4.47,4.61,0.04,0.05,0.13,0.16,867.73,29.11,0.0,-0.21,-2.27
22.88,-0.09,4.49,4.64,0.05,0.05,0.12,0.15,866.82,29.11,0.0,0.11,-2.15
22.89,-0.09,4.54,4.67,0.06,0.05,0.1,0.14,864.47,29.11,0.0,0.4,-2.13
22.9,-0.09,4.6,4.7,0.08,0.06,0.07,0.13,861.78,29.11,0.0,0.56,-2.19
22.91,-0.09,4.66,4.73,0.09,0.08,0.05,0.13,860.99,29.1,0.0,0.51,-2.33
22.92,-0.11,4.7,4.75,0.09,0.09,0.04,0.13,863.52,29.1,0.0,0.24,-2.51
22.93,-0.13,4.72,4.76,0.09,0.11,0.05,0.13,868.43,29.1,0.0,-0.19,-2.7
22.94,-0.14,4.75,4.77,0.09,0.12,0.06,0.14,873.2,29.1,0.0,-0.61,-2.82
22.95,-0.15,4.79,4.77,0.08,0.12,0.06,0.16,875.83,29.1,0.0,-0.92,-2.87
22.96,-0.15,4.84,4.77,0.07,0.11,0.06,0.18,876.61,29.1,0.0,-1.07,-2.83
22.97,-0.14,4.88,4.77,0.05,0.1,0.06,0.19,878.09,29.1,0.0,-1.03,-2.73
22.98,-0.14,4.9,4.78,0.04,0.08,0.05,0.2,882.41,29.1,0.0,-0.8,-2.59
22.99,-0.13,4.89,4.8,0.03,0.07,0.03,0.2,888.68,29.1,0.0,-0.49,-2.45
23.0,-0.13,4.87,4.82,0.02,0.07,0.02,0.19,893.73,29.11,0.0,-0.23,-2.33
23.01,-0.12,4.85,4.85,0.03,0.06,0.01,0.17,895.13,29.1,0.0,-0.11,-2.26
23.02,-0.12,4.84,4.89,0.04,0.06,0.01,0.16,893.3,29.1,0.0,-0.15,-2.23
23.03,-0.11,4.86,4.93,0.05,0.06,0.01,0.15,890.94,29.09,0.0,-0.27,-2.27
23.04,-0.1,4.91,4.97,0.07,0.06,0.02,0.13,890.46,29.08,0.0,-0.42,-2.37
23.05,-0.08,4.99,5.01,0.09,0.07,0.03,0.12,892.4,29.08,0.0,-0.53,-2.51
23.06,-0.07,5.05,5.04,0.1,0.08,0.04,0.12,896.11,29.08,0.0,-0.49,-2.65
23.07,-0.07,5.07,5.05,0.1,0.09,0.06,0.12,900.6,29.08,0.0,-0.25,-2.75
23.08,-0.08,5.06,5.06,0.1,0.11,0.07,0.13,904.24,29.08,0.0,0.1,-2.79
23.09,-0.09,5.01,5.07,0.1,0.12,0.09,0.14,904.77,29.09,0.0,0.39,-2.76
23.1,-0.1,4.94,5.07,0.09,0.12,0.1,0.15,901.04,29.1,0.0,0.52,-2.66
23.11,-0.11,4.86,5.08,0.08,0.11,0.12,0.17,894.74,29.11,0.0,0.44,-2.52
23.12,-0.12,4.78,5.09,0.06,0.1,0.14,0.18,889.44,29.11,0.0,0.14,-2.38
23.13,-0.12,4.73,5.1,0.05,0.09,0.14,0.19,887.77,29.11,0.0,-0.34,-2.27
23.14,-0.12,4.7,5.11,0.04,0.08,0.13,0.19,889.51,29.1,0.0,-0.87,-2.21
23.15,-0.12,4.75,5.13,0.03,0.06,0.11,0.18,892.32,29.09,0.0,-1.2,-2.2
23.16,-0.11,4.87,5.16,0.04,0.05,0.1,0.17,894.0,29.09,0.0,-1.22,-2.26
23.17,-0.09,5.05,5.19,0.04,0.05,0.1,0.16,894.32,29.09,0.0,-0.97,-2.36
23.18,-0.08,5.22,5.22,0.06,0.05,0.09,0.15,895.04,29.08,0.0,-0.64,-2.49
23.19,-0.09,5.35,5.25,0.08,0.05,0.09,0.14,897.75,29.08,0.0,-0.37,-2.65
23.2,-0.09,5.42,5.28,0.09,0.06,0.08,0.13,901.44,29.08,0.0,-0.25,-2.78
23.21,-0.11,5.42,5.31,0.11,0.07,0.08,0.13,902.58,29.07,0.0,-0.29,-2.85
23.22,-0.11,5.36,5.32,0.11,0.08,0.08,0.12,898.62,29.07,0.0,-0.45,-2.8
23.23,-0.12,5.28,5.34,0.12,0.1,0.09,0.13,891.43,29.08,0.0,-0.67,-2.68
23.24,-0.11,5.19,5.34,0.11,0.11,0.1,0.13,886.36,29.08,0.0,-0.84,-2.52
23.25,-0.1,5.12,5.34,0.1,0.11,0.12,0.15,887.44,29.09,0.0,-0.9,-2.37
23.26,-0.09,5.09,5.33,0.09,0.11,0.14,0.16,893.84,29.1,0.0,-0.85,-2.27
23.27,-0.08,5.12,5.33,0.08,0.1,0.16,0.17,901.24,29.11,0.0,-0.69,-2.24
23.28,-0.08,5.21,5.33,0.06,0.09,0.17,0.17,905.86,29.11,0.0,-0.48,-2.27
23.29,-0.08,5.34,5.34,0.04,0.07,0.17,0.17,906.74,29.11,0.0,-0.25,-2.36
23.3,-0.1,5.46,5.36,0.04,0.06,0.17,0.16,905.21,29.1,0.0,-0.07,-2.49
23.31,-0.11,5.56,5.38,0.03,0.05,0.16,0.15,903.11,29.1,0.0,0.02,-2.62
23.32,-0.12,5.6,5.41,0.04,0.05,0.14,0.14,901.66,29.09,0.0,0.05,-2.74
23.33,-0.13,5.58,5.44,0.06,0.05,0.11,0.14,901.46,29.09,0.0,0.08,-2.79
23.34,-0.11,5.49,5.46,0.07,0.04,0.08,0.13,902.52,29.1,0.0,0.15,-2.74
23.35,-0.09,5.36,5.48,0.09,0.05,0.05,0.12,904.47,29.11,0.0,0.22,-2.63
23.36,-0.07,5.26,5.5,0.1,0.05,0.02,0.12,907.08,29.11,0.0,0.13,-2.49
23.37,-0.06,5.22,5.51,0.12,0.06,0.02,0.12,910.14,29.11,0.0,-0.22,-2.36
23.38,-0.06,5.23,5.51,0.12,0.07,0.04,0.13,913.04,29.11,0.0,-0.75,-2.27
23.39,-0.07,5.27,5.51,0.12,0.08,0.07,0.14,914.87,29.1,0.0,-1.22,-2.22
23.4,-0.09,5.32,5.51,0.11,0.09,0.11,0.16,915.18,29.09,0.0,-1.47,-2.21
23.41,-0.11,5.35,5.5,0.09,0.09,0.16,0.17,913.59,29.09,0.0,-1.46,-2.25
23.42,-0.12,5.38,5.5,0.07,0.09,0.18,0.17,909.02,29.08,0.0,-1.18,-2.33
23.43,-0.12,5.42,5.51,0.05,0.08,0.19,0.17,901.01,29.09,0.0,-0.7,-2.47
23.44,-0.1,5.47,5.53,0.03,0.07,0.17,0.15,891.92,29.09,0.0,-0.18,-2.63
23.45,-0.09,5.51,5.55,0.03,0.06,0.14,0.14,886.19,29.1,0.0,0.17,-2.76
23.46,-0.06,5.54,5.57,0.02,0.05,0.1,0.14,886.7,29.11,0.0,0.22,-2.82
23.47,-0.04,5.57,5.58,0.03,0.05,0.07,0.14,891.7,29.11,0.0,0.04,-2.81
23.48,-0.03,5.58,5.6,0.04,0.04,0.05,0.14,895.81,29.12,0.0,-0.17,-2.72
23.49,-0.03,5.6,5.62,0.05,0.04,0.04,0.14,894.79,29.12,0.0,-0.22,-2.55
23.5,-0.03,5.62,5.64,0.06,0.05,0.04,0.15,889.34,29.12,0.0,-0.11,-2.36
23.51,-0.05,5.65,5.66,0.07,0.06,0.04,0.15,884.01,29.11,0.0,0.05,-2.2
23.52,-0.07,5.68,5.67,0.08,0.08,0.06,0.16,882.75,29.11,0.0,0.13,-2.11
23.53,-0.09,5.7,5.66,0.09,0.09,0.07,0.18,885.79,29.1,0.0,0.11,-2.09
23.54,-0.1,5.71,5.66,0.09,0.11,0.09,0.2,890.68,29.1,0.0,-0.02,-2.16
