시간 [s],진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
19.58,-0.11,2.04,1.95,0.07,0.06,0.14,0.12,855.51,32.35,0.0,-0.51,-2.61
19.59,-0.12,2.04,1.96,0.08,0.07,0.13,0.12,858.9,32.35,0.0,-0.17,-2.66
19.6,-0.13,2.03,1.98,0.09,0.08,0.14,0.11,860.94,32.36,0.0,0.23,-2.65
19.61,-0.13,1.99,1.99,0.09,0.09,0.15,0.12,861.31,32.36,0.0,0.49,-2.57
19.62,-0.13,1.95,2.0,0.1,0.1,0.16,0.12,860.16,32.36,0.0,0.5,-2.44
19.63,-0.12,1.9,2.0,0.09,0.1,0.18,0.13,858.56,32.36,0.0,0.3,-2.28
19.64,-0.11,1.88,2.01,0.08,0.1,0.18,0.14,858.45,32.35,0.0,0.0,-2.15
19.65,-0.09,1.88,2.01,0.07,0.09,0.19,0.15,861.07,32.35,0.0,-0.24,-2.07
19.66,-0.08,1.91,2.0,0.06,0.08,0.18,0.16,865.1,32.35,0.0,-0.39,-2.06
19.67,-0.07,1.94,2.0,0.05,0.08,0.18,0.17,867.07,32.35,0.0,-0.47,-2.12
19.68,-0.06,1.97,2.0,0.04,0.07,0.18,0.18,864.49,32.35,0.0,-0.52,-2.23
19.69,-0.06,1.99,2.01,0.04,0.06,0.18,0.19,859.01,32.36,0.0,-0.56,-2.37
19.7,-0.06,2.01,2.02,0.04,0.05,0.18,0.19,855.83,32.37,0.0,-0.54,-2.5
19.71,-0.07,2.03,2.04,0.04,0.05,0.17,0.18,858.84,32.37,0.0,-0.43,-2.58
19.72,-0.09,2.05,2.06,0.05,0.05,0.15,0.16,867.04,32.38,0.0,-0.27,-2.62
19.73,-0.1,2.08,2.07,0.07,0.06,0.13,0.15,876.17,32.37,0.0,-0.09,-2.58
19.74,-0.11,2.11,2.09,0.08,0.07,0.12,0.13,882.5,32.37,0.0,0.05,-2.48
19.75,-0.11,2.13,2.1,0.09,0.08,0.12,0.12,885.24,32.37,0.0,0.13,-2.35
19.76,-0.11,2.13,2.11,0.1,0.09,0.13,0.12,886.24,32.36,0.0,0.11,-2.22
19.77,-0.11,2.1,2.11,0.09,0.09,0.15,0.13,887.68,32.36,0.0,-0.01,-2.11
19.78,-0.12,2.07,2.11,0.09,0.1,0.17,0.15,890.23,32.35,0.0,-0.18,-2.04
19.79,-0.13,2.03,2.11,0.08,0.1,0.19,0.17,893.53,32.35,0.0,-0.3,-2.02
19.8,-0.15,2.01,2.11,0.06,0.09,0.21,0.19,896.93,32.35,0.0,-0.29,-2.04
19.81,-0.17,2.01,2.11,0.05,0.08,0.21,0.2,899.4,32.35,0.0,-0.19,-2.09
19.82,-0.19,2.02,2.11,0.03,0.07,0.2,0.2,899.43,32.35,0.0,-0.1,-2.19
19.83,-0.2,2.05,2.12,0.03,0.06,0.19,0.21,896.31,32.35,0.0,-0.1,-2.32
19.84,-0.2,2.09,2.13,0.03,0.05,0.18,0.2,891.53,32.35,0.0,-0.19,-2.47
19.85,-0.19,2.13,2.14,0.03,0.04,0.17,0.2,888.18,32.36,0.0,-0.33,-2.58
19.86,-0.18,2.19,2.16,0.04,0.03,0.17,0.18,888.45,32.36,0.0,-0.45,-2.63
19.87,-0.17,2.24,2.19,0.05,0.03,0.16,0.16,891.83,32.36,0.0,-0.54,-2.62
19.88,-0.16,2.28,2.21,0.07,0.04,0.16,0.15,895.96,32.35,0.0,-0.59,-2.56
19.89,-0.15,2.29,2.22,0.08,0.05,0.15,0.13,898.75,32.35,0.0,-0.6,-2.47
19.9,-0.14,2.28,2.24,0.1,0.06,0.15,0.12,899.82,32.35,0.0,-0.6,-2.37
19.91,-0.14,2.26,2.25,0.1,0.08,0.15,0.12,900.45,32.34,0.0,-0.56,-2.31
19.92,-0.13,2.25,2.25,0.1,0.09,0.15,0.12,901.98,32.34,0.0,-0.49,-2.3
19.93,-0.12,2.25,2.26,0.09,0.09,0.16,0.13,903.72,32.34,0.0,-0.4,-2.33
19.94,-0.11,2.25,2.25,0.08,0.1,0.17,0.14,902.73,32.35,0.0,-0.32,-2.41
19.95,-0.09,2.26,2.25,0.06,0.1,0.17,0.15,896.94,32.35,0.0,-0.24,-2.53
19.96,-0.08,2.27,2.24,0.05,0.1,0.17,0.17,888.59,32.36,0.0,-0.2,-2.64
19.97,-0.09,2.27,2.24,0.04,0.09,0.16,0.17,883.36,32.36,0.0,-0.27,-2.7
