시간 [s],진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
199.86,-0.25,5.77,5.69,0.06,0.05,-0.08,0.12,1426.88,29.08,0.0,1114.41,-3.23
199.87,-0.23,5.8,5.69,0.07,0.07,-0.07,0.1,1427.17,29.07,0.0,1114.44,-3.13
199.93,-0.18,5.83,5.69,0.02,0.06,0.02,0.29,1427.57,29.07,0.0,1114.19,-2.43
199.94,-0.15,5.82,5.71,0.0,0.04,0.01,0.29,1436.9,29.06,0.0,1114.33,-2.44
199.95,-0.17,5.84,5.74,-0.01,0.03,-0.02,0.26,1445.35,29.05,0.0,1114.65,-2.49
199.96,-0.22,5.88,5.77,-0.0,0.03,-0.06,0.2,1451.32,29.04,0.0,1115.03,-2.58
199.97,-0.28,5.94,5.81,0.01,0.02,-0.09,0.15,1453.63,29.04,0.0,1115.27,-2.68
199.98,-0.33,6.0,5.84,0.02,0.02,-0.11,0.12,1452.19,29.03,0.0,1115.23,-2.78
199.99,-0.35,6.05,5.88,0.04,0.03,-0.11,0.11,1448.24,29.04,0.0,1114.97,-2.86
200.0,-0.35,6.07,5.9,0.05,0.04,-0.09,0.11,1443.38,29.04,0.0,1114.61,-2.9
200.01,-0.34,6.06,5.91,0.06,0.05,-0.03,0.13,1438.82,29.04,0.0,1114.3,-2.88
200.02,-0.32,6.02,5.91,0.07,0.06,0.03,0.15,1436.01,29.05,0.0,1114.11,-2.81
200.03,-0.3,5.95,5.91,0.07,0.07,0.09,0.19,1437.02,29.05,0.0,1114.08,-2.71
200.04,-0.31,5.86,5.9,0.06,0.07,0.12,0.23,1442.74,29.04,0.0,1114.2,-2.59
200.05,-0.32,5.77,5.9,0.05,0.08,0.13,0.28,1451.56,29.03,0.0,1114.39,-2.48
200.06,-0.3,5.71,5.9,0.04,0.07,0.13,0.32,1460.74,29.02,0.0,1114.54,-2.43
200.07,-0.24,5.69,5.9,0.03,0.07,0.12,0.33,1468.26,29.02,0.0,1114.57,-2.47
200.08,-0.15,5.72,5.91,0.01,0.06,0.11,0.32,1472.93,29.02,0.0,1114.5,-2.57
200.09,-0.07,5.75,5.92,-0.0,0.05,0.1,0.32,1474.22,29.03,0.0,1114.37,-2.73
200.1,-0.04,5.78,5.94,-0.0,0.03,0.1,0.33,1472.46,29.03,0.0,1114.24,-2.91
200.11,-0.07,5.8,5.95,-0.0,0.02,0.09,0.35,1469.57,29.04,0.0,1114.14,-3.07
200.12,-0.12,5.8,5.97,0.01,0.01,0.08,0.35,1468.85,29.05,0.0,1114.14,-3.15
200.13,-0.18,5.78,6.0,0.02,0.01,0.06,0.31,1472.41,29.05,0.0,1114.24,-3.1
200.14,-0.23,5.77,6.02,0.03,0.02,0.04,0.24,1479.25,29.04,0.0,1114.41,-2.95
200.15,-0.27,5.79,6.05,0.04,0.04,0.02,0.18,1486.55,29.03,0.0,1114.6,-2.78
200.16,-0.31,5.87,6.07,0.05,0.05,0.02,0.16,1491.96,29.02,0.0,1114.76,-2.65
200.17,-0.34,5.98,6.09,0.06,0.07,0.03,0.18,1494.36,29.02,0.0,1114.85,-2.57
200.18,-0.35,6.09,6.11,0.06,0.08,0.05,0.21,1493.35,29.02,0.0,1114.82,-2.57
200.19,-0.32,6.16,6.12,0.06,0.09,0.07,0.25,1489.41,29.02,0.0,1114.64,-2.64
200.2,-0.27,6.18,6.13,0.05,0.08,0.09,0.26,1483.93,29.02,0.0,1114.4,-2.75
200.21,-0.22,6.18,6.13,0.04,0.07,0.11,0.25,1478.32,29.02,0.0,1114.25,-2.89
200.22,-0.2,6.16,6.13,0.02,0.06,0.13,0.22,1473.48,29.02,0.0,1114.3,-3.04
200.23,-0.21,6.14,6.14,0.01,0.05,0.15,0.19,1470.6,29.01,0.0,1114.47,-3.17
200.24,-0.21,6.13,6.15,-0.0,0.04,0.18,0.16,1471.61,29.01,0.0,1114.55,-3.23
200.25,-0.21,6.13,6.16,-0.0,0.02,0.21,0.16,1477.35,29.02,0.0,1114.35,-3.2
200.26,-0.2,6.14,6.18,0.0,0.01,0.24,0.19,1486.22,29.02,0.0,1113.93,-3.09
200.27,-0.2,6.16,6.21,0.01,-0.0,0.24,0.21,1495.72,29.03,0.0,1113.48,-2.92
200.28,-0.24,6.2,6.25,0.03,0.0,0.21,0.2,1503.93,29.03,0.0,1113.16,-2.74
200.29,-0.31,6.25,6.29,0.04,0.01,0.15,0.18,1509.49,29.03,0.0,1113.05,-2.56
200.3,-0.37,6.26,6.33,0.06,0.03,0.1,0.15,1511.49,29.03,0.0,1113.19,-2.44
200.31,-0.38,6.23,6.34,0.07,0.05,0.08,0.13,1510.0,29.02,0.0,1113.56,-2.4
200.32,-0.35,6.17,6.34,0.07,0.06,0.09,0.13,1505.98,29.02,0.0,1114.01,-2.42
200.33,-0.31,6.13,6.33,0.07,0.06,0.12,0.14,1500.23,29.02,0.0,1114.32,-2.5
200.34,-0.28,6.14,6.32,0.06,0.06,0.14,0.16,1493.44,29.03,0.0,1114.36,-2.61
200.35,-0.27,6.19,6.3,0.06,0.06,0.15,0.19,1487.43,29.03,0.0,1114.17,-2.73
200.36,-0.25,6.26,6.3,0.04,0.05,0.15,0.21,1485.01,29.04,0.0,1113.92,-2.83
200.37,-0.22,6.3,6.3,0.02,0.04,0.14,0.22,1487.71,29.04,0.0,1113.77,-2.9
200.38,-0.19,6.32,6.31,0.0,0.03,0.12,0.22,1494.26,29.03,0.0,1113.76,-2.91
200.39,-0.18,6.34,6.33,-0.01,0.03,0.09,0.22,1502.04,29.03,0.0,1113.79,-2.84
200.4,-0.22,6.38,6.37,-0.02,0.02,0.04,0.22,1508.84,29.03,0.0,1113.78,-2.69
200.41,-0.28,6.43,6.41,-0.01,0.02,-0.01,0.23,1513.08,29.02,0.0,1113.73,-2.51
200.42,-0.34,6.45,6.45,0.0,0.02,-0.06,0.23,1513.54,29.02,0.0,1113.73,-2.36
200.43,-0.36,6.41,6.47,0.02,0.02,-0.09,0.22,1510.1,29.02,0.0,1113.85,-2.28
200.44,-0.34,6.34,6.49,0.03,0.03,-0.1,0.21,1504.05,29.01,0.0,1114.05,-2.3
200.45,-0.31,6.29,6.49,0.05,0.04,-0.11,0.19,1496.9,29.01,0.0,1114.19,-2.39
