시간 [s],진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
185.3,-0.29,2.63,2.59,0.07,0.07,0.05,0.11,1430.67,32.05,0.0,859.67,-2.27
185.31,-0.29,2.62,2.6,0.05,0.06,0.06,0.11,1438.73,32.05,0.0,859.64,-2.27
185.32,-0.28,2.63,2.61,0.04,0.05,0.04,0.1,1444.11,32.06,0.0,859.5,-2.29
185.33,-0.25,2.68,2.63,0.02,0.04,0.02,0.1,1446.57,32.06,0.0,859.38,-2.37
185.34,-0.21,2.76,2.64,0.02,0.03,-0.01,0.1,1446.74,32.05,0.0,859.42,-2.5
185.35,-0.16,2.86,2.66,0.03,0.03,-0.03,0.11,1445.3,32.05,0.0,859.58,-2.67
185.36,-0.12,2.93,2.67,0.05,0.03,-0.04,0.11,1442.26,32.05,0.0,859.73,-2.77
185.37,-0.11,2.95,2.68,0.06,0.04,-0.04,0.11,1437.71,32.04,0.0,859.77,-2.77
185.38,-0.13,2.92,2.69,0.08,0.05,-0.01,0.1,1433.22,32.04,0.0,859.7,-2.68
185.39,-0.17,2.85,2.7,0.1,0.05,0.01,0.09,1431.89,32.05,0.0,859.62,-2.52
185.4,-0.21,2.78,2.7,0.1,0.07,0.04,0.07,1435.59,32.05,0.0,859.62,-2.36
185.41,-0.24,2.71,2.7,0.1,0.08,0.06,0.06,1443.01,32.05,0.0,859.69,-2.23
185.42,-0.27,2.67,2.7,0.1,0.08,0.07,0.06,1450.99,32.05,0.0,859.71,-2.18
185.43,-0.3,2.66,2.7,0.09,0.08,0.07,0.06,1456.96,32.05,0.0,859.6,-2.22
185.44,-0.33,2.68,2.69,0.07,0.08,0.07,0.07,1459.6,32.05,0.0,859.39,-2.34
185.45,-0.34,2.72,2.69,0.06,0.07,0.06,0.08,1458.26,32.04,0.0,859.16,-2.49
185.46,-0.34,2.78,2.7,0.05,0.06,0.05,0.1,1453.28,32.04,0.0,858.99,-2.63
185.47,-0.32,2.85,2.71,0.03,0.04,0.03,0.1,1447.26,32.04,0.0,858.9,-2.74
185.48,-0.29,2.92,2.72,0.02,0.03,0.02,0.11,1444.58,32.04,0.0,858.85,-2.77
185.49,-0.27,3.0,2.74,0.02,0.03,0.01,0.11,1447.98,32.05,0.0,858.79,-2.7
185.5,-0.26,3.07,2.75,0.02,0.02,0.0,0.1,1456.32,32.06,0.0,858.7,-2.56
185.51,-0.24,3.11,2.76,0.03,0.02,0.0,0.09,1466.33,32.06,0.0,858.55,-2.38
185.52,-0.21,3.13,2.78,0.05,0.03,0.0,0.09,1475.15,32.07,0.0,858.34,-2.21
185.53,-0.18,3.13,2.79,0.06,0.04,0.0,0.08,1481.22,32.07,0.0,858.11,-2.08
185.54,-0.17,3.12,2.8,0.08,0.05,0.0,0.07,1484.35,32.06,0.0,857.96,-2.01
185.55,-0.19,3.1,2.81,0.09,0.06,0.0,0.06,1485.23,32.06,0.0,857.96,-2.03
185.56,-0.23,3.09,2.81,0.09,0.07,-0.0,0.06,1484.32,32.05,0.0,858.09,-2.11
185.57,-0.27,3.07,2.8,0.08,0.08,0.0,0.06,1481.13,32.05,0.0,858.39,-2.26
185.58,-0.3,3.02,2.8,0.08,0.09,0.01,0.07,1475.4,32.04,0.0,858.81,-2.45
185.59,-0.31,2.97,2.79,0.07,0.08,0.02,0.09,1469.16,32.04,0.0,859.26,-2.64
185.6,-0.31,2.93,2.78,0.06,0.08,0.04,0.11,1466.48,32.04,0.0,859.55,-2.78
185.61,-0.31,2.91,2.79,0.05,0.07,0.04,0.13,1469.95,32.04,0.0,859.56,-2.85
185.62,-0.31,2.92,2.8,0.04,0.06,0.04,0.14,1478.38,32.05,0.0,859.37,-2.83
185.63,-0.29,2.93,2.81,0.04,0.05,0.03,0.15,1488.67,32.06,0.0,859.14,-2.72
185.64,-0.26,2.92,2.83,0.03,0.04,0.0,0.15,1498.03,32.06,0.0,859.04,-2.54
185.65,-0.22,2.9,2.85,0.04,0.04,-0.02,0.14,1504.74,32.06,0.0,859.08,-2.32
185.66,-0.19,2.87,2.87,0.05,0.04,-0.03,0.12,1508.15,32.05,0.0,859.21,-2.13
185.67,-0.18,2.86,2.89,0.06,0.04,-0.03,0.11,1508.64,32.05,0.0,859.36,-2.01
185.68,-0.18,2.88,2.9,0.07,0.05,-0.0,0.1,1506.87,32.05,0.0,859.49,-1.96
185.69,-0.2,2.92,2.92,0.09,0.05,0.03,0.09,1502.88,32.05,0.0,859.61,-2.04
185.7,-0.24,2.98,2.93,0.1,0.07,0.06,0.09,1496.85,32.06,0.0,859.77,-2.24
185.71,-0.27,3.06,2.93,0.11,0.08,0.08,0.08,1490.69,32.07,0.0,859.91,-2.49
185.72,-0.3,3.11,2.93,0.11,0.09,0.08,0.09,1487.73,32.07,0.0,859.9,-2.7
185.73,-0.32,3.13,2.92,0.1,0.09,0.07,0.1,1490.01,32.07,0.0,859.65,-2.81
185.74,-0.33,3.1,2.92,0.09,0.08,0.05,0.13,1496.34,32.05,0.0,859.28,-2.8
