시간 [s],진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
103.94,-0.23,3.54,3.56,0.08,0.05,0.0,0.08,1142.13,29.07,0.0,687.77,-2.2
103.95,-0.23,3.57,3.56,0.09,0.06,0.01,0.08,1144.68,29.07,0.0,687.93,-2.1
103.96,-0.23,3.57,3.56,0.1,0.08,0.01,0.08,1146.02,29.07,0.0,688.13,-2.05
103.97,-0.23,3.57,3.56,0.1,0.09,0.01,0.09,1144.48,29.07,0.0,688.21,-2.07
104.03,-0.11,3.66,3.58,-0.0,0.04,0.07,0.15,1144.15,29.05,0.0,687.41,-2.61
104.04,-0.1,3.69,3.6,-0.01,0.02,0.06,0.16,1154.45,29.05,0.0,687.55,-2.59
104.05,-0.11,3.72,3.62,-0.0,0.02,0.03,0.16,1163.85,29.05,0.0,687.69,-2.53
104.06,-0.13,3.76,3.65,0.01,0.01,0.0,0.15,1171.01,29.06,0.0,687.82,-2.44
104.07,-0.14,3.78,3.68,0.03,0.02,-0.01,0.15,1175.62,29.07,0.0,687.98,-2.35
104.08,-0.14,3.8,3.71,0.05,0.03,0.01,0.14,1177.9,29.07,0.0,688.15,-2.27
104.09,-0.15,3.81,3.73,0.06,0.04,0.02,0.13,1178.26,29.07,0.0,688.29,-2.2
104.1,-0.19,3.83,3.74,0.08,0.06,0.04,0.13,1177.3,29.08,0.0,688.35,-2.14
104.11,-0.24,3.84,3.75,0.08,0.08,0.05,0.12,1175.15,29.07,0.0,688.36,-2.11
104.12,-0.28,3.82,3.75,0.09,0.09,0.05,0.13,1170.85,29.07,0.0,688.36,-2.15
104.13,-0.29,3.76,3.74,0.08,0.1,0.07,0.13,1163.76,29.05,0.0,688.4,-2.28
104.14,-0.27,3.69,3.73,0.07,0.1,0.09,0.14,1155.91,29.04,0.0,688.45,-2.47
104.15,-0.24,3.63,3.72,0.05,0.09,0.11,0.15,1151.41,29.02,0.0,688.45,-2.64
104.16,-0.21,3.65,3.72,0.03,0.07,0.12,0.17,1152.93,29.01,0.0,688.35,-2.74
104.17,-0.2,3.72,3.73,0.01,0.06,0.12,0.17,1158.91,29.01,0.0,688.2,-2.76
104.18,-0.19,3.82,3.74,-0.0,0.05,0.11,0.18,1164.81,29.02,0.0,688.14,-2.68
104.19,-0.17,3.92,3.77,-0.01,0.04,0.1,0.18,1166.92,29.02,0.0,688.27,-2.52
104.2,-0.14,4.0,3.79,-0.01,0.03,0.08,0.17,1165.8,29.02,0.0,688.52,-2.31
