시간 [s],진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
28.57,-0.14,1.83,1.88,0.02,0.04,0.18,0.16,855.03,29.0,0.0,-0.5,-1.92
28.58,-0.13,1.83,1.9,0.04,0.04,0.17,0.14,855.19,29.0,0.0,-0.44,-1.92
28.64,-0.1,1.93,1.95,0.08,0.09,0.23,0.16,855.67,29.01,0.0,-0.37,-2.68
28.7,-0.14,1.99,1.98,0.02,0.05,0.2,0.18,858.28,29.01,0.0,-0.7,-2.0
28.71,-0.13,2.01,2.0,0.02,0.05,0.18,0.17,863.05,29.01,0.0,-1.03,-2.07
28.72,-0.12,2.02,2.02,0.03,0.04,0.16,0.17,863.7,29.01,0.0,-1.29,-2.19
28.73,-0.11,2.03,2.04,0.04,0.04,0.14,0.16,862.94,29.01,0.0,-1.31,-2.35
28.74,-0.12,2.03,2.06,0.05,0.04,0.13,0.15,863.57,29.01,0.0,-1.0,-2.53
28.75,-0.13,2.02,2.08,0.07,0.05,0.14,0.14,866.47,29.0,0.0,-0.48,-2.71
28.76,-0.14,2.02,2.1,0.08,0.07,0.15,0.13,871.41,29.0,0.0,0.01,-2.83
28.77,-0.16,2.03,2.1,0.09,0.08,0.17,0.13,877.6,29.0,0.0,0.28,-2.86
28.78,-0.18,2.05,2.1,0.09,0.1,0.19,0.14,883.59,29.0,0.0,0.3,-2.81
28.79,-0.19,2.09,2.09,0.09,0.11,0.21,0.16,887.74,29.0,0.0,0.13,-2.7
28.8,-0.18,2.13,2.09,0.08,0.11,0.23,0.18,889.26,29.01,0.0,-0.15,-2.55
28.81,-0.17,2.18,2.08,0.06,0.1,0.24,0.2,888.78,29.01,0.0,-0.41,-2.39
28.82,-0.15,2.2,2.07,0.05,0.09,0.25,0.21,887.97,29.01,0.0,-0.53,-2.24
28.83,-0.13,2.18,2.08,0.03,0.08,0.25,0.22,888.23,28.99,0.0,-0.44,-2.12
28.84,-0.12,2.13,2.09,0.02,0.06,0.24,0.22,889.88,28.97,0.0,-0.2,-2.05
28.85,-0.1,2.09,2.11,0.01,0.05,0.22,0.21,892.73,28.95,0.0,0.11,-2.04
28.86,-0.1,2.08,2.13,0.01,0.05,0.2,0.2,896.32,28.94,0.0,0.41,-2.09
28.87,-0.1,2.1,2.15,0.02,0.05,0.17,0.18,899.94,28.95,0.0,0.61,-2.19
28.88,-0.11,2.13,2.17,0.03,0.05,0.15,0.16,903.0,28.96,0.0,0.62,-2.32
28.89,-0.12,2.15,2.19,0.05,0.06,0.14,0.15,905.23,28.96,0.0,0.41,-2.44
28.9,-0.13,2.17,2.2,0.07,0.08,0.14,0.14,905.81,28.96,0.0,0.05,-2.53
28.91,-0.14,2.17,2.21,0.08,0.09,0.14,0.13,902.68,28.96,0.0,-0.31,-2.55
28.92,-0.15,2.17,2.21,0.09,0.1,0.16,0.13,894.73,28.96,0.0,-0.57,-2.47
28.93,-0.16,2.17,2.21,0.09,0.11,0.17,0.14,884.69,28.96,0.0,-0.71,-2.32
28.94,-0.17,2.17,2.21,0.09,0.12,0.18,0.15,878.22,28.97,0.0,-0.75,-2.2
28.95,-0.17,2.17,2.2,0.08,0.12,0.19,0.16,879.12,28.97,0.0,-0.76,-2.14
28.96,-0.17,2.17,2.19,0.06,0.11,0.2,0.17,885.92,28.97,0.0,-0.75,-2.15
28.97,-0.16,2.16,2.19,0.05,0.1,0.2,0.18,893.38,28.96,0.0,-0.73,-2.2
28.98,-0.14,2.15,2.19,0.03,0.08,0.19,0.19,897.1,28.96,0.0,-0.69,-2.23
28.99,-0.13,2.14,2.2,0.02,0.06,0.17,0.19,896.51,28.96,0.0,-0.61,-2.25
29.0,-0.11,2.15,2.22,0.01,0.05,0.16,0.19,894.24,28.96,0.0,-0.5,-2.27
29.01,-0.1,2.18,2.24,0.01,0.04,0.14,0.18,893.05,28.96,0.0,-0.36,-2.32
29.02,-0.09,2.22,2.25,0.02,0.03,0.13,0.17,894.02,28.95,0.0,-0.21,-2.39
29.03,-0.08,2.27,2.27,0.03,0.04,0.12,0.16,897.04,28.96,0.0,-0.07,-2.43
29.04,-0.09,2.31,2.29,0.06,0.05,0.13,0.15,901.42,28.96,0.0,0.04,-2.41
29.05,-0.1,2.33,2.31,0.08,0.06,0.14,0.15,906.33,28.96,0.0,0.1,-2.32
29.06,-0.12,2.32,2.32,0.1,0.07,0.16,0.15,911.59,28.96,0.0,0.06,-2.23
29.07,-0.15,2.27,2.33,0.11,0.09,0.17,0.16,917.25,28.96,0.0,-0.11,-2.15
29.08,-0.18,2.21,2.33,0.11,0.1,0.19,0.17,922.27,28.96,0.0,-0.35,-2.11
29.09,-0.2,2.15,2.32,0.11,0.1,0.2,0.18,924.73,28.96,0.0,-0.64,-2.15
29.1,-0.21,2.11,2.3,0.09,0.11,0.21,0.2,923.55,28.95,0.0,-0.94,-2.25
29.11,-0.2,2.09,2.28,0.08,0.1,0.22,0.21,919.34,28.95,0.0,-1.2,-2.41
29.12,-0.17,2.09,2.27,0.06,0.1,0.22,0.21,913.35,28.94,0.0,-1.43,-2.6
29.13,-0.14,2.1,2.26,0.03,0.08,0.2,0.21,906.81,28.94,0.0,-1.61,-2.81
29.14,-0.1,2.11,2.27,0.01,0.06,0.18,0.2,901.27,28.95,0.0,-1.73,-3.0
29.15,-0.07,2.14,2.29,-0.0,0.05,0.16,0.19,898.47,28.96,0.0,-1.67,-3.07
29.16,-0.04,2.19,2.31,-0.01,0.04,0.14,0.17,899.15,28.96,0.0,-1.41,-3.01
29.17,-0.03,2.25,2.33,-0.0,0.03,0.12,0.16,901.53,28.97,0.0,-0.99,-2.83
29.18,-0.03,2.31,2.35,0.01,0.03,0.11,0.16,901.46,28.97,0.0,-0.53,-2.59
29.19,-0.04,2.36,2.37,0.04,0.04,0.12,0.15,896.03,28.97,0.0,-0.12,-2.36
29.2,-0.06,2.39,2.39,0.06,0.05,0.14,0.15,887.06,28.97,0.0,0.18,-2.17
29.21,-0.08,2.38,2.4,0.08,0.06,0.16,0.14,879.86,28.96,0.0,0.31,-2.05
29.22,-0.11,2.33,2.4,0.1,0.07,0.18,0.14,878.47,28.96,0.0,0.27,-1.99
29.23,-0.12,2.26,2.39,0.11,0.09,0.2,0.15,882.36,28.95,0.0,0.11,-2.0
29.24,-0.14,2.2,2.37,0.11,0.1,0.22,0.15,887.62,28.94,0.0,-0.09,-2.06
29.25,-0.15,2.18,2.35,0.1,0.1,0.23,0.17,890.65,28.94,0.0,-0.28,-2.19
29.26,-0.15,2.21,2.34,0.08,0.09,0.22,0.19,891.11,28.94,0.0,-0.43,-2.35
29.27,-0.14,2.24,2.33,0.07,0.08,0.22,0.2,891.78,28.95,0.0,-0.53,-2.51
29.28,-0.12,2.26,2.33,0.05,0.06,0.2,0.2,895.27,28.95,0.0,-0.57,-2.65
29.29,-0.09,2.27,2.34,0.04,0.04,0.19,0.2,900.77,28.96,0.0,-0.6,-2.74
29.3,-0.06,2.27,2.35,0.03,0.03,0.18,0.19,904.56,28.96,0.0,-0.66,-2.77
29.31,-0.05,2.28,2.36,0.03,0.02,0.16,0.17,903.78,28.96,0.0,-0.79,-2.75
29.32,-0.04,2.31,2.38,0.04,0.02,0.15,0.15,899.5,28.96,0.0,-0.97,-2.7
29.33,-0.05,2.36,2.4,0.05,0.02,0.14,0.14,896.03,28.96,0.0,-1.17,-2.62
29.34,-0.07,2.42,2.41,0.07,0.03,0.13,0.12,896.89,28.96,0.0,-1.36,-2.52
29.35,-0.11,2.48,2.43,0.1,0.05,0.14,0.12,901.9,28.96,0.0,-1.49,-2.42
29.36,-0.14,2.51,2.44,0.12,0.06,0.14,0.12,908.49,28.95,0.0,-1.47,-2.36
29.37,-0.16,2.5,2.45,0.12,0.08,0.16,0.12,914.13,28.95,0.0,-1.26,-2.35
29.38,-0.16,2.45,2.44,0.11,0.1,0.17,0.14,917.24,28.95,0.0,-0.91,-2.39
29.39,-0.15,2.39,2.43,0.1,0.11,0.18,0.15,916.94,28.95,0.0,-0.5,-2.44
29.4,-0.13,2.34,2.42,0.08,0.12,0.19,0.17,913.35,28.95,0.0,-0.1,-2.5
29.41,-0.11,2.32,2.41,0.06,0.11,0.2,0.18,908.09,28.96,0.0,0.23,-2.54
29.42,-0.09,2.3,2.4,0.04,0.1,0.2,0.2,903.49,28.96,0.0,0.45,-2.52
29.43,-0.07,2.27,2.39,0.02,0.08,0.18,0.2,901.11,28.96,0.0,0.57,-2.43
29.44,-0.06,2.23,2.39,0.01,0.06,0.16,0.2,901.03,28.97,0.0,0.6,-2.3
29.45,-0.05,2.2,2.4,0.01,0.05,0.14,0.2,902.33,28.97,0.0,0.54,-2.16
29.46,-0.05,2.19,2.4,0.01,0.04,0.11,0.19,903.97,28.98,0.0,0.4,-2.05
29.47,-0.06,2.2,2.42,0.02,0.04,0.09,0.17,905.36,28.99,0.0,0.22,-2.01
29.48,-0.06,2.23,2.43,0.04,0.04,0.08,0.15,906.53,29.01,0.0,0.05,-2.04
29.49,-0.07,2.27,2.44,0.06,0.06,0.08,0.13,907.7,29.02,0.0,-0.06,-2.16
29.5,-0.09,2.32,2.45,0.09,0.07,0.08,0.12,908.0,29.03,0.0,-0.12,-2.33
29.51,-0.1,2.35,2.45,0.1,0.08,0.1,0.11,904.84,29.04,0.0,-0.14,-2.53
29.52,-0.12,2.36,2.45,0.11,0.09,0.14,0.12,896.65,29.03,0.0,-0.14,-2.73
29.53,-0.13,2.35,2.44,0.1,0.1,0.17,0.13,886.11,29.02,0.0,-0.16,-2.89
29.54,-0.14,2.33,2.43,0.09,0.11,0.2,0.14,879.23,29.01,0.0,-0.21,-2.96
29.55,-0.14,2.31,2.42,0.08,0.11,0.21,0.16,880.15,29.01,0.0,-0.31,-2.91
29.56,-0.14,2.3,2.4,0.07,0.1,0.2,0.18,887.33,29.0,0.0,-0.42,-2.77
29.57,-0.13,2.31,2.39,0.06,0.09,0.18,0.19,895.18,29.01,0.0,-0.5,-2.57
29.58,-0.12,2.32,2.39,0.04,0.08,0.16,0.18,898.99,29.01,0.0,-0.52,-2.33
29.59,-0.1,2.34,2.4,0.02,0.06,0.14,0.18,898.18,29.02,0.0,-0.47,-2.12
29.6,-0.09,2.35,2.42,0.0,0.05,0.12,0.16,895.53,29.03,0.0,-0.33,-1.96
29.61,-0.08,2.35,2.43,-0.0,0.04,0.1,0.14,894.01,29.03,0.0,-0.13,-1.88
29.62,-0.07,2.33,2.45,0.0,0.04,0.09,0.13,894.71,29.04,0.0,0.11,-1.87
29.63,-0.07,2.32,2.47,0.02,0.05,0.08,0.11,897.32,29.03,0.0,0.34,-1.97
29.64,-0.08,2.32,2.48,0.04,0.05,0.09,0.1,900.98,29.03,0.0,0.54,-2.16
29.65,-0.09,2.34,2.49,0.06,0.06,0.11,0.1,904.94,29.03,0.0,0.65,-2.39
29.66,-0.1,2.35,2.5,0.07,0.07,0.13,0.1,909.21,29.03,0.0,0.61,-2.57
29.67,-0.13,2.35,2.5,0.09,0.08,0.15,0.11,913.95,29.03,0.0,0.37,-2.64
29.68,-0.15,2.33,2.49,0.09,0.09,0.18,0.12,918.39,29.03,0.0,-0.01,-2.61
29.69,-0.17,2.3,2.47,0.09,0.1,0.19,0.14,920.99,29.04,0.0,-0.45,-2.51
29.7,-0.17,2.27,2.46,0.08,0.11,0.21,0.16,920.85,29.04,0.0,-0.88,-2.37
29.71,-0.17,2.24,2.44,0.06,0.1,0.22,0.19,918.25,29.03,0.0,-1.24,-2.23
29.72,-0.15,2.23,2.42,0.04,0.1,0.21,0.2,913.85,29.03,0.0,-1.49,-2.16
29.73,-0.12,2.25,2.42,0.02,0.08,0.2,0.21,908.4,29.02,0.0,-1.62,-2.16
29.74,-0.1,2.28,2.43,0.01,0.07,0.18,0.2,903.39,29.02,0.0,-1.65,-2.23
29.75,-0.08,2.32,2.45,-0.0,0.05,0.15,0.18,900.71,29.02,0.0,-1.62,-2.35
29.76,-0.07,2.34,2.46,-0.0,0.03,0.12,0.16,901.37,29.02,0.0,-1.57,-2.51
29.77,-0.06,2.35,2.47,0.0,0.03,0.1,0.14,903.63,29.02,0.0,-1.48,-2.65
29.78,-0.06,2.36,2.48,0.02,0.03,0.08,0.12,903.13,29.02,0.0,-1.21,-2.74
29.79,-0.06,2.38,2.49,0.04,0.04,0.06,0.11,896.83,29.02,0.0,-0.71,-2.75
