시간 [s],진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
104.74,-0.26,1.81,1.65,0.1,0.07,0.17,0.14,1142.68,31.97,0.0,298.25,-1.99
104.75,-0.28,1.82,1.65,0.09,0.07,0.18,0.16,1149.18,31.96,0.0,298.15,-2.08
104.76,-0.28,1.81,1.64,0.08,0.07,0.19,0.18,1154.23,31.96,0.0,297.74,-2.24
104.77,-0.26,1.78,1.64,0.07,0.07,0.2,0.19,1157.55,31.97,0.0,297.17,-2.42
104.78,-0.24,1.75,1.63,0.06,0.06,0.2,0.2,1158.42,31.97,0.0,296.71,-2.58
104.79,-0.22,1.73,1.64,0.05,0.05,0.19,0.2,1156.59,31.98,0.0,296.49,-2.66
104.8,-0.19,1.72,1.64,0.04,0.04,0.19,0.19,1153.25,31.98,0.0,296.51,-2.67
104.81,-0.17,1.73,1.65,0.04,0.04,0.18,0.18,1150.57,31.98,0.0,296.61,-2.6
104.82,-0.17,1.77,1.66,0.04,0.04,0.15,0.16,1150.06,31.98,0.0,296.63,-2.46
104.83,-0.16,1.81,1.68,0.05,0.04,0.13,0.15,1151.78,31.98,0.0,296.55,-2.3
104.84,-0.17,1.86,1.69,0.06,0.04,0.1,0.14,1154.97,31.98,0.0,296.42,-2.16
104.85,-0.17,1.9,1.71,0.07,0.05,0.09,0.14,1158.74,31.98,0.0,296.31,-2.06
104.86,-0.17,1.93,1.72,0.09,0.05,0.1,0.13,1161.7,31.99,0.0,296.26,-2.01
104.87,-0.17,1.93,1.72,0.1,0.06,0.1,0.12,1161.89,31.99,0.0,296.27,-2.04
104.88,-0.17,1.91,1.72,0.1,0.07,0.11,0.12,1158.34,31.99,0.0,296.32,-2.12
104.89,-0.18,1.88,1.72,0.1,0.08,0.11,0.12,1152.87,31.99,0.0,296.38,-2.25
104.9,-0.19,1.85,1.71,0.1,0.09,0.11,0.13,1149.47,31.99,0.0,296.42,-2.4
104.91,-0.2,1.84,1.7,0.08,0.09,0.12,0.14,1150.96,31.99,0.0,296.42,-2.56
104.92,-0.22,1.84,1.7,0.07,0.08,0.13,0.16,1156.96,31.99,0.0,296.4,-2.69
104.93,-0.23,1.86,1.7,0.06,0.07,0.15,0.17,1165.45,31.99,0.0,296.39,-2.75
104.94,-0.25,1.89,1.71,0.04,0.06,0.15,0.17,1174.35,31.99,0.0,296.42,-2.71
