시간 [s],진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
199.52,-0.46,5.6,5.55,0.08,0.08,0.03,0.11,1427.38,29.24,0.0,1099.65,-2.59
199.53,-0.42,5.64,5.56,0.08,0.09,0.01,0.09,1428.33,29.23,0.0,1099.77,-2.49
199.61,-0.21,5.56,5.63,0.01,0.02,-0.01,0.06,1427.02,29.24,0.0,1100.04,-2.74
199.62,-0.15,5.57,5.65,0.02,0.02,-0.01,0.09,1433.78,29.24,0.0,1100.06,-2.74
199.63,-0.07,5.61,5.68,0.04,0.03,-0.02,0.12,1438.14,29.24,0.0,1100.03,-2.68
199.64,-0.01,5.65,5.7,0.05,0.04,-0.02,0.14,1438.69,29.24,0.0,1099.87,-2.59
199.65,-0.0,5.68,5.71,0.07,0.06,-0.01,0.14,1435.04,29.25,0.0,1099.55,-2.48
199.66,-0.05,5.7,5.72,0.08,0.07,0.01,0.14,1429.34,29.25,0.0,1099.16,-2.39
199.67,-0.13,5.71,5.72,0.08,0.08,0.03,0.14,1425.61,29.26,0.0,1098.88,-2.34
199.68,-0.2,5.72,5.73,0.08,0.09,0.05,0.14,1426.59,29.27,0.0,1098.83,-2.35
199.69,-0.27,5.75,5.74,0.07,0.08,0.07,0.16,1431.94,29.29,0.0,1098.96,-2.42
199.7,-0.33,5.76,5.75,0.06,0.08,0.08,0.17,1439.72,29.3,0.0,1099.06,-2.52
199.71,-0.38,5.77,5.77,0.05,0.07,0.09,0.18,1447.9,29.31,0.0,1098.98,-2.65
199.72,-0.44,5.76,5.78,0.03,0.06,0.09,0.17,1454.26,29.32,0.0,1098.72,-2.77
199.73,-0.46,5.77,5.8,0.02,0.05,0.09,0.16,1456.33,29.32,0.0,1098.43,-2.85
199.74,-0.44,5.81,5.81,0.01,0.04,0.08,0.15,1453.15,29.33,0.0,1098.23,-2.88
199.75,-0.38,5.86,5.82,0.01,0.03,0.07,0.15,1446.59,29.33,0.0,1098.17,-2.85
199.76,-0.32,5.93,5.84,0.01,0.02,0.06,0.15,1440.18,29.33,0.0,1098.25,-2.77
199.77,-0.28,6.0,5.86,0.02,0.02,0.03,0.16,1436.55,29.33,0.0,1098.45,-2.64
199.78,-0.26,6.06,5.89,0.04,0.03,0.0,0.17,1436.64,29.32,0.0,1098.7,-2.49
199.79,-0.25,6.08,5.91,0.05,0.04,-0.02,0.18,1440.7,29.32,0.0,1098.97,-2.38
199.8,-0.22,6.07,5.93,0.07,0.05,-0.03,0.17,1448.11,29.32,0.0,1099.23,-2.33
199.81,-0.18,6.02,5.94,0.08,0.05,-0.02,0.16,1457.0,29.32,0.0,1099.46,-2.35
199.82,-0.14,5.99,5.95,0.08,0.05,0.01,0.16,1465.49,29.32,0.0,1099.57,-2.41
199.83,-0.11,6.0,5.96,0.08,0.05,0.06,0.16,1472.46,29.32,0.0,1099.56,-2.49
199.84,-0.1,6.04,5.97,0.07,0.05,0.11,0.18,1476.82,29.33,0.0,1099.46,-2.57
199.85,-0.11,6.1,5.98,0.06,0.05,0.14,0.2,1477.08,29.33,0.0,1099.31,-2.64
199.86,-0.15,6.15,5.99,0.04,0.05,0.15,0.21,1472.8,29.32,0.0,1099.16,-2.69
199.87,-0.21,6.19,6.0,0.02,0.04,0.12,0.22,1466.01,29.32,0.0,1099.07,-2.72
199.88,-0.27,6.22,6.01,0.01,0.04,0.08,0.22,1460.19,29.31,0.0,1099.09,-2.72
199.89,-0.3,6.23,6.03,0.0,0.03,0.04,0.23,1457.83,29.31,0.0,1099.22,-2.67
199.9,-0.32,6.23,6.05,-0.0,0.02,-0.0,0.23,1459.34,29.3,0.0,1099.43,-2.6
199.91,-0.33,6.23,6.07,0.01,0.02,-0.01,0.22,1464.24,29.3,0.0,1099.63,-2.54
199.92,-0.33,6.21,6.1,0.02,0.02,0.02,0.2,1471.5,29.31,0.0,1099.74,-2.52
199.93,-0.34,6.18,6.13,0.03,0.03,0.07,0.16,1479.44,29.32,0.0,1099.76,-2.54
199.94,-0.31,6.16,6.15,0.04,0.04,0.12,0.11,1486.81,29.32,0.0,1099.7,-2.59
199.95,-0.25,6.14,6.17,0.05,0.05,0.14,0.07,1493.01,29.32,0.0,1099.56,-2.65
199.96,-0.16,6.12,6.19,0.06,0.07,0.14,0.03,1497.11,29.32,0.0,1099.41,-2.72
199.97,-0.09,6.13,6.21,0.06,0.08,0.13,0.04,1497.56,29.32,0.0,1099.26,-2.8
199.98,-0.08,6.16,6.23,0.06,0.08,0.12,0.11,1493.71,29.31,0.0,1099.13,-2.91
199.99,-0.11,6.22,6.24,0.05,0.07,0.12,0.21,1487.37,29.31,0.0,1099.02,-3.0
200.0,-0.17,6.29,6.26,0.04,0.06,0.13,0.3,1481.79,29.31,0.0,1098.93,-3.04
200.01,-0.23,6.36,6.26,0.03,0.04,0.12,0.34,1479.35,29.31,0.0,1098.85,-2.99
200.02,-0.29,6.43,6.25,0.01,0.03,0.11,0.34,1480.64,29.31,0.0,1098.8,-2.87
200.03,-0.33,6.47,6.24,0.0,0.02,0.08,0.29,1485.58,29.32,0.0,1098.85,-2.7
200.04,-0.35,6.48,6.25,-0.0,0.02,0.06,0.22,1493.44,29.31,0.0,1099.05,-2.5
200.05,-0.37,6.47,6.26,-0.0,0.02,0.04,0.15,1502.17,29.31,0.0,1099.34,-2.32
200.06,-0.35,6.45,6.28,0.01,0.02,0.02,0.11,1509.5,29.31,0.0,1099.58,-2.23
200.07,-0.29,6.43,6.31,0.02,0.02,0.0,0.11,1514.11,29.31,0.0,1099.66,-2.25
200.08,-0.21,6.4,6.35,0.04,0.03,-0.02,0.14,1515.36,29.31,0.0,1099.6,-2.38
200.09,-0.15,6.38,6.38,0.05,0.05,-0.02,0.17,1512.39,29.31,0.0,1099.53,-2.57
200.1,-0.13,6.36,6.41,0.07,0.06,0.02,0.19,1505.21,29.31,0.0,1099.56,-2.78
200.11,-0.14,6.33,6.42,0.08,0.07,0.07,0.2,1496.03,29.31,0.0,1099.68,-2.96
200.12,-0.18,6.32,6.42,0.08,0.08,0.12,0.2,1488.11,29.3,0.0,1099.83,-3.06
200.13,-0.23,6.33,6.41,0.07,0.09,0.14,0.21,1483.59,29.3,0.0,1099.93,-3.03
200.14,-0.28,6.36,6.39,0.06,0.09,0.13,0.23,1483.04,29.29,0.0,1099.99,-2.91
200.15,-0.32,6.39,6.38,0.05,0.08,0.11,0.25,1486.45,29.28,0.0,1100.08,-2.72
200.16,-0.35,6.4,6.37,0.03,0.07,0.07,0.26,1493.05,29.26,0.0,1100.28,-2.49
200.17,-0.37,6.4,6.37,0.01,0.06,0.04,0.26,1500.95,29.25,0.0,1100.58,-2.28
200.18,-0.37,6.4,6.38,0.0,0.05,0.02,0.25,1508.12,29.25,0.0,1100.96,-2.13
200.19,-0.33,6.42,6.4,-0.0,0.03,0.01,0.23,1513.38,29.26,0.0,1101.38,-2.08
200.2,-0.27,6.44,6.42,0.0,0.02,0.01,0.21,1515.77,29.27,0.0,1101.76,-2.12
200.21,-0.21,6.48,6.45,0.01,0.02,-0.0,0.18,1513.92,29.28,0.0,1101.97,-2.25
200.22,-0.17,6.52,6.46,0.02,0.02,-0.03,0.15,1507.46,29.29,0.0,1101.97,-2.46
200.23,-0.16,6.57,6.48,0.04,0.03,-0.06,0.12,1498.55,29.29,0.0,1101.82,-2.69
200.24,-0.18,6.62,6.49,0.05,0.04,-0.08,0.11,1490.65,29.28,0.0,1101.73,-2.87
200.25,-0.21,6.66,6.51,0.06,0.05,-0.07,0.13,1486.14,29.27,0.0,1101.84,-2.96
200.26,-0.25,6.69,6.53,0.07,0.07,-0.04,0.17,1485.63,29.27,0.0,1102.1,-2.95
200.27,-0.29,6.7,6.54,0.07,0.08,0.02,0.2,1488.9,29.27,0.0,1102.32,-2.87
200.28,-0.33,6.69,6.56,0.07,0.08,0.08,0.19,1495.02,29.27,0.0,1102.34,-2.75
200.29,-0.36,6.66,6.57,0.06,0.08,0.14,0.15,1502.18,29.27,0.0,1102.2,-2.63
200.3,-0.36,6.64,6.58,0.04,0.07,0.18,0.11,1508.6,29.27,0.0,1102.05,-2.5
200.31,-0.33,6.65,6.59,0.02,0.06,0.17,0.09,1513.3,29.28,0.0,1102.03,-2.36
200.32,-0.27,6.69,6.59,-0.0,0.04,0.14,0.09,1515.39,29.28,0.0,1102.14,-2.25
200.33,-0.21,6.74,6.6,-0.02,0.03,0.07,0.11,1513.46,29.28,0.0,1102.27,-2.23
200.34,-0.17,6.8,6.59,-0.02,0.01,0.0,0.13,1507.08,29.29,0.0,1102.32,-2.33
200.35,-0.16,6.85,6.59,-0.02,0.0,-0.07,0.15,1498.36,29.29,0.0,1102.29,-2.52
200.36,-0.17,6.87,6.59,-0.01,-0.0,-0.1,0.16,1490.85,29.29,0.0,1102.25,-2.71
200.37,-0.19,6.87,6.61,0.01,-0.0,-0.09,0.17,1487.02,29.29,0.0,1102.28,-2.83
200.38,-0.23,6.85,6.64,0.03,0.01,-0.04,0.18,1487.31,29.29,0.0,1102.37,-2.87
200.39,-0.26,6.82,6.67,0.05,0.02,0.01,0.18,1491.19,29.29,0.0,1102.44,-2.81
200.4,-0.31,6.8,6.68,0.07,0.03,0.04,0.19,1497.55,29.29,0.0,1102.42,-2.66
200.41,-0.34,6.79,6.69,0.08,0.04,0.04,0.21,1504.6,29.29,0.0,1102.33,-2.48
200.42,-0.35,6.79,6.69,0.08,0.05,0.02,0.21,1510.76,29.29,0.0,1102.27,-2.3
200.43,-0.33,6.8,6.69,0.08,0.05,-0.0,0.21,1515.23,29.29,0.0,1102.35,-2.17
200.44,-0.28,6.81,6.71,0.07,0.05,-0.02,0.2,1517.21,29.28,0.0,1102.51,-2.1
200.45,-0.23,6.82,6.72,0.05,0.05,-0.03,0.18,1515.29,29.28,0.0,1102.6,-2.11
200.46,-0.2,6.84,6.71,0.03,0.05,-0.02,0.17,1508.96,29.27,0.0,1102.51,-2.22
200.47,-0.19,6.85,6.68,0.01,0.05,0.0,0.16,1500.24,29.27,0.0,1102.28,-2.38
200.48,-0.19,6.86,6.66,0.0,0.04,0.01,0.16,1492.46,29.27,0.0,1102.08,-2.55
200.49,-0.21,6.87,6.65,-0.0,0.03,0.01,0.16,1487.96,29.27,0.0,1102.05,-2.72
