시간 [s],진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
308.48,-0.3,2.84,2.55,0.07,0.04,0.0,0.07,1425.94,31.64,0.0,901.9,-2.78
308.56,-0.3,2.69,2.53,0.02,0.06,0.0,0.13,1426.26,31.6,0.0,900.06,-2.14
308.57,-0.31,2.72,2.54,0.01,0.05,-0.03,0.14,1430.25,31.59,0.0,899.92,-2.3
308.58,-0.3,2.76,2.55,0.01,0.04,-0.04,0.14,1431.01,31.58,0.0,899.8,-2.51
308.59,-0.29,2.8,2.56,0.02,0.03,-0.02,0.13,1429.06,31.58,0.0,899.72,-2.72
308.6,-0.27,2.83,2.58,0.03,0.03,0.01,0.1,1425.24,31.57,0.0,899.66,-2.85
308.65,-0.21,2.81,2.65,0.07,0.07,0.03,0.03,1427.15,31.56,0.0,900.46,-2.28
308.66,-0.2,2.79,2.64,0.07,0.08,0.04,0.05,1434.67,31.57,0.0,900.69,-2.22
308.67,-0.2,2.77,2.63,0.07,0.08,0.07,0.07,1439.89,31.58,0.0,900.65,-2.2
308.68,-0.22,2.74,2.63,0.07,0.08,0.09,0.08,1441.89,31.59,0.0,900.37,-2.23
308.69,-0.25,2.74,2.62,0.06,0.08,0.11,0.09,1440.75,31.6,0.0,900.0,-2.32
308.7,-0.27,2.77,2.61,0.05,0.07,0.1,0.09,1437.24,31.6,0.0,899.65,-2.46
308.71,-0.28,2.83,2.61,0.04,0.06,0.08,0.09,1433.42,31.59,0.0,899.42,-2.63
308.72,-0.29,2.9,2.62,0.03,0.05,0.04,0.09,1432.48,31.59,0.0,899.32,-2.73
308.73,-0.28,2.96,2.63,0.03,0.04,0.02,0.09,1436.29,31.58,0.0,899.35,-2.72
308.74,-0.28,3.0,2.65,0.03,0.03,0.0,0.09,1443.81,31.58,0.0,899.47,-2.6
308.75,-0.27,3.02,2.67,0.04,0.02,0.0,0.08,1452.58,31.59,0.0,899.68,-2.43
308.76,-0.27,3.0,2.7,0.05,0.03,0.01,0.07,1460.49,31.59,0.0,899.98,-2.25
308.77,-0.28,2.97,2.73,0.06,0.03,0.02,0.06,1466.06,31.59,0.0,900.3,-2.1
