시간 [s],진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
153.06,-0.34,15.17,15.16,0.06,-0.02,-0.11,0.22,1426.57,28.93,0.0,1477.04,-2.3
153.07,-0.39,15.19,15.2,0.07,-0.01,-0.04,0.18,1434.21,28.92,0.0,1477.34,-2.39
153.08,-0.43,15.21,15.22,0.08,0.0,0.02,0.16,1438.79,28.92,0.0,1477.63,-2.53
153.09,-0.44,15.23,15.25,0.08,0.01,0.03,0.18,1441.07,28.91,0.0,1477.85,-2.69
153.1,-0.42,15.25,15.27,0.08,0.03,0.01,0.24,1441.19,28.9,0.0,1477.98,-2.83
153.11,-0.37,15.26,15.29,0.08,0.03,-0.0,0.28,1437.79,28.9,0.0,1477.95,-2.91
153.12,-0.27,15.27,15.3,0.07,0.03,0.03,0.29,1430.11,28.9,0.0,1477.75,-2.87
153.16,0.01,15.29,15.38,0.03,-0.01,0.42,0.27,1427.58,28.91,0.0,1477.21,-2.23
153.17,0.03,15.37,15.41,0.02,-0.02,0.46,0.29,1439.34,28.91,0.0,1477.29,-2.13
153.18,0.05,15.53,15.45,0.02,-0.02,0.42,0.27,1450.02,28.91,0.0,1477.3,-2.08
153.19,0.07,15.74,15.49,0.04,-0.02,0.31,0.23,1458.13,28.91,0.0,1477.21,-2.1
153.2,0.07,15.93,15.53,0.06,-0.01,0.18,0.18,1464.88,28.91,0.0,1476.97,-2.19
153.21,0.03,16.05,15.57,0.08,-0.0,0.06,0.12,1471.96,28.92,0.0,1476.56,-2.37
153.22,-0.04,16.09,15.61,0.1,0.01,-0.02,0.08,1479.05,28.92,0.0,1476.11,-2.59
153.23,-0.13,16.06,15.65,0.11,0.02,-0.08,0.06,1484.23,28.92,0.0,1475.81,-2.76
153.24,-0.23,15.97,15.69,0.11,0.03,-0.11,0.05,1486.12,28.93,0.0,1475.81,-2.83
153.25,-0.32,15.87,15.72,0.11,0.04,-0.12,0.05,1484.98,28.94,0.0,1476.06,-2.8
153.26,-0.39,15.8,15.75,0.1,0.05,-0.11,0.08,1481.96,28.94,0.0,1476.45,-2.69
153.27,-0.45,15.79,15.78,0.1,0.06,-0.08,0.15,1478.33,28.93,0.0,1476.84,-2.52
153.28,-0.49,15.82,15.8,0.09,0.06,-0.04,0.24,1475.25,28.92,0.0,1477.13,-2.35
153.29,-0.49,15.83,15.82,0.07,0.05,-0.01,0.3,1473.62,28.91,0.0,1477.23,-2.22
153.3,-0.44,15.77,15.83,0.06,0.04,-0.01,0.32,1473.73,28.91,0.0,1477.09,-2.17
153.31,-0.35,15.66,15.85,0.03,0.02,-0.04,0.3,1474.28,28.91,0.0,1476.84,-2.19
153.32,-0.27,15.59,15.87,0.02,0.01,-0.09,0.27,1472.23,28.92,0.0,1476.73,-2.29
153.33,-0.21,15.62,15.9,0.01,-0.01,-0.13,0.26,1465.54,28.92,0.0,1476.92,-2.44
153.34,-0.16,15.75,15.94,0.02,-0.01,-0.16,0.28,1456.61,28.93,0.0,1477.35,-2.61
153.35,-0.11,15.95,15.98,0.03,-0.01,-0.17,0.29,1451.43,28.93,0.0,1477.8,-2.74
153.36,-0.02,16.17,16.02,0.05,-0.0,-0.16,0.28,1454.24,28.93,0.0,1478.1,-2.82
153.37,0.09,16.37,16.06,0.07,0.01,-0.13,0.25,1463.9,28.92,0.0,1478.17,-2.83
