시간 [s],진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
24.43,-0.2,1.75,1.9,0.09,0.09,0.15,0.15,855.57,29.15,0.0,0.49,-2.88
24.44,-0.18,1.76,1.9,0.08,0.09,0.16,0.15,857.61,29.15,0.0,0.79,-3.06
24.45,-0.16,1.79,1.9,0.06,0.08,0.17,0.16,856.84,29.16,0.0,1.0,-3.11
24.49,-0.09,2.06,1.93,-0.0,0.03,0.1,0.15,857.42,29.18,0.0,0.97,-2.46
24.5,-0.09,2.1,1.95,0.0,0.02,0.07,0.14,861.83,29.17,0.0,0.82,-2.29
24.51,-0.1,2.12,1.97,0.01,0.02,0.06,0.13,865.47,29.16,0.0,0.57,-2.21
24.52,-0.11,2.12,1.99,0.02,0.03,0.05,0.12,867.98,29.15,0.0,0.27,-2.2
24.53,-0.13,2.09,2.01,0.04,0.04,0.06,0.11,870.35,29.14,0.0,-0.03,-2.31
24.54,-0.15,2.04,2.02,0.05,0.05,0.07,0.1,873.63,29.14,0.0,-0.25,-2.52
24.55,-0.17,1.97,2.03,0.07,0.07,0.09,0.11,877.38,29.14,0.0,-0.39,-2.79
24.56,-0.19,1.93,2.03,0.08,0.09,0.12,0.11,880.0,29.14,0.0,-0.46,-3.03
24.57,-0.2,1.93,2.03,0.08,0.1,0.14,0.13,880.31,29.14,0.0,-0.48,-3.19
24.58,-0.21,1.97,2.03,0.07,0.1,0.17,0.14,879.17,29.15,0.0,-0.49,-3.26
24.59,-0.21,2.04,2.03,0.06,0.1,0.18,0.15,879.41,29.15,0.0,-0.56,-3.22
24.6,-0.2,2.12,2.03,0.04,0.09,0.19,0.17,883.16,29.15,0.0,-0.73,-3.06
24.61,-0.18,2.18,2.03,0.02,0.09,0.18,0.17,889.37,29.15,0.0,-0.97,-2.84
24.62,-0.16,2.22,2.03,0.01,0.08,0.17,0.18,894.64,29.15,0.0,-1.21,-2.62
24.63,-0.14,2.2,2.04,-0.0,0.07,0.15,0.18,896.36,29.14,0.0,-1.42,-2.42
24.64,-0.12,2.16,2.05,-0.0,0.06,0.13,0.18,894.99,29.13,0.0,-1.5,-2.29
24.65,-0.12,2.11,2.07,-0.0,0.05,0.11,0.17,893.62,29.13,0.0,-1.33,-2.25
24.66,-0.14,2.1,2.1,0.01,0.04,0.1,0.15,894.92,29.12,0.0,-0.81,-2.33
24.67,-0.17,2.12,2.12,0.02,0.04,0.1,0.13,899.0,29.12,0.0,-0.1,-2.48
24.68,-0.2,2.15,2.14,0.04,0.05,0.1,0.12,904.2,29.12,0.0,0.49,-2.66
24.69,-0.21,2.2,2.16,0.05,0.05,0.11,0.11,908.89,29.12,0.0,0.75,-2.83
24.7,-0.22,2.24,2.16,0.07,0.06,0.13,0.11,911.63,29.12,0.0,0.7,-2.96
24.71,-0.22,2.25,2.16,0.08,0.07,0.15,0.12,910.94,29.11,0.0,0.52,-2.98
24.72,-0.2,2.22,2.16,0.08,0.08,0.15,0.13,906.35,29.09,0.0,0.37,-2.9
24.73,-0.19,2.17,2.16,0.08,0.08,0.16,0.15,899.7,29.08,0.0,0.36,-2.73
24.74,-0.17,2.13,2.16,0.07,0.09,0.16,0.16,894.14,29.07,0.0,0.53,-2.54
24.75,-0.15,2.13,2.15,0.05,0.09,0.16,0.17,891.88,29.08,0.0,0.87,-2.37
24.76,-0.13,2.16,2.15,0.03,0.08,0.18,0.18,892.81,29.09,0.0,1.25,-2.27
24.77,-0.12,2.2,2.15,0.01,0.07,0.18,0.18,895.24,29.11,0.0,1.47,-2.27
24.78,-0.11,2.22,2.16,0.0,0.06,0.18,0.17,897.46,29.11,0.0,1.38,-2.37
24.79,-0.12,2.22,2.18,-0.0,0.04,0.16,0.17,898.92,29.11,0.0,1.06,-2.54
24.8,-0.12,2.21,2.2,0.0,0.03,0.14,0.15,900.45,29.1,0.0,0.73,-2.73
24.81,-0.14,2.21,2.22,0.01,0.02,0.11,0.14,902.93,29.08,0.0,0.55,-2.88
24.82,-0.15,2.22,2.24,0.03,0.02,0.1,0.12,905.37,29.07,0.0,0.51,-2.98
24.83,-0.16,2.25,2.26,0.04,0.03,0.09,0.11,904.72,29.06,0.0,0.42,-3.01
24.84,-0.17,2.27,2.27,0.06,0.05,0.09,0.11,898.93,29.06,0.0,0.13,-2.95
24.85,-0.17,2.3,2.27,0.07,0.07,0.09,0.12,890.24,29.07,0.0,-0.33,-2.84
24.86,-0.17,2.29,2.27,0.08,0.09,0.09,0.12,884.26,29.08,0.0,-0.74,-2.72
24.87,-0.16,2.25,2.26,0.08,0.11,0.1,0.13,885.02,29.09,0.0,-0.95,-2.61
24.88,-0.14,2.18,2.25,0.07,0.12,0.12,0.15,891.46,29.1,0.0,-0.94,-2.54
24.89,-0.12,2.13,2.25,0.06,0.12,0.13,0.16,898.88,29.11,0.0,-0.81,-2.52
24.9,-0.11,2.14,2.24,0.04,0.11,0.15,0.17,903.2,29.12,0.0,-0.68,-2.56
24.91,-0.12,2.18,2.24,0.02,0.1,0.16,0.18,903.59,29.12,0.0,-0.59,-2.64
24.92,-0.13,2.23,2.24,0.0,0.09,0.17,0.19,901.86,29.12,0.0,-0.56,-2.76
24.93,-0.15,2.26,2.25,-0.01,0.07,0.15,0.2,900.18,29.12,0.0,-0.58,-2.89
24.94,-0.18,2.27,2.26,-0.01,0.06,0.13,0.19,899.7,29.12,0.0,-0.62,-3.0
24.95,-0.2,2.26,2.28,0.0,0.05,0.1,0.18,900.64,29.12,0.0,-0.64,-3.04
24.96,-0.19,2.27,2.3,0.01,0.04,0.08,0.16,902.71,29.12,0.0,-0.64,-2.98
24.97,-0.18,2.3,2.31,0.03,0.04,0.08,0.13,905.39,29.12,0.0,-0.58,-2.84
24.98,-0.15,2.34,2.33,0.04,0.04,0.08,0.12,908.55,29.12,0.0,-0.42,-2.66
24.99,-0.12,2.39,2.34,0.06,0.05,0.09,0.11,912.13,29.12,0.0,-0.12,-2.47
