시간 [s],진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
127.09,-0.19,1.82,1.65,0.09,0.07,0.1,0.11,1141.0,31.75,0.0,315.79,-2.64
127.1,-0.21,1.79,1.64,0.09,0.09,0.12,0.12,1143.0,31.74,0.0,315.81,-2.46
127.11,-0.24,1.75,1.64,0.09,0.09,0.14,0.13,1142.25,31.74,0.0,315.73,-2.28
127.15,-0.26,1.74,1.62,0.03,0.07,0.18,0.19,1143.07,31.76,0.0,315.7,-2.18
127.16,-0.24,1.75,1.62,0.02,0.06,0.17,0.19,1147.64,31.75,0.0,315.83,-2.31
127.17,-0.22,1.75,1.63,0.02,0.04,0.15,0.18,1151.68,31.75,0.0,315.82,-2.45
127.18,-0.2,1.75,1.64,0.02,0.03,0.12,0.17,1153.91,31.74,0.0,315.67,-2.58
127.19,-0.18,1.75,1.66,0.03,0.03,0.1,0.16,1152.87,31.74,0.0,315.48,-2.67
127.2,-0.17,1.75,1.68,0.04,0.03,0.08,0.15,1148.07,31.74,0.0,315.35,-2.7
127.21,-0.16,1.75,1.7,0.06,0.05,0.07,0.14,1141.82,31.74,0.0,315.34,-2.68
127.23,-0.16,1.69,1.74,0.09,0.08,0.07,0.14,1141.98,31.75,0.0,315.73,-2.45
127.24,-0.16,1.63,1.75,0.1,0.1,0.08,0.14,1150.35,31.76,0.0,316.03,-2.29
127.25,-0.16,1.59,1.75,0.1,0.11,0.1,0.14,1160.46,31.76,0.0,316.15,-2.16
127.26,-0.16,1.59,1.75,0.09,0.11,0.12,0.15,1169.24,31.77,0.0,315.97,-2.11
127.27,-0.16,1.63,1.74,0.08,0.12,0.14,0.15,1175.24,31.77,0.0,315.55,-2.14
127.28,-0.17,1.68,1.73,0.07,0.11,0.15,0.16,1178.74,31.77,0.0,315.05,-2.26
127.29,-0.19,1.72,1.72,0.05,0.11,0.16,0.17,1180.75,31.77,0.0,314.6,-2.45
127.3,-0.21,1.74,1.71,0.03,0.1,0.15,0.17,1181.72,31.76,0.0,314.31,-2.65
127.31,-0.24,1.76,1.71,0.02,0.09,0.14,0.18,1181.2,31.76,0.0,314.24,-2.81
127.32,-0.26,1.78,1.71,0.02,0.07,0.14,0.18,1178.86,31.75,0.0,314.4,-2.88
127.33,-0.27,1.81,1.72,0.03,0.06,0.14,0.17,1175.03,31.74,0.0,314.71,-2.86
127.34,-0.27,1.84,1.73,0.04,0.06,0.13,0.15,1169.91,31.74,0.0,315.14,-2.78
127.35,-0.26,1.87,1.75,0.05,0.06,0.12,0.14,1163.76,31.74,0.0,315.63,-2.66
127.36,-0.24,1.9,1.77,0.07,0.06,0.11,0.12,1158.2,31.74,0.0,316.09,-2.54
127.37,-0.21,1.92,1.78,0.08,0.07,0.1,0.12,1156.03,31.74,0.0,316.36,-2.44
127.38,-0.19,1.93,1.8,0.09,0.08,0.1,0.12,1158.84,31.75,0.0,316.38,-2.39
127.39,-0.16,1.92,1.81,0.1,0.09,0.11,0.12,1164.55,31.74,0.0,316.18,-2.38
127.4,-0.15,1.9,1.81,0.11,0.1,0.13,0.13,1168.06,31.74,0.0,315.82,-2.43
127.41,-0.15,1.86,1.81,0.11,0.11,0.15,0.14,1165.68,31.74,0.0,315.39,-2.54
127.42,-0.16,1.82,1.8,0.1,0.1,0.16,0.16,1159.31,31.75,0.0,314.97,-2.68
127.43,-0.18,1.8,1.79,0.08,0.1,0.18,0.17,1155.67,31.75,0.0,314.64,-2.81
127.44,-0.2,1.81,1.79,0.06,0.09,0.2,0.17,1159.9,31.75,0.0,314.44,-2.89
127.45,-0.23,1.84,1.79,0.04,0.09,0.22,0.18,1171.26,31.75,0.0,314.37,-2.91
127.46,-0.25,1.88,1.8,0.03,0.08,0.23,0.18,1185.56,31.75,0.0,314.44,-2.82
127.47,-0.26,1.92,1.81,0.02,0.07,0.23,0.18,1198.8,31.75,0.0,314.64,-2.64
127.48,-0.27,1.95,1.82,0.02,0.07,0.2,0.18,1208.56,31.75,0.0,314.9,-2.4
127.49,-0.28,1.97,1.84,0.03,0.06,0.17,0.18,1214.32,31.75,0.0,315.15,-2.21
127.5,-0.27,1.99,1.86,0.04,0.05,0.14,0.17,1216.88,31.75,0.0,315.33,-2.12
127.51,-0.25,2.01,1.88,0.06,0.05,0.11,0.16,1217.26,31.74,0.0,315.44,-2.13
127.52,-0.23,2.02,1.89,0.08,0.05,0.1,0.15,1216.13,31.74,0.0,315.53,-2.19
127.53,-0.21,2.02,1.9,0.09,0.05,0.09,0.15,1214.04,31.74,0.0,315.63,-2.27
127.54,-0.18,1.99,1.9,0.1,0.07,0.1,0.15,1211.07,31.75,0.0,315.73,-2.34
127.55,-0.16,1.94,1.89,0.11,0.08,0.12,0.16,1206.21,31.75,0.0,315.74,-2.41
127.56,-0.16,1.87,1.88,0.11,0.09,0.15,0.17,1198.77,31.76,0.0,315.6,-2.51
127.57,-0.16,1.79,1.88,0.1,0.09,0.18,0.18,1190.7,31.76,0.0,315.35,-2.6
127.58,-0.18,1.74,1.87,0.09,0.09,0.2,0.19,1186.03,31.76,0.0,315.12,-2.64
127.59,-0.2,1.73,1.86,0.07,0.08,0.2,0.19,1187.37,31.76,0.0,314.98,-2.6
127.6,-0.22,1.77,1.86,0.05,0.07,0.18,0.2,1193.69,31.75,0.0,314.96,-2.49
127.61,-0.24,1.83,1.86,0.04,0.07,0.17,0.2,1201.82,31.74,0.0,315.03,-2.35
127.62,-0.26,1.89,1.87,0.03,0.05,0.15,0.21,1208.96,31.74,0.0,315.14,-2.22
127.63,-0.27,1.94,1.89,0.02,0.04,0.15,0.21,1213.7,31.73,0.0,315.28,-2.14
127.64,-0.27,1.98,1.9,0.02,0.03,0.15,0.2,1216.06,31.73,0.0,315.48,-2.11
127.65,-0.26,2.0,1.92,0.03,0.03,0.14,0.19,1216.8,31.74,0.0,315.76,-2.15
127.66,-0.24,2.0,1.94,0.04,0.04,0.13,0.17,1216.59,31.75,0.0,316.08,-2.25
127.67,-0.22,1.99,1.95,0.06,0.06,0.13,0.15,1215.69,31.76,0.0,316.33,-2.4
127.68,-0.19,1.98,1.95,0.07,0.08,0.13,0.14,1214.26,31.77,0.0,316.44,-2.6
127.69,-0.17,1.96,1.95,0.08,0.1,0.15,0.14,1211.99,31.77,0.0,316.39,-2.8
127.7,-0.15,1.93,1.94,0.09,0.11,0.16,0.14,1207.55,31.76,0.0,316.23,-2.93
127.71,-0.14,1.87,1.93,0.09,0.12,0.17,0.14,1200.1,31.76,0.0,316.0,-2.92
127.72,-0.15,1.8,1.92,0.08,0.12,0.16,0.15,1191.6,31.76,0.0,315.76,-2.81
127.73,-0.16,1.76,1.91,0.07,0.11,0.16,0.15,1186.05,31.76,0.0,315.56,-2.62
127.74,-0.18,1.77,1.9,0.05,0.1,0.16,0.16,1186.11,31.76,0.0,315.42,-2.41
127.75,-0.2,1.82,1.9,0.04,0.08,0.16,0.16,1191.0,31.76,0.0,315.34,-2.22
127.76,-0.23,1.88,1.9,0.03,0.06,0.16,0.16,1197.88,31.76,0.0,315.29,-2.11
127.77,-0.24,1.94,1.9,0.03,0.04,0.14,0.17,1204.12,31.77,0.0,315.26,-2.1
127.78,-0.25,1.99,1.9,0.03,0.03,0.11,0.17,1208.32,31.77,0.0,315.26,-2.17
127.79,-0.25,2.02,1.91,0.04,0.03,0.08,0.17,1210.3,31.78,0.0,315.34,-2.29
127.8,-0.24,2.04,1.92,0.05,0.03,0.07,0.16,1210.63,31.78,0.0,315.53,-2.42
127.81,-0.23,2.05,1.93,0.06,0.04,0.07,0.14,1210.05,31.78,0.0,315.79,-2.54
127.82,-0.2,2.05,1.94,0.08,0.06,0.08,0.13,1209.15,31.77,0.0,315.98,-2.62
