시간 [s],진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
186.01,-0.25,2.55,2.47,0.08,0.11,0.02,0.01,1427.11,32.29,0.0,842.56,-2.59
186.02,-0.24,2.53,2.47,0.07,0.1,0.03,0.01,1427.99,32.29,0.0,842.45,-2.48
186.09,-0.23,2.78,2.57,0.05,0.05,0.0,0.11,1426.9,32.29,0.0,841.05,-2.46
186.1,-0.23,2.81,2.59,0.06,0.05,0.01,0.1,1434.77,32.29,0.0,840.65,-2.62
186.11,-0.23,2.82,2.61,0.08,0.06,0.03,0.08,1441.47,32.29,0.0,840.33,-2.73
186.12,-0.23,2.8,2.61,0.09,0.08,0.05,0.07,1446.94,32.29,0.0,840.15,-2.74
186.13,-0.21,2.77,2.6,0.09,0.08,0.07,0.06,1450.4,32.29,0.0,840.13,-2.65
186.14,-0.19,2.75,2.6,0.09,0.09,0.08,0.06,1449.87,32.28,0.0,840.32,-2.51
186.15,-0.17,2.78,2.59,0.09,0.09,0.09,0.07,1444.37,32.29,0.0,840.72,-2.35
186.16,-0.16,2.83,2.58,0.09,0.09,0.11,0.09,1436.4,32.29,0.0,841.21,-2.21
186.17,-0.16,2.88,2.57,0.08,0.08,0.11,0.1,1431.09,32.29,0.0,841.62,-2.11
186.18,-0.19,2.91,2.58,0.06,0.07,0.1,0.11,1432.02,32.3,0.0,841.83,-2.05
186.19,-0.23,2.91,2.58,0.05,0.07,0.07,0.1,1439.18,32.3,0.0,841.85,-2.05
186.2,-0.26,2.89,2.6,0.03,0.06,0.05,0.09,1451.29,32.3,0.0,841.81,-2.1
186.21,-0.27,2.86,2.61,0.03,0.05,0.04,0.08,1466.48,32.3,0.0,841.82,-2.22
186.22,-0.25,2.84,2.63,0.03,0.04,0.03,0.07,1480.4,32.29,0.0,841.91,-2.36
186.23,-0.23,2.82,2.65,0.04,0.04,0.03,0.06,1486.89,32.29,0.0,842.03,-2.5
186.24,-0.23,2.8,2.66,0.06,0.04,0.03,0.05,1482.62,32.29,0.0,842.13,-2.6
186.25,-0.24,2.77,2.68,0.07,0.04,0.03,0.04,1470.72,32.28,0.0,842.17,-2.64
186.26,-0.25,2.77,2.69,0.08,0.05,0.02,0.04,1458.28,32.28,0.0,842.13,-2.62
186.27,-0.25,2.79,2.7,0.09,0.06,0.02,0.04,1450.94,32.29,0.0,841.99,-2.52
186.28,-0.24,2.82,2.7,0.1,0.08,0.02,0.04,1450.22,32.29,0.0,841.8,-2.39
186.29,-0.23,2.86,2.7,0.1,0.09,0.03,0.05,1454.87,32.29,0.0,841.64,-2.23
186.3,-0.23,2.89,2.69,0.1,0.09,0.06,0.06,1462.58,32.3,0.0,841.57,-2.08
186.31,-0.25,2.91,2.68,0.09,0.09,0.1,0.07,1470.92,32.3,0.0,841.56,-1.96
186.32,-0.25,2.89,2.67,0.08,0.08,0.12,0.08,1478.46,32.3,0.0,841.48,-1.94
186.33,-0.24,2.84,2.67,0.06,0.07,0.13,0.09,1484.71,32.29,0.0,841.25,-2.02
186.34,-0.22,2.78,2.67,0.05,0.06,0.11,0.1,1488.69,32.29,0.0,840.92,-2.2
186.35,-0.2,2.74,2.67,0.03,0.05,0.08,0.11,1488.4,32.29,0.0,840.63,-2.41
186.36,-0.21,2.76,2.69,0.03,0.04,0.05,0.12,1482.93,32.29,0.0,840.48,-2.61
186.37,-0.23,2.82,2.71,0.03,0.04,0.01,0.12,1474.62,32.29,0.0,840.53,-2.76
186.38,-0.25,2.89,2.73,0.04,0.04,-0.01,0.11,1467.95,32.29,0.0,840.84,-2.82
186.39,-0.26,2.93,2.75,0.05,0.04,-0.02,0.1,1466.09,32.29,0.0,841.41,-2.75
186.4,-0.26,2.93,2.77,0.07,0.05,-0.02,0.08,1469.23,32.3,0.0,842.08,-2.6
186.41,-0.25,2.92,2.79,0.08,0.06,-0.01,0.06,1476.03,32.3,0.0,842.54,-2.44
186.42,-0.26,2.91,2.8,0.09,0.07,0.0,0.06,1484.7,32.3,0.0,842.61,-2.32
186.43,-0.28,2.91,2.8,0.1,0.08,0.02,0.06,1493.3,32.29,0.0,842.38,-2.25
186.44,-0.28,2.92,2.8,0.1,0.09,0.04,0.08,1500.74,32.29,0.0,842.14,-2.24
186.45,-0.27,2.93,2.79,0.09,0.09,0.05,0.1,1506.7,32.29,0.0,842.14,-2.27
186.46,-0.24,2.94,2.78,0.09,0.09,0.06,0.13,1510.32,32.29,0.0,842.37,-2.33
186.47,-0.22,2.95,2.78,0.07,0.09,0.06,0.14,1509.65,32.29,0.0,842.65,-2.41
186.48,-0.23,2.97,2.78,0.05,0.08,0.06,0.13,1503.77,32.29,0.0,842.79,-2.53
186.49,-0.26,3.0,2.78,0.04,0.07,0.06,0.11,1495.05,32.29,0.0,842.75,-2.65
186.5,-0.3,3.02,2.79,0.02,0.06,0.06,0.09,1487.97,32.29,0.0,842.53,-2.7
186.51,-0.31,3.04,2.81,0.02,0.05,0.04,0.06,1485.72,32.29,0.0,842.2,-2.64
186.52,-0.29,3.04,2.82,0.02,0.04,0.02,0.04,1488.31,32.28,0.0,841.84,-2.5
186.53,-0.27,3.05,2.84,0.03,0.04,-0.0,0.03,1493.92,32.28,0.0,841.54,-2.33
186.54,-0.26,3.04,2.85,0.05,0.04,-0.01,0.04,1500.45,32.28,0.0,841.34,-2.16
186.55,-0.26,3.04,2.87,0.06,0.05,0.0,0.06,1506.29,32.28,0.0,841.25,-2.03
186.56,-0.26,3.02,2.88,0.08,0.06,0.02,0.08,1510.85,32.28,0.0,841.26,-1.99
186.57,-0.24,3.0,2.89,0.09,0.07,0.04,0.11,1514.25,32.29,0.0,841.37,-2.03
186.58,-0.21,2.96,2.89,0.09,0.09,0.06,0.12,1515.83,32.29,0.0,841.49,-2.13
186.59,-0.2,2.92,2.88,0.09,0.1,0.07,0.13,1513.62,32.29,0.0,841.51,-2.28
186.6,-0.21,2.89,2.88,0.09,0.1,0.07,0.13,1506.52,32.29,0.0,841.34,-2.46
186.61,-0.26,2.87,2.87,0.08,0.09,0.07,0.13,1496.8,32.29,0.0,841.08,-2.62
186.62,-0.29,2.88,2.87,0.06,0.08,0.06,0.13,1488.84,32.28,0.0,840.99,-2.7
186.63,-0.31,2.91,2.86,0.05,0.07,0.05,0.13,1485.75,32.28,0.0,841.26,-2.68
186.64,-0.3,2.96,2.86,0.03,0.06,0.04,0.12,1487.66,32.29,0.0,841.78,-2.58
186.65,-0.28,3.01,2.86,0.02,0.04,0.03,0.11,1493.0,32.29,0.0,842.25,-2.42
186.66,-0.26,3.04,2.87,0.02,0.04,0.02,0.1,1499.8,32.3,0.0,842.43,-2.24
186.67,-0.26,3.04,2.88,0.02,0.03,-0.0,0.1,1506.27,32.3,0.0,842.31,-2.09
186.68,-0.25,3.03,2.89,0.03,0.03,-0.02,0.1,1511.36,32.3,0.0,842.11,-2.02
186.69,-0.22,3.01,2.91,0.05,0.04,-0.02,0.11,1514.81,32.3,0.0,842.03,-2.04
186.7,-0.19,2.99,2.93,0.07,0.04,-0.01,0.13,1516.03,32.3,0.0,842.06,-2.14
186.71,-0.17,2.98,2.95,0.08,0.05,0.0,0.13,1513.29,32.3,0.0,841.96,-2.29
186.72,-0.19,3.0,2.96,0.09,0.07,0.02,0.13,1505.77,32.3,0.0,841.57,-2.44
186.73,-0.23,3.03,2.96,0.1,0.08,0.03,0.12,1495.88,32.29,0.0,840.97,-2.56
186.74,-0.27,3.08,2.96,0.1,0.08,0.04,0.11,1488.11,32.28,0.0,840.48,-2.63
186.75,-0.29,3.12,2.95,0.09,0.08,0.05,0.1,1485.55,32.28,0.0,840.33,-2.63
186.76,-0.28,3.14,2.93,0.08,0.08,0.06,0.1,1488.09,32.28,0.0,840.49,-2.57
186.77,-0.26,3.14,2.92,0.06,0.07,0.06,0.11,1493.77,32.28,0.0,840.71,-2.47
186.78,-0.25,3.13,2.9,0.05,0.06,0.06,0.11,1500.37,32.29,0.0,840.76,-2.34
186.79,-0.25,3.09,2.89,0.03,0.05,0.05,0.12,1506.25,32.3,0.0,840.66,-2.22
186.8,-0.25,3.05,2.89,0.02,0.04,0.04,0.12,1510.83,32.3,0.0,840.6,-2.12
186.81,-0.22,3.01,2.89,0.02,0.04,0.02,0.11,1514.25,32.31,0.0,840.77,-2.07
186.82,-0.18,2.99,2.89,0.03,0.03,-0.0,0.1,1515.86,32.31,0.0,841.17,-2.07
186.83,-0.16,2.97,2.91,0.04,0.04,-0.02,0.08,1513.66,32.31,0.0,841.72,-2.13
186.84,-0.17,2.96,2.92,0.06,0.04,-0.03,0.07,1506.54,32.31,0.0,842.32,-2.24
186.85,-0.21,2.95,2.94,0.07,0.05,-0.03,0.07,1496.71,32.31,0.0,842.81,-2.37
186.86,-0.25,2.97,2.96,0.09,0.06,-0.03,0.07,1488.49,32.3,0.0,843.0,-2.48
186.87,-0.27,3.02,2.97,0.1,0.07,-0.01,0.06,1484.94,32.29,0.0,842.82,-2.55
186.88,-0.27,3.08,2.97,0.1,0.08,0.0,0.06,1486.34,32.28,0.0,842.44,-2.56
186.89,-0.26,3.13,2.96,0.1,0.08,0.02,0.04,1491.5,32.26,0.0,842.22,-2.53
186.9,-0.25,3.16,2.95,0.09,0.09,0.04,0.03,1498.71,32.26,0.0,842.46,-2.46
186.91,-0.25,3.15,2.94,0.08,0.09,0.05,0.02,1505.98,32.26,0.0,843.05,-2.38
186.92,-0.25,3.12,2.93,0.06,0.08,0.05,0.01,1511.87,32.26,0.0,843.66,-2.28
186.93,-0.22,3.06,2.92,0.04,0.07,0.05,0.01,1515.81,32.26,0.0,844.01,-2.17
186.94,-0.19,3.0,2.92,0.03,0.05,0.04,0.03,1517.08,32.26,0.0,844.09,-2.09
186.95,-0.17,2.97,2.93,0.02,0.04,0.02,0.05,1514.0,32.26,0.0,844.13,-2.06
186.96,-0.18,3.0,2.94,0.01,0.03,0.01,0.07,1505.88,32.25,0.0,844.35,-2.13
186.97,-0.22,3.08,2.95,0.02,0.03,0.01,0.1,1495.33,32.25,0.0,844.71,-2.26
186.98,-0.25,3.17,2.96,0.03,0.03,0.02,0.11,1487.09,32.24,0.0,844.94,-2.41
186.99,-0.25,3.26,2.97,0.04,0.04,0.03,0.11,1484.36,32.24,0.0,844.82,-2.55
187.0,-0.24,3.33,2.98,0.06,0.04,0.05,0.09,1486.96,32.24,0.0,844.46,-2.64
187.01,-0.22,3.36,2.99,0.08,0.05,0.07,0.08,1492.62,32.24,0.0,844.22,-2.67
187.02,-0.21,3.33,2.99,0.09,0.07,0.07,0.08,1498.91,32.24,0.0,844.37,-2.64
187.03,-0.22,3.27,2.98,0.09,0.08,0.06,0.09,1504.28,32.23,0.0,844.85,-2.56
187.04,-0.22,3.19,2.97,0.09,0.09,0.06,0.1,1508.51,32.23,0.0,845.36,-2.45
187.05,-0.21,3.09,2.96,0.09,0.09,0.06,0.1,1512.0,32.24,0.0,845.61,-2.3
187.06,-0.19,2.99,2.95,0.08,0.09,0.07,0.09,1514.09,32.25,0.0,845.61,-2.14
187.07,-0.18,2.91,2.94,0.07,0.08,0.08,0.09,1512.54,32.25,0.0,845.55,-2.03
187.08,-0.2,2.86,2.93,0.06,0.07,0.08,0.1,1506.05,32.25,0.0,845.67,-2.0
187.09,-0.25,2.84,2.93,0.04,0.06,0.07,0.11,1496.7,32.24,0.0,846.0,-2.03
187.1,-0.28,2.86,2.94,0.03,0.05,0.04,0.13,1488.75,32.24,0.0,846.51,-2.14
187.11,-0.28,2.92,2.95,0.03,0.04,0.01,0.13,1485.26,32.24,0.0,847.15,-2.29
187.12,-0.26,2.99,2.96,0.03,0.04,-0.03,0.11,1486.6,32.24,0.0,847.76,-2.46
187.13,-0.23,3.05,2.97,0.04,0.03,-0.05,0.09,1491.67,32.24,0.0,848.19,-2.59
187.14,-0.2,3.09,2.98,0.05,0.03,-0.05,0.06,1498.79,32.24,0.0,848.34,-2.64
187.15,-0.19,3.1,2.99,0.07,0.04,-0.03,0.03,1506.08,32.23,0.0,848.28,-2.63
187.16,-0.18,3.07,2.99,0.08,0.04,-0.0,0.02,1512.17,32.23,0.0,848.2,-2.57
187.17,-0.16,3.02,2.98,0.09,0.06,0.02,0.03,1516.57,32.23,0.0,848.23,-2.47
187.18,-0.14,2.95,2.98,0.09,0.07,0.02,0.06,1518.36,32.23,0.0,848.42,-2.36
187.19,-0.13,2.89,2.96,0.09,0.08,0.03,0.08,1515.47,32.24,0.0,848.72,-2.28
187.2,-0.17,2.82,2.95,0.08,0.09,0.05,0.1,1506.93,32.24,0.0,849.05,-2.22
187.21,-0.23,2.77,2.93,0.08,0.08,0.07,0.11,1495.51,32.24,0.0,849.37,-2.2
187.22,-0.28,2.76,2.92,0.06,0.07,0.1,0.12,1486.38,32.24,0.0,849.68,-2.27
187.23,-0.3,2.79,2.92,0.05,0.06,0.11,0.13,1483.11,32.24,0.0,850.0,-2.42
187.24,-0.29,2.86,2.92,0.03,0.05,0.1,0.13,1485.69,32.24,0.0,850.28,-2.62
187.25,-0.27,2.92,2.93,0.02,0.04,0.08,0.14,1492.05,32.24,0.0,850.47,-2.76
187.26,-0.25,2.95,2.95,0.02,0.03,0.06,0.14,1499.78,32.24,0.0,850.52,-2.79
187.27,-0.24,2.94,2.96,0.03,0.02,0.04,0.13,1506.85,32.23,0.0,850.47,-2.71
187.28,-0.23,2.93,2.97,0.04,0.02,0.02,0.12,1512.19,32.23,0.0,850.43,-2.57
187.29,-0.2,2.92,2.99,0.06,0.03,-0.01,0.1,1515.67,32.23,0.0,850.47,-2.43
187.3,-0.17,2.92,3.0,0.07,0.04,-0.03,0.09,1516.81,32.23,0.0,850.58,-2.32
187.31,-0.16,2.92,3.0,0.09,0.06,-0.03,0.07,1513.93,32.24,0.0,850.6,-2.25
187.32,-0.18,2.91,3.0,0.09,0.07,-0.0,0.07,1506.23,32.24,0.0,850.44,-2.18
187.33,-0.23,2.9,3.0,0.1,0.08,0.05,0.07,1496.14,32.25,0.0,850.19,-2.14
187.34,-0.27,2.89,2.99,0.1,0.09,0.09,0.07,1488.03,32.26,0.0,850.15,-2.15
187.35,-0.28,2.89,2.98,0.09,0.09,0.11,0.09,1484.94,32.26,0.0,850.53,-2.22
187.36,-0.27,2.91,2.96,0.08,0.08,0.11,0.12,1486.96,32.26,0.0,851.2,-2.34
187.37,-0.25,2.94,2.94,0.07,0.07,0.1,0.14,1492.53,32.26,0.0,851.78,-2.44
187.38,-0.24,2.96,2.93,0.05,0.07,0.08,0.17,1499.71,32.26,0.0,851.95,-2.51
187.39,-0.24,2.97,2.93,0.03,0.06,0.07,0.18,1506.65,32.27,0.0,851.75,-2.53
187.4,-0.23,2.97,2.93,0.02,0.05,0.05,0.18,1512.24,32.28,0.0,851.41,-2.52
187.41,-0.21,2.99,2.93,0.02,0.05,0.02,0.17,1516.22,32.28,0.0,851.17,-2.49
187.42,-0.17,3.0,2.94,0.02,0.05,-0.02,0.15,1517.81,32.28,0.0,851.11,-2.45
187.43,-0.15,3.02,2.95,0.04,0.05,-0.04,0.13,1515.01,32.27,0.0,851.14,-2.4
187.44,-0.16,3.02,2.97,0.05,0.04,-0.03,0.12,1506.83,32.27,0.0,851.16,-2.32
187.45,-0.2,3.02,2.99,0.07,0.05,0.0,0.12,1495.87,32.27,0.0,851.16,-2.24
187.46,-0.25,3.0,3.0,0.08,0.05,0.05,0.12,1486.98,32.27,0.0,851.24,-2.19
187.47,-0.28,2.96,3.01,0.09,0.06,0.09,0.13,1483.53,32.27,0.0,851.49,-2.19
187.48,-0.28,2.92,3.01,0.09,0.07,0.12,0.13,1485.65,32.26,0.0,851.87,-2.26
187.49,-0.27,2.88,3.0,0.09,0.07,0.13,0.13,1491.71,32.25,0.0,852.2,-2.38
187.5,-0.27,2.87,2.98,0.08,0.08,0.13,0.13,1499.6,32.24,0.0,852.37,-2.55
187.51,-0.26,2.89,2.96,0.07,0.08,0.11,0.14,1507.08,32.24,0.0,852.36,-2.7
187.52,-0.25,2.93,2.94,0.06,0.07,0.08,0.14,1512.41,32.24,0.0,852.2,-2.78
187.53,-0.22,2.99,2.93,0.05,0.06,0.04,0.16,1514.93,32.24,0.0,851.95,-2.73
187.54,-0.19,3.06,2.93,0.03,0.05,0.01,0.17,1514.45,32.25,0.0,851.7,-2.58
187.55,-0.16,3.11,2.94,0.03,0.04,-0.01,0.18,1510.18,32.26,0.0,851.53,-2.42
