시간 [s],진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
136.47,-0.09,5.74,5.69,0.01,0.0,0.03,0.25,1432.47,29.23,0.0,1139.42,-2.41
136.48,-0.14,5.77,5.71,0.03,0.01,0.05,0.24,1437.13,29.23,0.0,1139.67,-2.65
136.49,-0.21,5.79,5.72,0.05,0.02,0.07,0.24,1438.14,29.23,0.0,1140.01,-2.81
136.5,-0.28,5.81,5.74,0.07,0.04,0.07,0.25,1435.73,29.23,0.0,1140.25,-2.85
136.51,-0.34,5.84,5.76,0.08,0.06,0.06,0.28,1431.36,29.23,0.0,1140.33,-2.76
136.52,-0.37,5.86,5.77,0.09,0.07,0.07,0.29,1426.93,29.23,0.0,1140.26,-2.6
136.55,-0.38,5.89,5.74,0.06,0.09,0.22,0.25,1425.22,29.23,0.0,1139.86,-2.18
136.56,-0.37,5.87,5.73,0.04,0.08,0.23,0.25,1431.19,29.23,0.0,1139.87,-2.15
136.57,-0.36,5.84,5.74,0.02,0.07,0.2,0.25,1438.94,29.22,0.0,1139.97,-2.18
136.58,-0.34,5.81,5.76,-0.0,0.05,0.14,0.26,1445.5,29.22,0.0,1140.12,-2.26
136.59,-0.31,5.8,5.79,-0.01,0.04,0.05,0.26,1448.88,29.22,0.0,1140.27,-2.38
136.6,-0.26,5.8,5.83,-0.01,0.03,-0.04,0.24,1448.9,29.22,0.0,1140.39,-2.5
136.61,-0.22,5.83,5.88,0.0,0.02,-0.1,0.22,1446.48,29.22,0.0,1140.47,-2.6
136.62,-0.21,5.89,5.91,0.02,0.02,-0.13,0.2,1442.82,29.22,0.0,1140.49,-2.65
136.63,-0.22,5.96,5.94,0.03,0.03,-0.11,0.19,1439.79,29.22,0.0,1140.46,-2.64
136.64,-0.22,6.01,5.96,0.05,0.04,-0.07,0.18,1439.97,29.22,0.0,1140.35,-2.55
136.65,-0.2,6.02,5.99,0.08,0.06,0.0,0.18,1444.73,29.23,0.0,1140.15,-2.38
136.66,-0.16,6.01,6.01,0.09,0.07,0.08,0.18,1452.78,29.23,0.0,1139.93,-2.19
136.67,-0.14,5.98,6.03,0.11,0.08,0.13,0.17,1461.69,29.24,0.0,1139.83,-2.03
136.68,-0.17,5.96,6.04,0.11,0.09,0.15,0.15,1469.5,29.23,0.0,1139.93,-1.97
136.69,-0.24,5.96,6.05,0.1,0.09,0.15,0.13,1474.81,29.23,0.0,1140.19,-1.98
136.7,-0.31,5.95,6.05,0.08,0.08,0.14,0.12,1476.69,29.22,0.0,1140.45,-2.07
136.71,-0.35,5.92,6.04,0.05,0.07,0.13,0.15,1475.17,29.21,0.0,1140.59,-2.2
136.72,-0.34,5.88,6.03,0.02,0.05,0.13,0.2,1471.43,29.21,0.0,1140.55,-2.34
136.73,-0.33,5.88,6.03,0.0,0.04,0.13,0.26,1466.93,29.21,0.0,1140.32,-2.48
136.74,-0.31,5.95,6.04,-0.01,0.02,0.11,0.29,1462.75,29.21,0.0,1139.91,-2.62
136.75,-0.3,6.05,6.06,-0.01,0.01,0.08,0.31,1460.23,29.2,0.0,1139.48,-2.72
136.76,-0.29,6.15,6.09,0.0,0.01,0.04,0.32,1461.32,29.2,0.0,1139.31,-2.74
136.77,-0.25,6.19,6.14,0.02,0.01,0.0,0.32,1466.92,29.2,0.0,1139.58,-2.63
136.78,-0.2,6.17,6.18,0.03,0.02,-0.03,0.32,1475.48,29.21,0.0,1140.14,-2.44
136.79,-0.16,6.12,6.21,0.05,0.04,-0.04,0.31,1484.52,29.22,0.0,1140.65,-2.21
136.8,-0.16,6.06,6.22,0.07,0.05,-0.03,0.29,1492.15,29.22,0.0,1140.84,-1.99
136.81,-0.19,6.02,6.22,0.08,0.07,0.01,0.27,1497.07,29.23,0.0,1140.7,-1.83
136.82,-0.24,6.0,6.22,0.09,0.08,0.06,0.26,1498.37,29.23,0.0,1140.4,-1.79
136.83,-0.3,6.01,6.21,0.08,0.09,0.11,0.27,1496.1,29.24,0.0,1140.11,-1.89
136.84,-0.35,6.05,6.22,0.07,0.08,0.16,0.3,1491.59,29.24,0.0,1139.93,-2.09
136.85,-0.38,6.1,6.22,0.06,0.07,0.19,0.34,1486.53,29.24,0.0,1139.88,-2.34
136.86,-0.38,6.13,6.24,0.04,0.06,0.17,0.37,1482.12,29.23,0.0,1139.93,-2.59
136.87,-0.35,6.15,6.25,0.02,0.04,0.13,0.39,1479.7,29.23,0.0,1140.02,-2.79
136.88,-0.31,6.17,6.27,0.0,0.02,0.09,0.39,1481.24,29.22,0.0,1140.09,-2.84
136.89,-0.27,6.19,6.3,-0.01,0.01,0.06,0.37,1487.55,29.22,0.0,1140.1,-2.73
136.9,-0.23,6.21,6.32,-0.0,0.01,0.04,0.34,1496.82,29.22,0.0,1140.05,-2.52
136.91,-0.2,6.23,6.36,0.0,0.0,0.02,0.32,1506.04,29.23,0.0,1139.96,-2.32
136.92,-0.18,6.25,6.39,0.02,0.01,-0.02,0.3,1513.02,29.23,0.0,1139.83,-2.22
136.93,-0.19,6.26,6.42,0.04,0.02,-0.07,0.29,1516.49,29.23,0.0,1139.7,-2.24
136.94,-0.21,6.28,6.45,0.05,0.03,-0.11,0.27,1515.5,29.23,0.0,1139.58,-2.31
136.95,-0.25,6.32,6.47,0.07,0.05,-0.11,0.24,1510.2,29.23,0.0,1139.45,-2.37
136.96,-0.29,6.37,6.48,0.08,0.06,-0.09,0.21,1502.51,29.23,0.0,1139.35,-2.42
136.97,-0.33,6.41,6.48,0.09,0.08,-0.03,0.18,1494.94,29.23,0.0,1139.34,-2.49
136.98,-0.36,6.43,6.46,0.09,0.08,0.05,0.16,1489.16,29.23,0.0,1139.43,-2.63
136.99,-0.36,6.42,6.44,0.08,0.09,0.13,0.17,1486.26,29.22,0.0,1139.59,-2.81
137.0,-0.35,6.4,6.42,0.07,0.08,0.18,0.21,1487.27,29.22,0.0,1139.75,-2.93
137.01,-0.33,6.38,6.41,0.05,0.07,0.17,0.27,1492.27,29.22,0.0,1139.85,-2.93
137.02,-0.3,6.35,6.41,0.04,0.06,0.12,0.34,1499.47,29.22,0.0,1139.9,-2.81
137.03,-0.27,6.34,6.42,0.02,0.05,0.05,0.37,1506.34,29.22,0.0,1139.98,-2.61
137.04,-0.24,6.34,6.44,0.01,0.03,-0.0,0.35,1511.14,29.22,0.0,1140.17,-2.38
137.05,-0.21,6.36,6.46,0.01,0.02,-0.04,0.28,1513.02,29.22,0.0,1140.41,-2.15
137.06,-0.19,6.41,6.48,0.01,0.01,-0.04,0.2,1511.36,29.22,0.0,1140.59,-1.99
137.07,-0.2,6.49,6.52,0.02,0.01,-0.03,0.11,1506.37,29.22,0.0,1140.6,-1.91
137.08,-0.23,6.57,6.56,0.03,0.02,-0.01,0.05,1499.65,29.23,0.0,1140.45,-1.9
137.09,-0.26,6.65,6.59,0.05,0.03,0.0,0.04,1493.17,29.24,0.0,1140.22,-1.97
137.1,-0.29,6.71,6.61,0.06,0.05,-0.0,0.08,1488.24,29.24,0.0,1139.97,-2.11
137.11,-0.31,6.73,6.62,0.08,0.06,-0.01,0.14,1485.76,29.24,0.0,1139.78,-2.28
137.12,-0.31,6.72,6.63,0.09,0.08,-0.02,0.2,1486.69,29.24,0.0,1139.68,-2.42
137.13,-0.31,6.66,6.63,0.08,0.08,0.0,0.22,1491.2,29.24,0.0,1139.69,-2.51
137.14,-0.3,6.58,6.63,0.07,0.07,0.04,0.21,1497.8,29.25,0.0,1139.75,-2.53
137.15,-0.27,6.49,6.62,0.06,0.07,0.07,0.19,1504.44,29.25,0.0,1139.77,-2.46
137.16,-0.24,6.42,6.61,0.04,0.05,0.08,0.17,1509.7,29.25,0.0,1139.67,-2.31
137.17,-0.2,6.37,6.6,0.01,0.04,0.06,0.16,1512.62,29.25,0.0,1139.49,-2.12
137.18,-0.18,6.35,6.59,-0.0,0.03,0.02,0.18,1512.35,29.25,0.0,1139.34,-1.95
137.19,-0.18,6.39,6.59,-0.01,0.01,-0.01,0.22,1508.85,29.24,0.0,1139.29,-1.87
137.2,-0.2,6.45,6.6,-0.0,-0.0,-0.03,0.28,1503.33,29.24,0.0,1139.36,-1.86
137.21,-0.23,6.54,6.62,0.01,-0.01,-0.03,0.31,1497.24,29.23,0.0,1139.51,-1.93
137.22,-0.26,6.64,6.64,0.02,-0.01,-0.02,0.31,1491.65,29.24,0.0,1139.68,-2.04
137.23,-0.29,6.72,6.67,0.04,-0.01,0.0,0.27,1487.77,29.24,0.0,1139.83,-2.18
137.24,-0.3,6.77,6.69,0.06,0.01,0.02,0.23,1487.24,29.25,0.0,1139.92,-2.32
137.25,-0.32,6.78,6.72,0.08,0.02,0.03,0.21,1490.71,29.25,0.0,1139.93,-2.48
137.26,-0.32,6.74,6.73,0.1,0.04,0.04,0.2,1496.83,29.24,0.0,1139.88,-2.61
137.27,-0.31,6.69,6.75,0.1,0.05,0.06,0.22,1503.47,29.24,0.0,1139.81,-2.67
137.28,-0.26,6.62,6.76,0.1,0.05,0.1,0.25,1508.95,29.24,0.0,1139.73,-2.62
