시간 [s],진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
19.03,-0.16,0.89,0.86,0.09,0.1,0.17,0.1,858.74,31.11,0.0,-0.34,-2.64
19.04,-0.15,0.88,0.86,0.08,0.09,0.17,0.11,864.56,31.1,0.0,-0.11,-2.78
19.05,-0.14,0.87,0.86,0.06,0.08,0.17,0.11,868.37,31.09,0.0,-0.08,-2.82
19.06,-0.14,0.87,0.86,0.04,0.06,0.16,0.12,869.97,31.08,0.0,-0.24,-2.76
19.07,-0.15,0.88,0.87,0.03,0.04,0.15,0.11,870.78,31.08,0.0,-0.55,-2.65
19.08,-0.16,0.91,0.88,0.02,0.03,0.13,0.11,872.24,31.09,0.0,-0.93,-2.51
19.09,-0.18,0.94,0.9,0.03,0.03,0.11,0.1,874.55,31.09,0.0,-1.27,-2.37
19.1,-0.19,0.97,0.91,0.04,0.03,0.09,0.1,876.94,31.1,0.0,-1.42,-2.25
19.11,-0.18,0.98,0.92,0.05,0.04,0.08,0.09,878.66,31.1,0.0,-1.31,-2.17
19.12,-0.17,0.97,0.93,0.07,0.06,0.08,0.08,879.25,31.1,0.0,-1.01,-2.13
19.13,-0.16,0.97,0.94,0.09,0.07,0.09,0.08,878.38,31.1,0.0,-0.66,-2.15
19.14,-0.15,0.99,0.94,0.1,0.09,0.11,0.09,876.05,31.09,0.0,-0.37,-2.22
19.15,-0.15,1.02,0.94,0.1,0.1,0.13,0.1,873.34,31.08,0.0,-0.18,-2.33
19.16,-0.16,1.04,0.94,0.1,0.11,0.15,0.11,872.19,31.08,0.0,-0.12,-2.44
19.17,-0.17,1.03,0.94,0.08,0.11,0.17,0.13,873.83,31.08,0.0,-0.16,-2.53
19.18,-0.18,0.99,0.93,0.07,0.11,0.18,0.14,877.09,31.09,0.0,-0.24,-2.58
19.19,-0.18,0.95,0.92,0.05,0.11,0.18,0.15,878.75,31.1,0.0,-0.34,-2.58
19.2,-0.19,0.93,0.92,0.03,0.1,0.18,0.15,876.45,31.12,0.0,-0.42,-2.51
19.21,-0.19,0.94,0.92,0.02,0.08,0.17,0.16,871.73,31.13,0.0,-0.48,-2.4
19.22,-0.18,0.97,0.93,0.01,0.07,0.15,0.16,869.61,31.13,0.0,-0.49,-2.28
19.23,-0.17,1.02,0.94,0.01,0.06,0.13,0.15,873.8,31.14,0.0,-0.45,-2.19
19.24,-0.15,1.06,0.96,0.02,0.05,0.11,0.15,883.02,31.15,0.0,-0.38,-2.13
19.25,-0.14,1.09,0.98,0.03,0.05,0.1,0.14,892.65,31.15,0.0,-0.35,-2.14
19.26,-0.13,1.09,0.99,0.05,0.06,0.1,0.13,898.79,31.16,0.0,-0.39,-2.24
19.27,-0.12,1.06,1.01,0.07,0.07,0.1,0.12,900.69,31.16,0.0,-0.51,-2.39
19.28,-0.13,1.03,1.02,0.08,0.08,0.11,0.11,900.19,31.15,0.0,-0.74,-2.55
19.29,-0.14,1.01,1.02,0.09,0.09,0.13,0.11,899.55,31.15,0.0,-1.08,-2.67
19.3,-0.16,1.0,1.01,0.1,0.1,0.15,0.12,899.84,31.14,0.0,-1.43,-2.74
19.31,-0.19,1.01,1.01,0.09,0.11,0.16,0.13,901.18,31.13,0.0,-1.64,-2.75
19.32,-0.2,1.03,1.0,0.08,0.11,0.17,0.14,903.18,31.14,0.0,-1.6,-2.71
19.33,-0.21,1.05,0.99,0.07,0.11,0.18,0.15,905.46,31.14,0.0,-1.33,-2.63
19.34,-0.22,1.08,0.98,0.05,0.1,0.18,0.15,908.03,31.15,0.0,-0.95,-2.52
19.35,-0.21,1.1,0.99,0.03,0.09,0.17,0.15,910.96,31.16,0.0,-0.54,-2.38
19.36,-0.21,1.13,0.99,0.01,0.08,0.17,0.15,913.7,31.17,0.0,-0.22,-2.23
19.37,-0.2,1.15,1.0,0.0,0.07,0.17,0.15,915.12,31.18,0.0,-0.07,-2.12
19.38,-0.18,1.16,1.01,0.0,0.06,0.16,0.14,914.58,31.18,0.0,-0.12,-2.06
19.39,-0.15,1.16,1.02,0.01,0.06,0.14,0.13,912.27,31.18,0.0,-0.31,-2.06
19.4,-0.12,1.14,1.03,0.02,0.06,0.13,0.12,908.54,31.18,0.0,-0.48,-2.15
19.41,-0.1,1.11,1.05,0.04,0.06,0.11,0.11,903.87,31.17,0.0,-0.53,-2.32
19.42,-0.09,1.07,1.06,0.06,0.06,0.11,0.1,899.59,31.17,0.0,-0.48,-2.52
19.43,-0.09,1.04,1.07,0.08,0.07,0.11,0.09,897.76,31.17,0.0,-0.43,-2.66
19.44,-0.1,1.03,1.07,0.09,0.07,0.12,0.08,899.49,31.17,0.0,-0.5,-2.68
19.45,-0.12,1.04,1.07,0.1,0.08,0.13,0.09,903.06,31.18,0.0,-0.67,-2.59
19.46,-0.14,1.06,1.06,0.1,0.09,0.15,0.1,904.23,31.18,0.0,-0.91,-2.46
19.47,-0.16,1.08,1.05,0.09,0.09,0.17,0.11,899.97,31.18,0.0,-1.13,-2.34
19.48,-0.18,1.09,1.04,0.08,0.09,0.18,0.13,891.8,31.17,0.0,-1.29,-2.27
19.49,-0.19,1.09,1.03,0.06,0.08,0.18,0.15,884.5,31.16,0.0,-1.29,-2.22
19.5,-0.19,1.08,1.02,0.04,0.08,0.17,0.16,881.84,31.15,0.0,-1.11,-2.18
19.51,-0.18,1.06,1.03,0.03,0.07,0.16,0.16,883.98,31.14,0.0,-0.84,-2.15
19.52,-0.17,1.06,1.03,0.02,0.06,0.14,0.15,888.47,31.13,0.0,-0.63,-2.18
19.53,-0.15,1.07,1.04,0.02,0.06,0.11,0.15,892.72,31.13,0.0,-0.59,-2.31
19.54,-0.13,1.09,1.05,0.02,0.05,0.09,0.14,895.9,31.13,0.0,-0.72,-2.49
19.55,-0.12,1.13,1.06,0.03,0.05,0.08,0.13,899.27,31.13,0.0,-0.92,-2.64
19.56,-0.1,1.15,1.07,0.05,0.06,0.08,0.11,904.2,31.13,0.0,-1.1,-2.7
19.57,-0.09,1.17,1.08,0.06,0.06,0.09,0.1,910.1,31.13,0.0,-1.19,-2.66
19.58,-0.08,1.18,1.09,0.08,0.07,0.11,0.09,914.97,31.13,0.0,-1.14,-2.56
19.59,-0.09,1.19,1.09,0.09,0.08,0.12,0.08,917.31,31.13,0.0,-0.95,-2.41
19.6,-0.11,1.18,1.09,0.1,0.08,0.13,0.07,917.25,31.13,0.0,-0.69,-2.27
19.61,-0.14,1.17,1.08,0.09,0.09,0.14,0.07,916.17,31.14,0.0,-0.43,-2.14
19.62,-0.17,1.14,1.06,0.09,0.09,0.15,0.08,915.42,31.14,0.0,-0.24,-2.05
19.63,-0.2,1.1,1.04,0.08,0.1,0.15,0.09,915.41,31.14,0.0,-0.16,-1.99
19.64,-0.22,1.06,1.03,0.06,0.09,0.16,0.11,915.67,31.14,0.0,-0.19,-1.99
19.65,-0.22,1.03,1.03,0.04,0.09,0.15,0.12,915.6,31.13,0.0,-0.35,-2.05
19.66,-0.2,1.01,1.03,0.02,0.08,0.15,0.12,914.48,31.12,0.0,-0.55,-2.15
19.67,-0.16,1.02,1.03,0.01,0.08,0.14,0.12,910.84,31.11,0.0,-0.66,-2.3
19.68,-0.12,1.07,1.04,0.0,0.07,0.12,0.11,903.93,31.1,0.0,-0.59,-2.49
19.69,-0.09,1.14,1.06,0.0,0.06,0.11,0.11,895.62,31.09,0.0,-0.39,-2.67
19.7,-0.06,1.2,1.07,0.01,0.06,0.09,0.1,889.54,31.09,0.0,-0.22,-2.78
19.71,-0.05,1.24,1.09,0.03,0.06,0.09,0.09,888.12,31.1,0.0,-0.2,-2.79
19.72,-0.06,1.24,1.1,0.05,0.06,0.09,0.09,890.31,31.11,0.0,-0.3,-2.7
19.73,-0.07,1.2,1.11,0.07,0.06,0.1,0.09,892.17,31.12,0.0,-0.38,-2.59
19.74,-0.1,1.14,1.11,0.08,0.07,0.11,0.09,890.5,31.12,0.0,-0.3,-2.48
19.75,-0.12,1.07,1.1,0.08,0.08,0.12,0.1,885.92,31.13,0.0,-0.07,-2.42
19.76,-0.14,1.0,1.09,0.08,0.09,0.13,0.11,882.22,31.13,0.0,0.23,-2.39
19.77,-0.15,0.95,1.07,0.08,0.1,0.14,0.12,882.54,31.13,0.0,0.5,-2.38
19.78,-0.15,0.93,1.06,0.07,0.1,0.15,0.13,886.65,31.13,0.0,0.7,-2.39
19.79,-0.15,0.95,1.04,0.05,0.1,0.15,0.14,891.98,31.12,0.0,0.75,-2.42
19.8,-0.15,0.99,1.03,0.04,0.09,0.15,0.14,896.08,31.12,0.0,0.66,-2.48
19.81,-0.14,1.05,1.03,0.02,0.08,0.15,0.14,898.5,31.13,0.0,0.49,-2.54
19.82,-0.14,1.12,1.04,0.01,0.06,0.13,0.13,900.92,31.13,0.0,0.35,-2.57
19.83,-0.13,1.18,1.05,0.01,0.05,0.12,0.12,905.0,31.12,0.0,0.32,-2.54
19.84,-0.11,1.22,1.06,0.02,0.03,0.1,0.11,910.05,31.12,0.0,0.39,-2.46
19.85,-0.1,1.23,1.07,0.03,0.03,0.09,0.1,913.38,31.12,0.0,0.48,-2.36
19.86,-0.09,1.21,1.09,0.04,0.03,0.08,0.09,913.01,31.11,0.0,0.54,-2.29
19.87,-0.08,1.17,1.1,0.06,0.03,0.09,0.08,909.64,31.11,0.0,0.51,-2.24
19.88,-0.08,1.13,1.1,0.08,0.05,0.1,0.08,905.92,31.11,0.0,0.27,-2.23
19.89,-0.09,1.08,1.1,0.09,0.07,0.11,0.08,904.1,31.1,0.0,-0.21,-2.25
19.9,-0.11,1.04,1.1,0.09,0.09,0.13,0.09,904.7,31.09,0.0,-0.81,-2.29
19.91,-0.13,1.03,1.09,0.09,0.1,0.14,0.11,907.02,31.09,0.0,-1.31,-2.37
19.92,-0.15,1.03,1.08,0.09,0.11,0.15,0.12,910.02,31.08,0.0,-1.56,-2.51
19.93,-0.16,1.05,1.06,0.08,0.11,0.17,0.13,912.17,31.08,0.0,-1.54,-2.68
19.94,-0.16,1.08,1.05,0.06,0.11,0.18,0.14,911.17,31.08,0.0,-1.34,-2.82
19.95,-0.16,1.11,1.04,0.04,0.1,0.17,0.14,905.84,31.09,0.0,-1.06,-2.91
19.96,-0.16,1.14,1.04,0.03,0.09,0.16,0.13,898.04,31.1,0.0,-0.79,-2.93
19.97,-0.15,1.15,1.05,0.01,0.08,0.14,0.13,891.54,31.12,0.0,-0.63,-2.86
19.98,-0.14,1.15,1.06,0.01,0.07,0.11,0.12,889.07,31.14,0.0,-0.6,-2.71
19.99,-0.13,1.14,1.07,0.01,0.06,0.09,0.11,890.47,31.14,0.0,-0.65,-2.53
20.0,-0.11,1.12,1.08,0.02,0.06,0.07,0.11,893.49,31.15,0.0,-0.66,-2.37
20.01,-0.1,1.1,1.09,0.04,0.05,0.07,0.1,895.91,31.14,0.0,-0.51,-2.26
20.02,-0.09,1.08,1.1,0.07,0.05,0.07,0.09,897.14,31.14,0.0,-0.27,-2.21
20.03,-0.08,1.07,1.11,0.09,0.06,0.08,0.08,898.28,31.14,0.0,-0.13,-2.21
20.04,-0.09,1.07,1.11,0.1,0.06,0.1,0.07,900.5,31.13,0.0,-0.2,-2.26
20.05,-0.1,1.08,1.1,0.1,0.08,0.11,0.07,902.97,31.13,0.0,-0.46,-2.32
20.06,-0.11,1.1,1.09,0.1,0.09,0.13,0.08,902.69,31.13,0.0,-0.81,-2.4
20.07,-0.13,1.11,1.08,0.1,0.09,0.15,0.09,897.58,31.13,0.0,-1.14,-2.47
20.08,-0.14,1.11,1.06,0.09,0.1,0.16,0.11,889.78,31.14,0.0,-1.37,-2.53
20.09,-0.16,1.1,1.05,0.07,0.1,0.17,0.12,884.91,31.14,0.0,-1.48,-2.54
20.1,-0.16,1.06,1.04,0.06,0.09,0.16,0.12,887.02,31.15,0.0,-1.5,-2.47
20.11,-0.16,1.02,1.04,0.04,0.09,0.15,0.13,894.81,31.15,0.0,-1.46,-2.36
20.12,-0.15,0.99,1.05,0.03,0.08,0.13,0.13,903.27,31.15,0.0,-1.4,-2.24
20.13,-0.14,1.0,1.06,0.02,0.07,0.11,0.12,908.13,31.14,0.0,-1.34,-2.17
20.14,-0.12,1.03,1.07,0.02,0.06,0.09,0.12,908.5,31.13,0.0,-1.3,-2.14
20.15,-0.1,1.08,1.08,0.03,0.05,0.08,0.11,906.14,31.13,0.0,-1.25,-2.16
20.16,-0.08,1.12,1.09,0.05,0.06,0.08,0.11,903.27,31.12,0.0,-1.16,-2.21
20.17,-0.07,1.15,1.1,0.06,0.06,0.09,0.1,901.33,31.12,0.0,-1.03,-2.28
20.18,-0.07,1.16,1.11,0.07,0.07,0.1,0.1,900.95,31.12,0.0,-0.76,-2.37
20.19,-0.09,1.14,1.1,0.08,0.09,0.11,0.09,902.06,31.13,0.0,-0.33,-2.48
20.2,-0.11,1.1,1.1,0.08,0.1,0.12,0.09,904.2,31.14,0.0,0.15,-2.57
20.21,-0.14,1.06,1.08,0.08,0.12,0.14,0.1,907.12,31.15,0.0,0.43,-2.6
20.22,-0.18,1.02,1.07,0.07,0.12,0.15,0.11,910.61,31.15,0.0,0.35,-2.55
20.23,-0.21,1.0,1.05,0.06,0.12,0.17,0.12,913.93,31.16,0.0,-0.01,-2.41
20.24,-0.23,0.99,1.04,0.05,0.11,0.18,0.13,916.01,31.16,0.0,-0.42,-2.24
20.25,-0.23,1.0,1.04,0.03,0.1,0.18,0.14,916.28,31.15,0.0,-0.68,-2.05
20.26,-0.2,1.02,1.03,0.02,0.08,0.17,0.15,914.49,31.14,0.0,-0.72,-1.89
20.27,-0.17,1.05,1.04,0.01,0.07,0.16,0.16,909.94,31.12,0.0,-0.55,-1.81
20.28,-0.12,1.09,1.05,0.01,0.06,0.14,0.16,902.43,31.12,0.0,-0.24,-1.82
20.29,-0.09,1.13,1.06,0.01,0.05,0.12,0.15,894.16,31.11,0.0,0.08,-1.92
20.3,-0.06,1.14,1.07,0.02,0.05,0.1,0.15,889.03,31.12,0.0,0.25,-2.09
20.31,-0.06,1.13,1.08,0.04,0.05,0.1,0.13,889.55,31.12,0.0,0.16,-2.31
20.32,-0.07,1.1,1.09,0.05,0.05,0.11,0.12,894.04,31.13,0.0,-0.1,-2.55
20.33,-0.08,1.04,1.1,0.07,0.06,0.12,0.11,897.54,31.14,0.0,-0.36,-2.73
20.34,-0.11,0.98,1.1,0.08,0.07,0.14,0.11,896.16,31.13,0.0,-0.48,-2.83
20.35,-0.14,0.92,1.1,0.1,0.09,0.16,0.11,890.68,31.13,0.0,-0.41,-2.84
20.36,-0.16,0.89,1.09,0.1,0.11,0.17,0.11,885.46,31.13,0.0,-0.12,-2.76
20.37,-0.17,0.89,1.08,0.1,0.12,0.18,0.11,884.22,31.12,0.0,0.38,-2.58
