시간 [s],진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
35.97,-0.1,4.38,4.46,0.03,0.05,0.13,0.22,856.53,29.11,0.0,-0.54,-2.44
35.98,-0.08,4.4,4.48,0.04,0.04,0.09,0.21,861.6,29.11,0.0,-0.27,-2.58
35.99,-0.07,4.42,4.5,0.05,0.04,0.06,0.2,865.28,29.11,0.0,0.02,-2.69
36.0,-0.06,4.45,4.53,0.07,0.04,0.05,0.18,866.56,29.11,0.0,0.25,-2.74
36.01,-0.07,4.48,4.55,0.08,0.05,0.05,0.16,865.81,29.11,0.0,0.39,-2.72
36.02,-0.09,4.5,4.58,0.1,0.07,0.05,0.15,864.49,29.11,0.0,0.46,-2.64
36.03,-0.1,4.51,4.6,0.11,0.08,0.06,0.14,863.89,29.11,0.0,0.46,-2.51
36.04,-0.12,4.5,4.62,0.12,0.09,0.05,0.14,864.3,29.12,0.0,0.42,-2.38
36.05,-0.14,4.48,4.63,0.13,0.1,0.06,0.15,865.23,29.13,0.0,0.33,-2.28
36.06,-0.15,4.46,4.65,0.12,0.1,0.08,0.16,866.07,29.14,0.0,0.2,-2.22
36.07,-0.15,4.45,4.67,0.11,0.11,0.11,0.17,866.1,29.14,0.0,0.05,-2.22
36.08,-0.15,4.46,4.68,0.1,0.1,0.14,0.18,864.15,29.14,0.0,-0.07,-2.28
36.09,-0.15,4.51,4.69,0.09,0.1,0.16,0.19,859.65,29.14,0.0,-0.12,-2.38
36.12,-0.12,4.7,4.73,0.05,0.06,0.16,0.21,855.35,29.13,0.0,-0.5,-2.67
36.13,-0.12,4.73,4.75,0.04,0.05,0.14,0.21,863.06,29.13,0.0,-0.86,-2.68
36.14,-0.11,4.74,4.78,0.04,0.04,0.11,0.19,872.32,29.12,0.0,-1.13,-2.64
36.15,-0.11,4.75,4.8,0.05,0.05,0.09,0.18,880.52,29.12,0.0,-1.16,-2.56
36.16,-0.11,4.76,4.82,0.05,0.05,0.07,0.16,886.66,29.12,0.0,-0.96,-2.46
36.17,-0.11,4.78,4.84,0.06,0.07,0.07,0.14,891.65,29.12,0.0,-0.59,-2.37
36.18,-0.11,4.82,4.87,0.07,0.08,0.07,0.13,896.78,29.12,0.0,-0.11,-2.31
36.19,-0.11,4.86,4.89,0.09,0.09,0.09,0.13,901.81,29.13,0.0,0.32,-2.3
36.2,-0.1,4.89,4.92,0.1,0.1,0.12,0.14,905.2,29.13,0.0,0.51,-2.33
36.21,-0.1,4.89,4.95,0.1,0.11,0.16,0.15,905.85,29.13,0.0,0.35,-2.41
36.22,-0.1,4.86,4.97,0.09,0.11,0.19,0.17,904.17,29.12,0.0,-0.09,-2.51
36.23,-0.11,4.83,4.99,0.08,0.11,0.2,0.18,901.51,29.12,0.0,-0.65,-2.6
36.24,-0.12,4.8,5.0,0.06,0.11,0.19,0.19,899.12,29.12,0.0,-1.19,-2.68
36.25,-0.13,4.79,5.0,0.05,0.1,0.15,0.2,897.82,29.11,0.0,-1.6,-2.73
36.26,-0.14,4.8,5.01,0.03,0.09,0.12,0.2,898.21,29.11,0.0,-1.75,-2.73
36.27,-0.13,4.81,5.02,0.03,0.08,0.11,0.19,900.36,29.12,0.0,-1.63,-2.69
36.28,-0.11,4.83,5.04,0.03,0.07,0.12,0.18,902.64,29.12,0.0,-1.31,-2.61
36.29,-0.09,4.89,5.06,0.03,0.06,0.13,0.17,901.61,29.12,0.0,-0.86,-2.52
36.3,-0.07,4.99,5.09,0.04,0.06,0.15,0.16,895.06,29.12,0.0,-0.37,-2.43
36.31,-0.07,5.1,5.12,0.06,0.06,0.16,0.15,885.22,29.12,0.0,0.1,-2.36
36.32,-0.08,5.21,5.14,0.07,0.06,0.16,0.14,877.43,29.12,0.0,0.49,-2.34
36.33,-0.1,5.28,5.17,0.09,0.07,0.15,0.14,875.64,29.12,0.0,0.81,-2.37
36.34,-0.12,5.3,5.19,0.11,0.08,0.14,0.14,879.17,29.12,0.0,1.04,-2.45
36.35,-0.14,5.28,5.2,0.11,0.09,0.14,0.15,883.89,29.12,0.0,1.14,-2.58
36.36,-0.14,5.23,5.22,0.11,0.1,0.16,0.16,886.06,29.12,0.0,1.11,-2.73
36.37,-0.14,5.15,5.24,0.1,0.1,0.19,0.18,885.57,29.13,0.0,0.94,-2.88
36.38,-0.12,5.09,5.25,0.09,0.1,0.22,0.19,885.72,29.13,0.0,0.63,-2.95
36.39,-0.11,5.04,5.26,0.07,0.1,0.24,0.21,889.44,29.13,0.0,0.15,-2.91
36.4,-0.09,5.02,5.27,0.05,0.09,0.24,0.22,895.73,29.13,0.0,-0.38,-2.77
36.41,-0.08,5.04,5.28,0.04,0.08,0.22,0.23,900.28,29.13,0.0,-0.77,-2.58
36.42,-0.08,5.11,5.29,0.03,0.06,0.19,0.22,899.75,29.13,0.0,-0.93,-2.37
36.43,-0.08,5.21,5.32,0.02,0.05,0.14,0.22,895.34,29.14,0.0,-0.87,-2.19
36.44,-0.09,5.34,5.34,0.02,0.04,0.09,0.2,892.09,29.14,0.0,-0.67,-2.11
36.45,-0.12,5.47,5.37,0.03,0.04,0.06,0.19,894.05,29.14,0.0,-0.42,-2.15
36.46,-0.15,5.58,5.39,0.05,0.04,0.05,0.17,900.75,29.13,0.0,-0.19,-2.28
36.47,-0.17,5.63,5.41,0.06,0.05,0.05,0.15,908.54,29.12,0.0,-0.03,-2.49
36.48,-0.17,5.59,5.42,0.08,0.06,0.04,0.14,914.13,29.11,0.0,0.07,-2.74
36.49,-0.15,5.5,5.43,0.1,0.08,0.04,0.14,916.25,29.11,0.0,0.1,-2.96
36.5,-0.12,5.38,5.44,0.11,0.09,0.05,0.13,915.22,29.11,0.0,0.05,-3.09
36.51,-0.08,5.28,5.45,0.12,0.11,0.08,0.14,912.15,29.11,0.0,-0.08,-3.08
36.52,-0.05,5.22,5.46,0.11,0.11,0.12,0.14,908.46,29.12,0.0,-0.24,-2.95
36.53,-0.04,5.2,5.47,0.11,0.11,0.15,0.15,905.38,29.13,0.0,-0.34,-2.77
36.54,-0.04,5.24,5.47,0.09,0.11,0.18,0.16,903.54,29.15,0.0,-0.33,-2.58
36.55,-0.06,5.3,5.47,0.08,0.1,0.19,0.17,903.06,29.15,0.0,-0.26,-2.42
36.56,-0.07,5.35,5.47,0.06,0.09,0.18,0.18,903.94,29.16,0.0,-0.25,-2.31
36.57,-0.08,5.37,5.48,0.05,0.08,0.15,0.18,905.91,29.15,0.0,-0.39,-2.25
36.58,-0.09,5.36,5.5,0.05,0.07,0.1,0.17,908.23,29.15,0.0,-0.63,-2.24
36.59,-0.08,5.33,5.52,0.05,0.06,0.06,0.16,909.84,29.14,0.0,-0.82,-2.28
36.6,-0.05,5.32,5.54,0.06,0.05,0.01,0.14,910.11,29.13,0.0,-0.82,-2.37
36.61,-0.03,5.32,5.56,0.07,0.05,-0.02,0.13,908.39,29.12,0.0,-0.67,-2.51
36.62,-0.02,5.35,5.58,0.08,0.06,-0.02,0.13,903.08,29.12,0.0,-0.55,-2.64
36.63,-0.02,5.41,5.59,0.1,0.07,-0.0,0.13,893.41,29.12,0.0,-0.58,-2.75
36.64,-0.04,5.47,5.6,0.11,0.08,0.04,0.14,882.3,29.13,0.0,-0.77,-2.82
36.65,-0.07,5.53,5.62,0.12,0.1,0.09,0.14,875.38,29.13,0.0,-0.98,-2.82
36.66,-0.1,5.56,5.63,0.12,0.1,0.13,0.15,876.35,29.13,0.0,-1.11,-2.73
36.67,-0.12,5.58,5.64,0.11,0.11,0.17,0.15,883.41,29.13,0.0,-1.1,-2.58
36.68,-0.12,5.58,5.65,0.1,0.1,0.19,0.16,890.89,29.12,0.0,-0.96,-2.44
36.69,-0.11,5.56,5.65,0.08,0.1,0.2,0.16,894.08,29.12,0.0,-0.73,-2.33
36.7,-0.08,5.53,5.64,0.07,0.1,0.2,0.17,892.7,29.12,0.0,-0.49,-2.28
36.71,-0.06,5.5,5.64,0.05,0.09,0.17,0.18,890.07,29.11,0.0,-0.35,-2.29
36.72,-0.06,5.46,5.65,0.05,0.07,0.12,0.19,889.47,29.11,0.0,-0.38,-2.33
36.73,-0.08,5.43,5.68,0.04,0.05,0.07,0.19,891.74,29.11,0.0,-0.54,-2.39
36.74,-0.1,5.44,5.71,0.05,0.03,0.01,0.19,895.94,29.11,0.0,-0.64,-2.47
36.75,-0.12,5.51,5.73,0.05,0.03,-0.03,0.18,900.73,29.11,0.0,-0.59,-2.54
36.76,-0.12,5.61,5.75,0.06,0.03,-0.05,0.17,905.26,29.12,0.0,-0.38,-2.6
36.77,-0.11,5.71,5.76,0.08,0.04,-0.04,0.15,909.8,29.12,0.0,-0.16,-2.61
36.78,-0.09,5.79,5.76,0.09,0.06,0.02,0.15,914.81,29.13,0.0,-0.01,-2.55
36.79,-0.05,5.83,5.75,0.1,0.07,0.09,0.15,919.56,29.13,0.0,0.04,-2.44
36.8,-0.02,5.83,5.75,0.11,0.08,0.17,0.15,922.26,29.13,0.0,0.07,-2.32
36.81,0.0,5.78,5.74,0.11,0.09,0.22,0.16,921.81,29.14,0.0,0.17,-2.24
36.82,0.02,5.72,5.74,0.11,0.1,0.25,0.17,918.7,29.14,0.0,0.26,-2.2
36.83,0.01,5.66,5.74,0.1,0.1,0.25,0.19,914.16,29.14,0.0,0.15,-2.21
36.84,-0.01,5.61,5.75,0.08,0.09,0.22,0.21,909.37,29.14,0.0,-0.31,-2.25
36.85,-0.04,5.57,5.77,0.07,0.09,0.19,0.23,905.5,29.12,0.0,-0.96,-2.31
36.86,-0.07,5.54,5.79,0.06,0.08,0.15,0.24,903.6,29.12,0.0,-1.44,-2.41
36.87,-0.09,5.5,5.8,0.06,0.07,0.11,0.24,904.01,29.11,0.0,-1.47,-2.55
36.88,-0.09,5.46,5.82,0.05,0.06,0.07,0.23,905.08,29.12,0.0,-1.1,-2.69
36.89,-0.08,5.47,5.83,0.05,0.05,0.05,0.22,902.99,29.12,0.0,-0.57,-2.79
36.9,-0.05,5.53,5.86,0.05,0.05,0.04,0.21,895.17,29.13,0.0,-0.11,-2.82
36.91,-0.03,5.63,5.88,0.05,0.06,0.03,0.2,884.04,29.13,0.0,0.19,-2.78
36.92,-0.01,5.74,5.89,0.06,0.07,0.04,0.2,875.6,29.13,0.0,0.36,-2.69
36.93,-0.02,5.83,5.9,0.07,0.07,0.05,0.2,874.22,29.12,0.0,0.5,-2.57
36.94,-0.04,5.88,5.89,0.08,0.08,0.06,0.2,878.99,29.11,0.0,0.62,-2.46
36.95,-0.07,5.89,5.88,0.09,0.09,0.07,0.2,885.05,29.1,0.0,0.68,-2.37
36.96,-0.1,5.86,5.87,0.09,0.1,0.07,0.19,888.07,29.1,0.0,0.63,-2.32
36.97,-0.13,5.82,5.87,0.09,0.1,0.07,0.17,887.74,29.11,0.0,0.48,-2.3
36.98,-0.14,5.78,5.88,0.08,0.1,0.08,0.16,887.48,29.12,0.0,0.22,-2.35
36.99,-0.12,5.76,5.88,0.06,0.1,0.12,0.16,890.46,29.12,0.0,-0.13,-2.45
37.0,-0.09,5.77,5.89,0.05,0.08,0.17,0.16,896.54,29.13,0.0,-0.49,-2.58
37.01,-0.06,5.8,5.89,0.03,0.07,0.21,0.17,903.35,29.14,0.0,-0.76,-2.68
37.02,-0.04,5.83,5.9,0.02,0.06,0.23,0.18,908.68,29.14,0.0,-0.85,-2.71
37.03,-0.04,5.86,5.9,0.02,0.04,0.22,0.18,911.93,29.15,0.0,-0.8,-2.68
37.04,-0.07,5.89,5.91,0.03,0.04,0.2,0.18,914.3,29.15,0.0,-0.67,-2.61
37.05,-0.11,5.94,5.93,0.04,0.04,0.19,0.17,917.14,29.15,0.0,-0.54,-2.54
37.06,-0.16,5.99,5.96,0.05,0.04,0.18,0.16,920.28,29.14,0.0,-0.44,-2.47
37.07,-0.19,6.0,5.98,0.07,0.05,0.18,0.15,922.14,29.13,0.0,-0.35,-2.42
37.08,-0.19,5.97,6.0,0.09,0.07,0.17,0.15,921.54,29.12,0.0,-0.26,-2.39
37.09,-0.17,5.89,6.01,0.1,0.08,0.16,0.15,918.72,29.11,0.0,-0.18,-2.38
37.1,-0.13,5.8,6.01,0.11,0.08,0.15,0.16,914.64,29.11,0.0,-0.19,-2.41
37.11,-0.09,5.71,6.0,0.11,0.09,0.15,0.17,910.29,29.11,0.0,-0.36,-2.49
37.12,-0.05,5.64,5.98,0.1,0.1,0.16,0.18,906.57,29.11,0.0,-0.6,-2.59
37.13,-0.03,5.61,5.96,0.08,0.1,0.15,0.19,904.1,29.11,0.0,-0.71,-2.7
37.14,-0.03,5.62,5.94,0.06,0.1,0.12,0.19,903.01,29.12,0.0,-0.56,-2.8
37.15,-0.05,5.66,5.92,0.04,0.09,0.07,0.2,903.13,29.14,0.0,-0.24,-2.87
37.16,-0.08,5.72,5.91,0.03,0.08,0.03,0.19,904.33,29.14,0.0,-0.04,-2.87
37.17,-0.1,5.78,5.9,0.02,0.07,0.02,0.18,906.4,29.14,0.0,-0.17,-2.77
37.18,-0.11,5.84,5.91,0.02,0.06,0.04,0.16,908.65,29.13,0.0,-0.56,-2.61
37.19,-0.1,5.88,5.92,0.02,0.06,0.06,0.14,910.13,29.12,0.0,-0.96,-2.43
37.2,-0.05,5.88,5.95,0.03,0.05,0.08,0.13,910.24,29.12,0.0,-1.13,-2.28
37.21,-0.0,5.86,5.99,0.04,0.06,0.09,0.12,908.7,29.12,0.0,-1.04,-2.17
37.22,0.03,5.85,6.02,0.05,0.07,0.09,0.12,904.7,29.12,0.0,-0.81,-2.15
37.23,0.04,5.87,6.05,0.07,0.08,0.09,0.13,897.98,29.13,0.0,-0.57,-2.2
37.24,0.0,5.91,6.07,0.08,0.09,0.09,0.14,890.58,29.14,0.0,-0.37,-2.32
37.25,-0.04,5.94,6.08,0.09,0.1,0.1,0.16,886.33,29.15,0.0,-0.22,-2.49
37.26,-0.1,5.95,6.07,0.1,0.11,0.15,0.17,887.65,29.15,0.0,-0.08,-2.69
37.27,-0.14,5.93,6.07,0.09,0.12,0.21,0.17,892.93,29.14,0.0,0.05,-2.88
37.28,-0.16,5.92,6.05,0.08,0.12,0.27,0.18,897.43,29.13,0.0,0.14,-2.98
37.29,-0.14,5.93,6.04,0.07,0.11,0.3,0.19,897.47,29.12,0.0,0.17,-2.94
37.3,-0.12,5.96,6.03,0.06,0.11,0.3,0.2,893.86,29.12,0.0,0.12,-2.8
37.31,-0.1,5.99,6.02,0.05,0.09,0.28,0.21,891.35,29.12,0.0,-0.03,-2.61
37.32,-0.11,6.01,6.03,0.04,0.08,0.23,0.22,893.85,29.11,0.0,-0.31,-2.4
37.33,-0.14,6.02,6.04,0.04,0.06,0.17,0.22,900.84,29.11,0.0,-0.61,-2.23
37.34,-0.17,6.03,6.06,0.04,0.05,0.12,0.21,908.76,29.11,0.0,-0.74,-2.13
37.35,-0.19,6.04,6.08,0.05,0.04,0.09,0.21,914.39,29.11,0.0,-0.56,-2.12
37.36,-0.19,6.08,6.1,0.06,0.04,0.07,0.21,916.49,29.11,0.0,-0.18,-2.19
37.37,-0.16,6.11,6.11,0.08,0.05,0.05,0.21,915.3,29.11,0.0,0.17,-2.32
37.38,-0.11,6.15,6.12,0.09,0.06,0.05,0.21,911.84,29.12,0.0,0.31,-2.5
37.39,-0.05,6.18,6.13,0.11,0.07,0.04,0.2,907.7,29.12,0.0,0.25,-2.68
37.4,-0.0,6.18,6.14,0.13,0.08,0.04,0.2,904.45,29.12,0.0,0.14,-2.8
37.41,0.02,6.14,6.13,0.13,0.09,0.05,0.19,902.95,29.13,0.0,0.15,-2.82
37.42,0.02,6.09,6.12,0.13,0.1,0.07,0.18,903.16,29.14,0.0,0.23,-2.74
37.43,-0.01,6.02,6.11,0.11,0.1,0.09,0.18,904.63,29.14,0.0,0.17,-2.6
37.44,-0.06,5.96,6.1,0.1,0.11,0.13,0.19,906.78,29.14,0.0,-0.22,-2.44
37.45,-0.12,5.89,6.09,0.08,0.1,0.16,0.2,908.93,29.12,0.0,-0.82,-2.28
37.46,-0.15,5.84,6.08,0.06,0.09,0.18,0.21,910.52,29.11,0.0,-1.27,-2.18
37.47,-0.14,5.79,6.08,0.05,0.08,0.16,0.22,911.29,29.11,0.0,-1.32,-2.13
37.48,-0.1,5.76,6.09,0.05,0.07,0.12,0.22,910.4,29.12,0.0,-1.02,-2.14
37.49,-0.04,5.76,6.11,0.05,0.06,0.07,0.22,905.5,29.13,0.0,-0.64,-2.21
37.5,0.0,5.8,6.14,0.06,0.05,0.04,0.21,895.31,29.14,0.0,-0.43,-2.34
37.51,0.03,5.87,6.19,0.07,0.04,0.02,0.19,882.95,29.14,0.0,-0.44,-2.5
37.52,0.02,5.94,6.22,0.08,0.04,0.02,0.18,874.87,29.14,0.0,-0.52,-2.63
37.53,-0.02,6.02,6.24,0.1,0.05,0.04,0.18,875.41,29.13,0.0,-0.52,-2.72
37.54,-0.08,6.08,6.24,0.11,0.06,0.05,0.18,882.75,29.12,0.0,-0.42,-2.74
37.55,-0.13,6.12,6.22,0.12,0.07,0.07,0.19,890.63,29.11,0.0,-0.3,-2.7
37.56,-0.16,6.14,6.2,0.12,0.08,0.08,0.2,893.79,29.1,0.0,-0.25,-2.6
37.57,-0.15,6.14,6.18,0.11,0.09,0.08,0.21,891.87,29.1,0.0,-0.3,-2.47
37.58,-0.12,6.13,6.16,0.1,0.1,0.08,0.22,888.46,29.11,0.0,-0.46,-2.36
37.59,-0.07,6.11,6.15,0.09,0.1,0.08,0.21,887.12,29.12,0.0,-0.68,-2.27
37.6,-0.02,6.09,6.14,0.07,0.09,0.07,0.21,888.9,29.13,0.0,-0.89,-2.24
37.61,0.01,6.08,6.14,0.05,0.08,0.07,0.2,892.96,29.13,0.0,-0.97,-2.27
37.62,0.02,6.1,6.14,0.04,0.06,0.07,0.2,897.96,29.14,0.0,-0.84,-2.36
37.63,-0.0,6.14,6.15,0.03,0.05,0.07,0.19,902.95,29.14,0.0,-0.57,-2.48
37.64,-0.03,6.18,6.17,0.02,0.04,0.07,0.19,908.1,29.14,0.0,-0.29,-2.62
37.65,-0.07,6.21,6.19,0.02,0.03,0.06,0.18,913.81,29.14,0.0,-0.1,-2.76
37.66,-0.1,6.23,6.22,0.03,0.04,0.06,0.17,919.17,29.14,0.0,-0.05,-2.87
37.67,-0.12,6.2,6.24,0.04,0.05,0.06,0.16,922.13,29.14,0.0,-0.09,-2.9
37.68,-0.1,6.11,6.25,0.06,0.06,0.06,0.16,921.45,29.14,0.0,-0.16,-2.83
37.69,-0.07,5.99,6.25,0.08,0.07,0.06,0.17,917.82,29.14,0.0,-0.24,-2.68
37.7,-0.05,5.89,6.24,0.09,0.08,0.08,0.19,912.95,29.13,0.0,-0.34,-2.5
37.71,-0.04,5.85,6.23,0.1,0.09,0.1,0.21,908.36,29.13,0.0,-0.5,-2.35
37.72,-0.04,5.86,6.22,0.09,0.09,0.12,0.22,905.12,29.12,0.0,-0.65,-2.26
37.73,-0.07,5.89,6.22,0.08,0.09,0.16,0.23,903.83,29.12,0.0,-0.66,-2.23
37.74,-0.1,5.92,6.21,0.06,0.09,0.19,0.23,904.45,29.12,0.0,-0.44,-2.26
