시간 [s],진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
215.2,-0.15,5.72,5.65,0.09,0.07,0.04,0.1,1430.21,29.38,0.0,1108.34,-3.0
215.21,-0.2,5.67,5.65,0.08,0.08,0.04,0.13,1431.72,29.38,0.0,1108.33,-3.05
215.22,-0.25,5.63,5.65,0.06,0.08,0.05,0.15,1429.04,29.38,0.0,1108.02,-2.99
215.26,-0.34,5.7,5.7,0.01,0.03,0.03,0.18,1428.98,29.38,0.0,1107.27,-2.33
215.27,-0.33,5.76,5.72,0.01,0.02,-0.0,0.17,1435.88,29.38,0.0,1107.66,-2.27
215.28,-0.33,5.81,5.75,0.02,0.01,-0.04,0.14,1441.77,29.38,0.0,1108.06,-2.27
215.29,-0.34,5.82,5.78,0.03,0.02,-0.08,0.1,1445.25,29.38,0.0,1108.38,-2.33
215.3,-0.34,5.81,5.81,0.05,0.02,-0.11,0.06,1445.62,29.38,0.0,1108.67,-2.47
215.31,-0.34,5.76,5.82,0.07,0.03,-0.12,0.03,1443.06,29.37,0.0,1108.97,-2.7
215.32,-0.33,5.69,5.82,0.09,0.04,-0.12,0.01,1438.78,29.36,0.0,1109.25,-2.95
215.33,-0.31,5.64,5.81,0.1,0.05,-0.11,0.02,1434.1,29.35,0.0,1109.34,-3.14
215.34,-0.31,5.62,5.81,0.1,0.06,-0.07,0.05,1429.93,29.34,0.0,1109.14,-3.2
215.35,-0.31,5.62,5.81,0.09,0.06,-0.03,0.1,1427.51,29.34,0.0,1108.71,-3.14
215.36,-0.29,5.67,5.82,0.08,0.07,0.01,0.16,1428.77,29.35,0.0,1108.18,-2.98
215.37,-0.24,5.77,5.83,0.06,0.07,0.04,0.23,1434.64,29.36,0.0,1107.65,-2.77
215.38,-0.17,5.88,5.85,0.04,0.07,0.06,0.29,1443.47,29.38,0.0,1107.22,-2.56
215.39,-0.12,5.98,5.86,0.02,0.06,0.07,0.33,1452.6,29.39,0.0,1106.97,-2.39
215.4,-0.12,6.03,5.87,0.01,0.05,0.08,0.34,1460.0,29.4,0.0,1106.91,-2.28
215.41,-0.16,6.04,5.89,0.01,0.03,0.08,0.34,1464.54,29.4,0.0,1107.0,-2.24
215.42,-0.22,6.03,5.9,0.01,0.02,0.07,0.31,1465.75,29.4,0.0,1107.19,-2.3
215.43,-0.28,6.04,5.93,0.01,0.01,0.05,0.28,1463.98,29.4,0.0,1107.43,-2.46
215.44,-0.32,6.08,5.96,0.02,0.01,0.02,0.24,1460.39,29.39,0.0,1107.65,-2.65
215.45,-0.34,6.12,5.98,0.03,0.01,-0.02,0.2,1456.09,29.39,0.0,1107.8,-2.81
215.46,-0.35,6.17,5.98,0.05,0.01,-0.06,0.18,1451.89,29.39,0.0,1107.87,-2.86
215.47,-0.34,6.2,5.98,0.06,0.01,-0.09,0.16,1449.11,29.39,0.0,1107.87,-2.81
215.48,-0.34,6.22,5.97,0.08,0.02,-0.09,0.14,1450.01,29.4,0.0,1107.86,-2.69
215.49,-0.33,6.2,5.98,0.08,0.03,-0.07,0.13,1455.7,29.4,0.0,1107.89,-2.51
215.5,-0.33,6.17,6.0,0.07,0.05,-0.02,0.12,1464.52,29.39,0.0,1107.97,-2.34
215.51,-0.3,6.12,6.03,0.06,0.06,0.02,0.12,1473.5,29.38,0.0,1108.05,-2.21
215.52,-0.23,6.08,6.05,0.05,0.06,0.05,0.14,1480.38,29.38,0.0,1108.11,-2.16
215.53,-0.13,6.04,6.06,0.03,0.06,0.06,0.16,1483.94,29.38,0.0,1108.12,-2.18
215.54,-0.05,6.03,6.06,0.02,0.06,0.05,0.19,1483.5,29.38,0.0,1108.03,-2.26
215.55,-0.03,6.05,6.07,0.0,0.05,0.04,0.22,1479.38,29.37,0.0,1107.86,-2.4
215.56,-0.06,6.1,6.08,-0.01,0.03,0.03,0.25,1473.69,29.37,0.0,1107.64,-2.55
215.57,-0.12,6.17,6.11,-0.01,0.03,0.02,0.26,1469.66,29.37,0.0,1107.51,-2.68
215.58,-0.2,6.26,6.14,-0.0,0.02,0.02,0.27,1469.39,29.36,0.0,1107.53,-2.77
215.59,-0.27,6.34,6.18,0.01,0.02,0.03,0.27,1472.46,29.36,0.0,1107.71,-2.8
215.6,-0.32,6.4,6.22,0.03,0.03,0.02,0.26,1476.92,29.36,0.0,1108.06,-2.78
215.61,-0.37,6.43,6.24,0.05,0.04,-0.0,0.23,1480.94,29.37,0.0,1108.54,-2.71
215.62,-0.39,6.44,6.26,0.07,0.05,-0.03,0.2,1483.26,29.38,0.0,1109.05,-2.61
215.63,-0.39,6.42,6.26,0.08,0.06,-0.04,0.17,1482.93,29.4,0.0,1109.43,-2.49
215.64,-0.35,6.4,6.27,0.08,0.07,-0.02,0.15,1479.86,29.4,0.0,1109.59,-2.37
215.65,-0.29,6.37,6.28,0.08,0.08,0.02,0.14,1474.97,29.4,0.0,1109.51,-2.27
215.66,-0.24,6.35,6.29,0.07,0.08,0.06,0.13,1469.21,29.4,0.0,1109.22,-2.22
215.67,-0.22,6.34,6.3,0.05,0.08,0.08,0.13,1463.31,29.39,0.0,1108.76,-2.24
215.68,-0.22,6.34,6.29,0.04,0.07,0.07,0.13,1458.66,29.38,0.0,1108.23,-2.33
215.69,-0.21,6.34,6.28,0.03,0.06,0.05,0.13,1457.38,29.38,0.0,1107.76,-2.46
215.7,-0.18,6.33,6.27,0.02,0.04,0.04,0.13,1460.53,29.37,0.0,1107.42,-2.63
215.71,-0.13,6.33,6.26,0.01,0.02,0.03,0.13,1466.79,29.37,0.0,1107.23,-2.79
215.72,-0.11,6.32,6.26,0.0,0.01,0.02,0.13,1473.77,29.37,0.0,1107.24,-2.89
215.73,-0.14,6.32,6.28,0.01,0.01,-0.0,0.12,1479.53,29.37,0.0,1107.45,-2.89
215.74,-0.22,6.33,6.3,0.01,0.01,-0.04,0.1,1482.83,29.37,0.0,1107.78,-2.82
215.75,-0.3,6.33,6.32,0.03,0.02,-0.07,0.08,1482.69,29.37,0.0,1108.16,-2.7
215.76,-0.35,6.34,6.34,0.04,0.03,-0.1,0.09,1479.1,29.38,0.0,1108.54,-2.58
215.77,-0.35,6.35,6.36,0.06,0.03,-0.12,0.1,1473.32,29.39,0.0,1108.86,-2.47
215.78,-0.34,6.35,6.37,0.08,0.04,-0.11,0.11,1466.8,29.4,0.0,1109.06,-2.39
215.79,-0.32,6.35,6.38,0.08,0.06,-0.06,0.12,1460.59,29.4,0.0,1109.13,-2.36
215.8,-0.31,6.34,6.39,0.08,0.07,-0.0,0.11,1456.11,29.4,0.0,1109.11,-2.36
215.81,-0.28,6.36,6.4,0.07,0.08,0.05,0.09,1455.35,29.4,0.0,1109.05,-2.43
215.82,-0.22,6.42,6.39,0.05,0.08,0.06,0.09,1459.17,29.39,0.0,1109.0,-2.58
215.83,-0.15,6.49,6.37,0.04,0.07,0.05,0.09,1466.08,29.38,0.0,1108.99,-2.77
215.84,-0.1,6.57,6.36,0.02,0.06,0.02,0.1,1473.53,29.38,0.0,1109.0,-2.9
215.85,-0.1,6.62,6.35,0.01,0.05,0.01,0.1,1479.54,29.37,0.0,1109.0,-2.93
215.86,-0.14,6.66,6.36,-0.0,0.03,0.01,0.1,1482.89,29.37,0.0,1108.98,-2.86
215.87,-0.2,6.67,6.38,-0.0,0.02,0.01,0.1,1482.7,29.37,0.0,1108.96,-2.73
215.88,-0.25,6.67,6.4,0.0,0.01,-0.01,0.11,1479.04,29.36,0.0,1108.94,-2.58
215.89,-0.29,6.66,6.43,0.01,0.01,-0.03,0.11,1473.21,29.36,0.0,1108.93,-2.46
215.9,-0.31,6.63,6.46,0.03,0.01,-0.05,0.11,1466.66,29.35,0.0,1108.92,-2.4
215.91,-0.31,6.58,6.49,0.05,0.02,-0.05,0.11,1460.45,29.36,0.0,1108.9,-2.42
215.92,-0.3,6.51,6.52,0.07,0.03,-0.04,0.11,1456.05,29.37,0.0,1108.88,-2.49
