시간 [s],진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
250.6,-0.29,2.71,2.45,0.02,0.03,0.04,0.12,1426.84,31.08,0.0,902.24,-2.07
250.61,-0.28,2.75,2.46,0.04,0.04,0.02,0.11,1426.9,31.08,0.0,902.55,-1.95
250.7,-0.21,2.39,2.5,0.04,0.07,0.05,0.2,1430.83,31.07,0.0,902.97,-2.74
250.71,-0.24,2.42,2.5,0.02,0.06,0.06,0.21,1438.0,31.07,0.0,903.34,-2.64
250.72,-0.28,2.51,2.51,0.01,0.05,0.06,0.2,1442.96,31.08,0.0,903.82,-2.49
250.73,-0.32,2.62,2.52,0.0,0.04,0.04,0.17,1445.05,31.08,0.0,904.13,-2.33
250.74,-0.34,2.71,2.53,0.0,0.03,0.03,0.14,1444.39,31.08,0.0,904.07,-2.19
250.75,-0.34,2.76,2.55,0.01,0.03,0.0,0.11,1442.46,31.08,0.0,903.7,-2.09
250.76,-0.33,2.79,2.56,0.03,0.03,-0.01,0.09,1441.81,31.08,0.0,903.22,-2.09
250.77,-0.31,2.82,2.57,0.05,0.04,-0.01,0.08,1444.18,31.07,0.0,902.79,-2.21
250.78,-0.3,2.84,2.58,0.07,0.05,0.01,0.09,1449.07,31.07,0.0,902.55,-2.4
250.79,-0.29,2.83,2.59,0.09,0.06,0.02,0.09,1454.73,31.07,0.0,902.56,-2.6
250.8,-0.29,2.77,2.6,0.1,0.08,0.04,0.11,1459.63,31.07,0.0,902.82,-2.75
250.81,-0.29,2.69,2.6,0.11,0.09,0.06,0.13,1462.7,31.08,0.0,903.18,-2.82
250.82,-0.29,2.61,2.59,0.1,0.09,0.08,0.14,1463.21,31.08,0.0,903.42,-2.77
250.83,-0.26,2.58,2.59,0.09,0.09,0.09,0.14,1461.16,31.09,0.0,903.37,-2.62
250.84,-0.23,2.59,2.58,0.07,0.08,0.1,0.14,1457.42,31.1,0.0,903.1,-2.42
250.85,-0.2,2.63,2.58,0.06,0.08,0.12,0.14,1452.93,31.11,0.0,902.85,-2.26
250.86,-0.19,2.69,2.58,0.04,0.07,0.13,0.13,1448.4,31.12,0.0,902.79,-2.17
250.87,-0.2,2.75,2.58,0.02,0.06,0.13,0.13,1445.22,31.13,0.0,902.94,-2.17
250.88,-0.21,2.79,2.59,0.02,0.05,0.12,0.13,1445.73,31.14,0.0,903.16,-2.23
250.89,-0.22,2.82,2.6,0.02,0.04,0.1,0.13,1451.15,31.14,0.0,903.31,-2.32
250.9,-0.23,2.83,2.62,0.03,0.04,0.07,0.13,1460.02,31.14,0.0,903.37,-2.41
250.91,-0.24,2.85,2.63,0.04,0.03,0.05,0.12,1469.82,31.14,0.0,903.35,-2.52
250.92,-0.27,2.89,2.65,0.06,0.04,0.03,0.11,1478.57,31.13,0.0,903.3,-2.65
250.93,-0.29,2.93,2.66,0.08,0.04,0.03,0.1,1484.75,31.12,0.0,903.26,-2.79
250.94,-0.32,2.97,2.68,0.09,0.05,0.04,0.09,1487.31,31.12,0.0,903.19,-2.86
250.95,-0.32,3.01,2.69,0.1,0.06,0.04,0.08,1486.23,31.11,0.0,903.09,-2.82
250.96,-0.31,3.02,2.69,0.1,0.08,0.05,0.09,1482.61,31.11,0.0,902.93,-2.69
250.97,-0.3,3.01,2.69,0.09,0.09,0.06,0.1,1477.67,31.11,0.0,902.69,-2.51
250.98,-0.29,2.97,2.68,0.09,0.09,0.06,0.12,1472.43,31.11,0.0,902.34,-2.32
250.99,-0.29,2.93,2.68,0.08,0.09,0.07,0.14,1468.57,31.11,0.0,901.98,-2.15
251.0,-0.28,2.86,2.68,0.07,0.08,0.08,0.16,1468.73,31.12,0.0,901.83,-2.05
251.01,-0.25,2.78,2.68,0.06,0.06,0.09,0.16,1474.27,31.13,0.0,902.01,-2.04
