시간 [s],진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
216.36,-0.15,2.46,2.51,0.03,0.02,-0.05,0.11,1426.62,31.83,0.0,859.92,-2.19
216.37,-0.19,2.5,2.54,0.05,0.03,-0.04,0.1,1426.77,31.83,0.0,859.74,-2.37
216.38,-0.23,2.52,2.56,0.06,0.04,-0.03,0.1,1425.99,31.82,0.0,859.76,-2.54
216.41,-0.26,2.38,2.58,0.09,0.07,0.02,0.08,1425.21,31.8,0.0,860.81,-2.7
216.42,-0.27,2.34,2.57,0.09,0.08,0.03,0.08,1427.97,31.8,0.0,860.73,-2.58
216.43,-0.29,2.31,2.57,0.08,0.08,0.03,0.08,1431.1,31.8,0.0,860.35,-2.4
216.44,-0.31,2.31,2.56,0.07,0.08,0.04,0.08,1431.12,31.8,0.0,860.0,-2.23
216.45,-0.3,2.32,2.56,0.05,0.07,0.03,0.09,1425.73,31.81,0.0,859.92,-2.11
216.51,-0.27,2.57,2.61,0.04,0.03,-0.05,0.08,1433.86,31.85,0.0,861.25,-2.51
216.52,-0.27,2.58,2.63,0.05,0.03,-0.04,0.09,1440.7,31.84,0.0,861.07,-2.62
216.53,-0.26,2.58,2.64,0.07,0.04,-0.02,0.09,1442.45,31.84,0.0,860.79,-2.66
216.54,-0.23,2.58,2.65,0.08,0.05,-0.01,0.1,1438.18,31.82,0.0,860.42,-2.63
216.55,-0.19,2.6,2.66,0.1,0.07,-0.01,0.11,1430.64,31.81,0.0,860.09,-2.55
216.56,-0.16,2.61,2.66,0.11,0.08,-0.01,0.11,1425.14,31.81,0.0,859.95,-2.43
216.57,-0.17,2.64,2.66,0.1,0.09,-0.0,0.1,1425.45,31.81,0.0,860.12,-2.32
216.58,-0.2,2.67,2.65,0.09,0.09,0.0,0.1,1431.26,31.82,0.0,860.48,-2.23
216.59,-0.23,2.68,2.65,0.08,0.08,0.01,0.09,1439.94,31.82,0.0,860.77,-2.18
216.6,-0.25,2.68,2.65,0.06,0.07,0.02,0.09,1448.77,31.82,0.0,860.77,-2.18
216.61,-0.25,2.66,2.65,0.04,0.06,0.02,0.1,1455.99,31.82,0.0,860.51,-2.23
216.62,-0.25,2.64,2.65,0.02,0.05,0.03,0.11,1461.31,31.81,0.0,860.21,-2.31
216.63,-0.26,2.62,2.65,0.02,0.04,0.04,0.12,1465.24,31.81,0.0,860.03,-2.43
216.64,-0.28,2.62,2.66,0.02,0.03,0.05,0.13,1467.32,31.81,0.0,860.03,-2.56
216.65,-0.29,2.63,2.68,0.03,0.02,0.05,0.13,1465.52,31.82,0.0,860.14,-2.64
216.66,-0.29,2.65,2.7,0.04,0.02,0.04,0.12,1458.69,31.82,0.0,860.28,-2.64
216.67,-0.28,2.68,2.72,0.05,0.03,0.04,0.1,1449.44,31.82,0.0,860.42,-2.57
216.68,-0.27,2.71,2.74,0.06,0.04,0.03,0.08,1443.2,31.82,0.0,860.61,-2.46
216.69,-0.27,2.75,2.76,0.07,0.06,0.02,0.07,1443.75,31.82,0.0,860.9,-2.33
216.7,-0.29,2.8,2.77,0.08,0.07,0.01,0.07,1450.5,31.81,0.0,861.23,-2.21
216.71,-0.29,2.82,2.77,0.09,0.08,0.01,0.07,1460.47,31.82,0.0,861.43,-2.11
216.72,-0.28,2.82,2.77,0.09,0.09,0.01,0.09,1470.67,31.82,0.0,861.36,-2.04
216.73,-0.24,2.79,2.76,0.08,0.09,0.02,0.1,1479.13,31.82,0.0,861.07,-2.01
216.74,-0.22,2.76,2.76,0.07,0.09,0.03,0.11,1485.5,31.83,0.0,860.65,-2.04
216.75,-0.23,2.73,2.76,0.05,0.08,0.04,0.12,1490.32,31.83,0.0,860.19,-2.13
216.76,-0.26,2.71,2.76,0.03,0.07,0.04,0.13,1493.05,31.83,0.0,859.8,-2.25
216.77,-0.29,2.69,2.77,0.01,0.06,0.04,0.13,1491.4,31.83,0.0,859.56,-2.4
216.78,-0.3,2.67,2.78,0.01,0.05,0.04,0.13,1484.08,31.82,0.0,859.5,-2.53
216.79,-0.29,2.66,2.8,0.01,0.03,0.04,0.13,1473.84,31.8,0.0,859.6,-2.64
216.8,-0.28,2.66,2.81,0.02,0.03,0.03,0.13,1466.33,31.79,0.0,859.88,-2.66
216.81,-0.27,2.7,2.83,0.03,0.02,0.01,0.12,1465.5,31.78,0.0,860.34,-2.58
216.82,-0.27,2.77,2.85,0.04,0.03,-0.01,0.11,1471.09,31.78,0.0,860.85,-2.43
216.83,-0.27,2.83,2.86,0.06,0.04,-0.02,0.11,1480.57,31.77,0.0,861.22,-2.29
216.84,-0.27,2.87,2.87,0.07,0.05,-0.02,0.11,1491.15,31.77,0.0,861.36,-2.2
216.85,-0.25,2.89,2.87,0.09,0.07,-0.01,0.11,1500.44,31.77,0.0,861.25,-2.18
216.86,-0.24,2.9,2.87,0.09,0.08,0.0,0.11,1507.12,31.77,0.0,860.97,-2.22
216.87,-0.25,2.91,2.87,0.09,0.08,0.02,0.11,1511.05,31.77,0.0,860.59,-2.29
216.88,-0.27,2.92,2.87,0.08,0.08,0.03,0.1,1511.93,31.76,0.0,860.2,-2.38
216.89,-0.29,2.93,2.86,0.07,0.08,0.04,0.1,1508.33,31.76,0.0,859.88,-2.49
