,time(sec),state
0,13.7043,0
0,13.7144,0
0,13.7245,0
0,13.7345,0
0,13.7446,0
0,13.7547,0
0,13.7648,0
0,13.7749,0
0,13.7849,0
0,13.795,0
0,13.8051,0
0,13.8152,0
0,13.8253,0
0,13.8353,0
0,13.8454,0
0,13.8555,0
0,13.8656,1
0,13.8758,1
0,13.8859,1
0,13.896,0
0,13.9061,0
0,13.9162,0
0,13.9263,0
0,13.9366,0
0,13.9467,0
0,13.957,0
0,13.9671,0
0,13.9772,0
0,13.9873,0
0,13.9974,0
0,14.0075,0
0,14.0176,0
0,14.0276,0
0,14.0377,0
0,14.0478,0
0,14.0579,0
0,14.068,0
0,14.0781,0
0,14.0882,0
0,14.0983,0
0,14.1084,0
0,14.1185,0
0,14.1286,0
0,14.1387,0
0,14.1488,0
0,14.1589,0
0,14.169,0
0,14.1791,0
0,14.1892,0
0,14.1993,0
0,14.2094,0
0,14.2195,0
0,14.2296,0
0,14.2397,0
0,14.2498,0
0,14.2599,0
0,14.27,0
0,14.2801,0
0,14.2902,0
0,14.3003,0
0,14.3104,0
0,14.3205,0
0,14.3306,0
0,14.3407,0
0,14.3508,0
0,14.361,0
0,14.3751,1
0,14.3853,1
0,14.3977,1
0,14.4166,1
0,14.4278,1
0,14.4421,0
0,14.4522,0
0,14.4623,0
0,14.4724,0
0,14.4825,0
0,14.4926,0
0,14.503,0
0,14.5131,0
0,14.525,0
0,14.5351,0
0,14.5453,0
0,14.5554,0
0,14.5655,0
0,14.5756,0
0,14.5857,0
0,14.5957,0
0,14.6058,0
0,14.6159,0
0,14.626,0
0,14.636,0
0,14.6461,0
0,14.6562,0
0,14.6663,0
0,14.6764,0
0,14.6864,0
0,14.6965,0
0,14.7066,0
0,14.7185,0
0,14.7286,0
0,14.7387,0
0,14.7488,0
0,14.7588,0
0,14.7689,0
0,14.779,0
0,14.7891,0
0,14.7991,0
0,14.8092,0
0,14.8193,0
0,14.8294,0
0,14.8395,0
0,14.8495,0
0,14.8596,0
0,14.8702,0
0,14.883,1
0,14.8931,1
0,14.9064,0
0,14.9231,0
0,14.9334,0
0,14.9435,0
0,14.9569,0
0,14.9675,0
0,14.9776,0
0,14.9878,0
0,14.9979,0
0,15.008,0
0,15.0181,0
0,15.0282,0
0,15.0383,0
0,15.0484,0
0,15.0585,0
0,15.0686,0
0,15.0786,0
0,15.0887,0
0,15.0988,0
0,15.1089,0
0,15.119,0
0,15.129,0
0,15.1391,0
0,15.1492,0
0,15.1593,0
0,15.1693,0
0,15.1794,0
0,15.1895,0
0,15.1996,0
0,15.2097,0
0,15.2199,0
0,15.23,0
0,15.2401,0
0,15.2501,0
0,15.2602,0
0,15.2703,0
0,15.2804,0
0,15.2904,0
0,15.3005,0
0,15.3106,0
0,15.3207,0
0,15.3307,0
0,15.3408,0
0,15.3509,0
0,15.361,0
0,15.3711,0
0,15.3812,1
0,15.3956,1
0,15.4057,0
0,15.4158,0
0,15.4259,0
0,15.436,0
0,15.4461,0
0,15.4562,0
0,15.4723,0
0,15.4825,0
0,15.4926,0
0,15.5027,0
0,15.5128,0
0,15.5229,0
0,15.5331,0
0,15.5435,0
0,15.5536,0
0,15.5636,0
0,15.5737,0
0,15.5838,0
0,15.5939,0
0,15.604,0
0,15.614,0
0,15.6241,0
0,15.6342,0
0,15.6443,0
0,15.6544,0
0,15.6644,0
0,15.6745,0
0,15.6846,0
0,15.6947,0
0,15.7048,0
0,15.7148,0
0,15.7249,0
0,15.735,0
0,15.7451,0
0,15.7552,0
0,15.7653,0
0,15.7753,0
0,15.7854,0
0,15.7955,0
0,15.8056,0
0,15.8156,0
0,15.8257,0
0,15.8358,0
0,15.8459,0
0,15.856,0
0,15.8661,0
0,15.8762,0
0,15.8875,1
0,15.8976,1
0,15.9077,1
0,15.9178,1
0,15.9279,0
0,15.9381,0
0,15.9482,0
0,15.9583,0
0,15.9685,0
0,15.9786,0
0,15.9887,0
0,15.9988,0
0,16.009,0
0,16.0191,0
0,16.0292,0
0,16.0393,0
0,16.0493,0
0,16.0594,0
0,16.0695,0
0,16.0796,0
0,16.0896,0
0,16.0997,0
0,16.1098,0
0,16.1199,0
0,16.13,0
0,16.1401,0
0,16.1502,0
0,16.1602,0
0,16.1703,0
0,16.1804,0
0,16.1905,0
0,16.2006,0
0,16.2107,0
0,16.2207,0
0,16.2308,0
0,16.2409,0
0,16.251,0
0,16.2611,0
0,16.2711,0
0,16.2813,0
0,16.2913,0
0,16.3014,0
0,16.3115,0
0,16.3216,0
0,16.3317,0
0,16.3417,0
0,16.3518,0
0,16.3619,0
0,16.372,0
0,16.3821,0
0,16.3929,1
0,16.4031,1
0,16.4132,1
0,16.4244,0
0,16.4351,0
0,16.4452,0
0,16.4553,0
0,16.4654,0
0,16.4762,0
0,16.4882,0
0,16.4983,0
0,16.5088,0
0,16.5189,0
0,16.529,0
0,16.5391,0
0,16.5491,0
0,16.5592,0
0,16.5693,0
0,16.5794,0
0,16.5895,0
0,16.5995,0
0,16.6096,0
0,16.6197,0
0,16.6298,0
0,16.6398,0
0,16.6499,0
0,16.66,0
0,16.6701,0
0,16.6802,0
0,16.6903,0
0,16.7003,0
0,16.7104,0
0,16.7205,0
