,time(sec),state
0,2.4311,0
0,2.4412,0
0,2.4513,0
0,2.4614,0
0,2.4715,0
0,2.4816,0
0,2.4938,0
0,2.5077,0
0,2.5178,0
0,2.528,0
0,2.5391,0
0,2.5499,0
0,2.5602,0
0,2.5705,0
0,2.5808,0
0,2.591,0
0,2.6027,0
0,2.6156,0
0,2.6257,0
0,2.6358,0
0,2.6459,0
0,2.6561,0
0,2.6662,0
0,2.6763,0
0,2.6874,0
0,2.6977,0
0,2.7078,0
0,2.7179,0
0,2.7289,0
0,2.7396,1
0,2.7571,1
0,2.7672,1
0,2.7805,0
0,2.791,0
0,2.802,0
0,2.8121,0
0,2.8222,0
0,2.8324,0
0,2.8426,0
0,2.8527,0
0,2.8644,0
0,2.8748,0
0,2.8928,0
0,2.9096,0
0,2.9197,0
0,2.9306,0
0,2.9461,0
0,2.9588,0
0,2.969,0
0,2.9791,0
0,2.9898,0
0,2.9999,0
0,3.01,0
0,3.0201,0
0,3.0302,0
0,3.0403,0
0,3.0505,0
0,3.0606,0
0,3.0707,0
0,3.0808,0
0,3.0909,0
0,3.101,0
0,3.1111,0
0,3.1212,0
0,3.1314,0
0,3.1415,0
0,3.1516,0
0,3.1617,0
0,3.1718,0
0,3.182,0
0,3.1921,0
0,3.2023,0
0,3.2125,0
0,3.2226,0
0,3.2327,0
0,3.2429,1
0,3.2544,1
0,3.2646,1
0,3.2752,1
0,3.2853,1
0,3.2954,1
0,3.3055,0
0,3.3156,0
0,3.3256,0
0,3.3357,0
0,3.3458,0
0,3.3563,0
0,3.3665,0
0,3.3777,0
0,3.3878,0
0,3.3996,0
0,3.4115,0
0,3.4229,0
0,3.433,0
0,3.4431,0
0,3.4565,0
0,3.4669,0
0,3.477,0
0,3.4872,0
0,3.4973,0
0,3.5074,0
0,3.518,0
0,3.5282,0
0,3.5383,0
0,3.5484,0
0,3.5584,0
0,3.5685,0
0,3.5786,0
0,3.5888,0
0,3.5989,0
0,3.609,0
0,3.6191,0
0,3.6292,0
0,3.6393,0
0,3.6494,0
0,3.6595,0
0,3.6696,0
0,3.6797,0
0,3.6898,0
0,3.6999,0
0,3.71,0
0,3.7201,0
0,3.7302,0
0,3.7403,0
0,3.7566,1
0,3.7679,1
0,3.7819,1
0,3.7944,0
0,3.8087,0
0,3.8188,0
0,3.829,0
0,3.8401,0
0,3.8502,0
0,3.8612,0
0,3.8713,0
0,3.8849,0
0,3.895,0
0,3.9052,0
0,3.9153,0
0,3.9255,0
0,3.9357,0
0,3.9459,0
0,3.9561,0
0,3.9662,0
0,3.9766,0
0,3.9867,0
0,3.9969,0
0,4.0108,0
0,4.021,0
0,4.0315,0
0,4.0417,0
0,4.0518,0
0,4.062,0
0,4.0721,0
0,4.0822,0
0,4.0925,0
0,4.1026,0
0,4.1128,0
0,4.123,0
0,4.1331,0
0,4.1434,0
0,4.1535,0
0,4.1638,0
0,4.174,0
0,4.1842,0
0,4.1946,0
0,4.2047,0
0,4.2149,0
0,4.225,0
0,4.2351,0
0,4.2452,0
0,4.2566,1
0,4.2685,1
0,4.2855,1
0,4.2956,1
0,4.3057,1
0,4.3173,0
0,4.3274,0
0,4.3376,0
0,4.3516,0
0,4.3628,0
0,4.373,0
0,4.3831,0
0,4.3932,0
0,4.406,0
0,4.4174,0
0,4.4277,0
0,4.4378,0
0,4.4479,0
0,4.458,0
0,4.4681,0
0,4.4782,0
0,4.4882,0
0,4.4983,0
0,4.5084,0
0,4.5186,0
0,4.5287,0
0,4.5389,0
0,4.549,0
0,4.5591,0
0,4.5693,0
0,4.5794,0
0,4.5895,0
0,4.5996,0
0,4.6099,0
0,4.62,0
0,4.6301,0
0,4.6402,0
0,4.6503,0
0,4.6604,0
0,4.6705,0
0,4.6806,0
0,4.6907,0
0,4.7008,0
0,4.7109,0
0,4.721,0
0,4.7311,0
0,4.7413,0
0,4.7513,0
0,4.7645,1
0,4.7746,1
0,4.7849,1
0,4.7949,1
0,4.8053,1
0,4.8221,0
0,4.8323,0
0,4.8425,0
0,4.8528,0
0,4.8629,0
0,4.8732,0
0,4.8833,0
0,4.8934,0
0,4.9039,0
0,4.9167,0
0,4.9268,0
0,4.937,0
0,4.9472,0
0,4.9573,0
0,4.9674,0
0,4.9775,0
0,4.9875,0
0,4.9976,0
0,5.0078,0
0,5.0181,0
0,5.0282,0
0,5.0384,0
0,5.0485,0
0,5.0586,0
0,5.0686,0
0,5.0787,0
0,5.0889,0
0,5.099,0
0,5.1091,0
0,5.1192,0
0,5.1293,0
0,5.1394,0
0,5.1494,0
0,5.1595,0
0,5.1697,0
0,5.1798,0
0,5.1898,0
0,5.1999,0
0,5.21,0
0,5.2201,0
0,5.2302,0
0,5.2403,0
0,5.2504,0
0,5.2606,0
0,5.2725,1
0,5.2844,1
0,5.2953,1
0,5.3053,1
0,5.3154,1
0,5.3283,0
0,5.34,0
0,5.3501,0
0,5.3602,0
0,5.3704,0
0,5.3804,0
0,5.3907,0
0,5.4008,0
0,5.411,0
0,5.4215,0
0,5.4317,0
0,5.4438,0
0,5.4539,0
0,5.464,0
0,5.4742,0
0,5.4844,0
0,5.4945,0
0,5.5046,0
0,5.5148,0
0,5.5254,0
0,5.5355,0
0,5.5456,0
0,5.5557,0
0,5.5658,0
0,5.5758,0
0,5.5859,0
0,5.596,0
0,5.6061,0
0,5.6161,0
0,5.6262,0
0,5.6363,0
0,5.6464,0
0,5.6565,0
0,5.6665,0
0,5.6766,0
0,5.6867,0
0,5.6968,0
0,5.7069,0
0,5.7169,0
0,5.727,0
0,5.7371,0
0,5.7472,0
0,5.7573,0
0,5.7674,0
0,5.7775,1
0,5.7876,1
0,5.7976,1
0,5.8077,1
0,5.8192,0
0,5.8293,0
0,5.8394,0
0,5.8495,0
0,5.8596,0
0,5.8697,0
0,5.88,0
0,5.8905,0
0,5.9006,0
0,5.9107,0
0,5.9208,0
0,5.9309,0
0,5.941,0
0,5.9511,0
0,5.9611,0
0,5.9712,0
0,5.9813,0
0,5.9914,0
0,6.0016,0
0,6.0117,0
0,6.0217,0
0,6.0318,0
0,6.0419,0
0,6.052,0
0,6.0621,0
0,6.0722,0
0,6.0822,0
0,6.0923,0
0,6.1024,0
0,6.1125,0
0,6.1226,0
0,6.1326,0
0,6.1427,0
0,6.1528,0
0,6.1629,0
0,6.173,0
0,6.183,0
0,6.1931,0
0,6.2032,0
0,6.2133,0
0,6.2234,0
0,6.2334,0
0,6.2435,0
0,6.2536,0
0,6.2637,0
0,6.274,0
0,6.2845,1
0,6.2946,1
0,6.3059,1
0,6.3167,1
0,6.3279,0
0,6.3381,0
0,6.3482,0
0,6.3583,0
0,6.3685,0
0,6.3787,0
0,6.3888,0
0,6.3989,0
0,6.409,0
0,6.4198,0
0,6.4302,0
0,6.4402,0
0,6.4503,0
0,6.4604,0
0,6.4705,0
0,6.4806,0
0,6.4906,0
0,6.5007,0
0,6.5108,0
0,6.5209,0
0,6.5309,0
0,6.5411,0
0,6.5511,0
0,6.5612,0
0,6.5713,0
0,6.5814,0
0,6.5914,0
0,6.6017,0
0,6.6117,0
0,6.6218,0
0,6.6319,0
0,6.642,0
0,6.652,0
0,6.6621,0
0,6.6722,0
0,6.6823,0
0,6.6924,0
0,6.7024,0
0,6.7125,0
0,6.7226,0
0,6.7327,0
0,6.7428,0
0,6.7529,0
0,6.7629,0
0,6.773,0
0,6.7833,1
0,6.7946,1
0,6.8051,1
0,6.8159,0
0,6.826,0
0,6.8366,0
0,6.8484,0
0,6.8586,0
0,6.8701,0
0,6.8803,0
0,6.8904,0
0,6.9005,0
0,6.9106,0
0,6.9207,0
0,6.9307,0
0,6.9408,0
0,6.9509,0
0,6.9609,0
0,6.971,0
0,6.9811,0
0,6.9912,0
0,7.0013,0
0,7.0113,0
0,7.0217,0
0,7.0318,0
0,7.0418,0
0,7.0519,0
0,7.062,0
0,7.0721,0
0,7.0821,0
0,7.0922,0
0,7.1023,0
0,7.1124,0
0,7.1225,0
0,7.1325,0
0,7.1426,0
0,7.1527,0
0,7.1628,0
0,7.1728,0
0,7.1829,0
0,7.193,0
0,7.2031,0
0,7.2132,0
0,7.2233,0
0,7.2333,0
0,7.2434,0
0,7.2535,0
0,7.2636,0
0,7.2736,0
0,7.2838,1
0,7.2938,1
0,7.3044,1
0,7.3159,0
0,7.3261,0
0,7.3361,0
0,7.3462,0
0,7.3563,0
0,7.3664,0
0,7.3766,0
0,7.3867,0
0,7.3993,0
0,7.4094,0
0,7.4195,0
0,7.4296,0
0,7.4397,0
0,7.4498,0
0,7.4598,0
0,7.4699,0
0,7.48,0
0,7.4901,0
0,7.5001,0
0,7.5102,0
0,7.5203,0
0,7.5304,0
0,7.5405,0
0,7.5506,0
0,7.5607,0
0,7.5707,0
0,7.5808,0
0,7.5909,0
0,7.601,0
0,7.6111,0
0,7.6212,0
0,7.6312,0
0,7.6413,0
0,7.6514,0
0,7.6615,0
0,7.6716,0
0,7.6818,0
0,7.6919,0
0,7.702,0
0,7.7121,0
0,7.7222,0
0,7.7324,0
0,7.7437,0
0,7.7538,0
0,7.7639,0
0,7.774,0
0,7.7847,1
0,7.795,1
0,7.8051,1
0,7.8151,0
0,7.8284,0
0,7.8386,0
0,7.8487,0
0,7.8588,0
0,7.8711,0
0,7.8812,0
0,7.8913,0
0,7.9033,0
0,7.9134,0
0,7.9235,0
0,7.9336,0
0,7.9437,0
0,7.9538,0
0,7.9639,0
0,7.9739,0
0,7.984,0
0,7.9941,0
0,8.0042,0
0,8.0143,0
0,8.0243,0
0,8.0344,0
0,8.0445,0
0,8.0546,0
0,8.0646,0
0,8.0747,0
0,8.0848,0
0,8.0949,0
0,8.1049,0
0,8.115,0
0,8.1251,0
0,8.1352,0
0,8.1453,0
0,8.1553,0
0,8.1654,0
0,8.1755,0
0,8.1856,0
0,8.1956,0
0,8.2057,0
0,8.2158,0
0,8.2259,0
0,8.2359,0
0,8.246,0
0,8.2561,0
0,8.2662,0
0,8.2763,0
0,8.2864,1
0,8.2977,1
0,8.3079,1
0,8.3217,1
0,8.3318,0
0,8.342,0
0,8.3521,0
0,8.3622,0
0,8.3734,0
0,8.3842,0
0,8.3944,0
0,8.4045,0
0,8.4146,0
0,8.4247,0
0,8.4349,0
0,8.445,0
0,8.4551,0
0,8.4651,0
0,8.4752,0
0,8.4853,0
0,8.4954,0
0,8.5055,0
0,8.5155,0
0,8.5256,0
0,8.5357,0
0,8.5458,0
0,8.5558,0
0,8.5659,0
0,8.576,0
0,8.5861,0
0,8.5962,0
0,8.6062,0
0,8.6163,0
0,8.6264,0
0,8.6365,0
0,8.6466,0
0,8.6567,0
0,8.6667,0
0,8.6768,0
0,8.6869,0
0,8.697,0
0,8.7071,0
0,8.7172,0
0,8.7272,0
0,8.7373,0
0,8.7474,0
0,8.7575,0
0,8.7676,0
0,8.7777,0
0,8.7948,1
0,8.805,1
0,8.8151,1
0,8.8252,0
0,8.8353,0
0,8.8459,0
0,8.8561,0
0,8.8662,0
0,8.8763,0
0,8.8864,0
0,8.8965,0
0,8.9067,0
0,8.9168,0
0,8.9269,0
0,8.937,0
0,8.9471,0
0,8.9572,0
0,8.9672,0
0,8.9773,0
0,8.9874,0
0,8.9975,0
0,9.0076,0
0,9.0177,0
0,9.0277,0
0,9.0378,0
0,9.0479,0
0,9.058,0
0,9.068,0
0,9.0781,0
0,9.0882,0
0,9.0983,0
0,9.1084,0
0,9.1184,0
0,9.1285,0
0,9.1386,0
0,9.1487,0
0,9.1587,0
0,9.1688,0
0,9.1789,0
0,9.189,0
0,9.199,0
0,9.2091,0
0,9.2192,0
0,9.2293,0
0,9.2394,0
0,9.2495,0
0,9.2595,0
0,9.2696,0
0,9.2797,0
0,9.2926,1
0,9.3027,1
0,9.3128,1
0,9.3241,0
0,9.3342,0
0,9.3454,0
0,9.3556,0
0,9.3657,0
0,9.3758,0
0,9.3864,0
0,9.3965,0
0,9.4066,0
0,9.4167,0
0,9.4268,0
0,9.4371,0
0,9.4472,0
0,9.4573,0
0,9.4674,0
0,9.4775,0
0,9.4876,0
0,9.4977,0
0,9.5077,0
0,9.5178,0
0,9.5279,0
0,9.538,0
0,9.5481,0
0,9.5581,0
0,9.5682,0
0,9.5783,0
0,9.5884,0
0,9.5985,0
0,9.6086,0
0,9.6187,0
0,9.6287,0
0,9.6388,0
0,9.6489,0
0,9.659,0
0,9.6691,0
0,9.6791,0
0,9.6892,0
0,9.6993,0
0,9.7094,0
0,9.7197,0
0,9.7298,0
0,9.7399,0
0,9.75,0
0,9.76,0
0,9.7701,0
0,9.7802,0
0,9.7904,0
0,9.8051,1
0,9.8154,1
0,9.827,0
0,9.841,0
0,9.8511,0
0,9.8612,0
0,9.8713,0
0,9.8814,0
0,9.8914,0
0,9.9046,0
0,9.9147,0
0,9.9248,0
0,9.9349,0
0,9.945,0
0,9.9552,0
0,9.9652,0
0,9.9753,0
0,9.9854,0
0,9.9955,0
0,10.0055,0
0,10.0156,0
0,10.0257,0
0,10.0358,0
0,10.0459,0
0,10.0559,0
0,10.066,0
0,10.0761,0
0,10.0862,0
0,10.0963,0
0,10.1063,0
0,10.1164,0
0,10.1265,0
0,10.1366,0
0,10.1466,0
0,10.1568,0
0,10.1668,0
0,10.1769,0
0,10.187,0
0,10.1971,0
0,10.2072,0
0,10.2173,0
0,10.2273,0
0,10.2374,0
0,10.2475,0
0,10.2576,0
0,10.2676,0
0,10.2777,0
0,10.2878,0
0,10.2982,0
0,10.3087,1
0,10.3209,1
0,10.3311,1
0,10.3425,0
0,10.3526,0
0,10.3627,0
0,10.3728,0
0,10.3829,0
0,10.3931,0
0,10.4033,0
0,10.4135,0
0,10.4236,0
0,10.4337,0
0,10.4438,0
0,10.4538,0
0,10.4639,0
0,10.474,0
0,10.4841,0
0,10.4941,0
0,10.5042,0
0,10.5143,0
0,10.5244,0
0,10.5345,0
0,10.5445,0
0,10.5546,0
0,10.5647,0
0,10.5748,0
0,10.5849,0
0,10.595,0
0,10.605,0
0,10.6151,0
0,10.6252,0
0,10.6353,0
0,10.6454,0
0,10.6554,0
0,10.6655,0
0,10.6756,0
0,10.6857,0
0,10.6958,0
0,10.7058,0
0,10.7159,0
0,10.726,0
0,10.7361,0
0,10.7461,0
0,10.7562,0
0,10.7663,0
0,10.7764,0
0,10.7865,0
0,10.7965,0
0,10.8124,1
0,10.8225,1
0,10.8326,1
0,10.8493,1
0,10.8594,0
0,10.8695,0
0,10.8796,0
0,10.8897,0
0,10.8998,0
0,10.91,0
0,10.9202,0
0,10.9303,0
0,10.9404,0
0,10.9505,0
0,10.9606,0
0,10.9707,0
0,10.9808,0
0,10.9909,0
0,11.001,0
0,11.011,0
0,11.0211,0
0,11.0312,0
0,11.0418,0
0,11.0519,0
0,11.0619,0
0,11.072,0
0,11.0821,0
0,11.0922,0
0,11.1023,0
0,11.1123,0
0,11.1224,0
0,11.1325,0
0,11.1426,0
0,11.1526,0
0,11.1627,0
0,11.1728,0
0,11.1829,0
0,11.193,0
0,11.2031,0
0,11.2131,0
0,11.2232,0
0,11.2333,0
0,11.2434,0
0,11.2535,0
0,11.2636,0
0,11.2737,0
0,11.2837,0
0,11.2938,0
0,11.3039,0
0,11.3146,1
0,11.3257,1
0,11.3367,1
0,11.3488,0
0,11.3589,0
0,11.369,0
0,11.3791,0
0,11.3892,0
0,11.4006,0
0,11.4109,0
0,11.421,0
0,11.4311,0
0,11.4415,0
0,11.4516,0
0,11.4617,0
0,11.4718,0
0,11.4819,0
0,11.4919,0
0,11.502,0
0,11.5121,0
0,11.5222,0
0,11.5323,0
0,11.5423,0
0,11.5524,0
0,11.5625,0
0,11.5726,0
0,11.5826,0
0,11.5927,0
0,11.6028,0
0,11.6129,0
0,11.6229,0
0,11.633,0
0,11.6431,0
0,11.6532,0
0,11.6633,0
0,11.6734,0
0,11.6835,0
0,11.6936,0
0,11.7037,0
0,11.7137,0
0,11.7238,0
0,11.7341,0
0,11.7442,0
0,11.7543,0
0,11.7643,0
0,11.7744,0
0,11.7845,0
0,11.7946,0
0,11.8046,0
0,11.8148,1
0,11.825,1
0,11.8353,1
0,11.8557,0
0,11.8687,0
0,11.8808,0
0,11.8909,0
0,11.901,0
0,11.911,0
0,11.9213,0
0,11.9315,0
0,11.9416,0
0,11.9517,0
0,11.9618,0
0,11.9719,0
0,11.982,0
0,11.992,0
0,12.0022,0
0,12.0123,0
0,12.0223,0
0,12.0324,0
0,12.0425,0
0,12.0526,0
0,12.0627,0
0,12.0727,0
0,12.0828,0
0,12.0929,0
0,12.103,0
0,12.1131,0
0,12.1232,0
0,12.1332,0
0,12.1433,0
0,12.1534,0
0,12.1635,0
0,12.1736,0
0,12.1837,0
0,12.1937,0
0,12.2038,0
0,12.2139,0
0,12.224,0
0,12.2341,0
0,12.2441,0
0,12.2542,0
0,12.2643,0
0,12.2744,0
0,12.2845,0
0,12.2945,0
0,12.3046,0
0,12.3165,1
0,12.3268,1
0,12.3374,1
0,12.3475,0
0,12.3576,0
0,12.3678,0
0,12.3797,0
0,12.3898,0
0,12.4,0
0,12.4106,0
0,12.4207,0
0,12.4325,0
0,12.4427,0
0,12.4598,0
0,12.4705,0
0,12.4806,0
0,12.4907,0
0,12.5008,0
0,12.511,0
0,12.5211,0
0,12.5313,0
0,12.5445,0
0,12.5546,0
0,12.566,0
0,12.5762,0
0,12.5863,0
0,12.5964,0
0,12.6084,0
0,12.6186,0
0,12.6289,0
0,12.639,0
0,12.6504,0
0,12.6606,0
0,12.6707,0
0,12.6809,0
0,12.6925,0
0,12.7027,0
0,12.7165,0
0,12.7314,0
0,12.7415,0
0,12.7516,0
0,12.7617,0
0,12.7718,0
0,12.7819,0
0,12.792,0
0,12.8021,0
0,12.8122,0
0,12.8232,1
0,12.8333,1
0,12.8446,1
0,12.8551,0
0,12.8686,0
0,12.8805,0
0,12.8926,0
0,12.9027,0
0,12.914,0
0,12.9242,0
0,12.9343,0
0,12.9443,0
0,12.9544,0
0,12.9645,0
0,12.9746,0
0,12.9847,0
0,12.9948,0
0,13.0048,0
0,13.0149,0
0,13.025,0
0,13.0351,0
0,13.0451,0
0,13.056,0
0,13.0661,0
0,13.0762,0
0,13.0862,0
0,13.0963,0
0,13.1064,0
0,13.1165,0
0,13.1266,0
0,13.1366,0
0,13.1467,0
0,13.1568,0
0,13.1669,0
0,13.177,0
0,13.1871,0
0,13.1971,0
0,13.2072,0
0,13.2173,0
0,13.2274,0
0,13.2375,0
0,13.2476,0
0,13.2576,0
0,13.2677,0
0,13.2778,0
0,13.2879,0
0,13.2979,0
0,13.308,0
0,13.3185,0
0,13.3291,1
0,13.3407,1
0,13.3509,0
0,13.3611,0
0,13.3712,0
0,13.3814,0
0,13.3915,0
0,13.4016,0
0,13.4126,0
0,13.4227,0
0,13.4328,0
0,13.443,0
0,13.4531,0
0,13.4632,0
0,13.4733,0
0,13.4834,0
0,13.4935,0
0,13.5035,0
0,13.5136,0
0,13.5237,0
0,13.5338,0
0,13.5438,0
0,13.5539,0
0,13.564,0
0,13.5741,0
0,13.5842,0
0,13.5942,0
0,13.6043,0
0,13.6144,0
0,13.6245,0
0,13.6346,0
0,13.6446,0
0,13.6547,0
0,13.6648,0
0,13.6749,0
0,13.685,0
0,13.695,0
0,13.7051,0
0,13.7152,0
0,13.7253,0
0,13.7353,0
0,13.7454,0
0,13.7555,0
0,13.7656,0
0,13.7757,0
0,13.7857,0
0,13.7959,0
0,13.806,0
0,13.8161,0
0,13.8262,1
0,13.8364,1
0,13.8485,1
0,13.8586,1
0,13.877,0
0,13.8871,0
0,13.8972,0
0,13.9074,0
0,13.9198,0
0,13.9307,0
0,13.9409,0
0,13.9514,0
0,13.9615,0
0,13.9716,0
0,13.9817,0
0,13.9918,0
0,14.0019,0
0,14.012,0
0,14.0221,0
0,14.0321,0
0,14.0422,0
0,14.0523,0
0,14.0624,0
0,14.0724,0
0,14.0825,0
0,14.0926,0
0,14.1027,0
0,14.1128,0
0,14.1228,0
0,14.1329,0
0,14.143,0
0,14.1531,0
0,14.1632,0
0,14.1732,0
0,14.1833,0
0,14.1934,0
0,14.2035,0
0,14.2136,0
0,14.2237,0
0,14.2338,0
0,14.2439,0
0,14.2539,0
0,14.264,0
0,14.2741,0
0,14.2842,0
0,14.2942,0
0,14.3043,0
0,14.3144,0
0,14.3245,0
0,14.3347,1
0,14.3448,1
0,14.3549,1
0,14.365,0
0,14.3751,0
0,14.3852,0
0,14.3954,0
0,14.4055,0
0,14.4157,0
0,14.4285,0
0,14.4387,0
0,14.4493,0
0,14.4601,0
0,14.4703,0
0,14.4804,0
0,14.4905,0
0,14.5005,0
0,14.5106,0
0,14.5207,0
0,14.5308,0
0,14.5409,0
0,14.551,0
0,14.5611,0
0,14.5712,0
0,14.5812,0
0,14.5913,0
0,14.6014,0
0,14.6115,0
0,14.6216,0
0,14.6317,0
0,14.6418,0
0,14.6519,0
0,14.662,0
0,14.6721,0
0,14.6822,0
0,14.6923,0
0,14.7024,0
0,14.7125,0
0,14.7226,0
0,14.7326,0
0,14.7427,0
0,14.7528,0
0,14.7629,0
0,14.773,0
0,14.7832,0
0,14.7933,0
0,14.8034,0
0,14.8135,0
0,14.8236,0
0,14.8365,1
0,14.8486,1
0,14.8604,1
0,14.8712,1
0,14.8842,0
0,14.8949,0
0,14.9062,0
0,14.9163,0
0,14.9264,0
0,14.9365,0
0,14.9467,0
0,14.9568,0
0,14.967,0
0,14.9771,0
0,14.9873,0
0,14.9974,0
0,15.0075,0
0,15.0176,0
0,15.0277,0
0,15.0378,0
0,15.0478,0
0,15.0579,0
0,15.068,0
0,15.0781,0
0,15.0881,0
0,15.0982,0
0,15.1083,0
0,15.1184,0
0,15.1285,0
0,15.1386,0
0,15.1486,0
0,15.1587,0
0,15.1688,0
0,15.1789,0
0,15.1889,0
0,15.199,0
0,15.2091,0
0,15.2192,0
0,15.2293,0
0,15.2393,0
0,15.2494,0
0,15.2595,0
0,15.2696,0
0,15.2797,0
0,15.2897,0
0,15.2998,0
0,15.3099,0
0,15.32,0
0,15.33,0
0,15.3402,1
0,15.3524,1
0,15.3625,1
0,15.3739,0
0,15.3841,0
0,15.3942,0
0,15.4043,0
0,15.4145,0
0,15.4247,0
0,15.4356,0
0,15.4458,0
0,15.4559,0
0,15.466,0
0,15.4761,0
0,15.4862,0
0,15.4962,0
0,15.5063,0
0,15.5164,0
0,15.5265,0
0,15.5366,0
0,15.5466,0
0,15.5567,0
0,15.5668,0
0,15.5769,0
0,15.5869,0
0,15.597,0
0,15.6071,0
0,15.6172,0
0,15.6273,0
0,15.6373,0
0,15.6474,0
0,15.6575,0
0,15.6676,0
0,15.6777,0
0,15.6879,0
0,15.698,0
0,15.7081,0
0,15.7182,0
0,15.7283,0
0,15.7383,0
0,15.7484,0
0,15.7585,0
0,15.7686,0
0,15.7787,0
0,15.7887,0
0,15.7988,0
0,15.8089,0
0,15.819,0
0,15.829,0
0,15.8405,1
0,15.8509,1
0,15.8611,1
0,15.8754,0
0,15.89,0
0,15.9001,0
0,15.9102,0
0,15.9203,0
0,15.9321,0
0,15.9424,0
0,15.9525,0
0,15.9626,0
0,15.9728,0
0,15.9829,0
0,15.993,0
0,16.0031,0
0,16.0132,0
0,16.0233,0
0,16.0333,0
0,16.0434,0
0,16.0535,0
0,16.0635,0
0,16.0736,0
0,16.0837,0
0,16.0938,0
0,16.1038,0
0,16.1139,0
0,16.124,0
0,16.1341,0
0,16.1442,0
0,16.1542,0
0,16.1643,0
0,16.1744,0
0,16.1845,0
0,16.1946,0
0,16.2047,0
0,16.2148,0
0,16.2248,0
0,16.2349,0
0,16.245,0
0,16.2551,0
0,16.2652,0
0,16.2752,0
0,16.2853,0
0,16.2954,0
0,16.3055,0
0,16.3155,0
0,16.3256,0
0,16.3357,0
0,16.3458,1
0,16.3564,1
0,16.3666,1
0,16.3802,0
0,16.3903,0
0,16.4004,0
0,16.4105,0
0,16.4233,0
0,16.4335,0
0,16.4437,0
0,16.4538,0
0,16.4639,0
0,16.474,0
0,16.4841,0
0,16.4942,0
0,16.5043,0
0,16.5144,0
0,16.5245,0
0,16.5345,0
0,16.5446,0
0,16.5547,0
0,16.5648,0
0,16.5749,0
0,16.5849,0
0,16.595,0
0,16.6051,0
0,16.6152,0
