,time(sec),state
0,6.1966,0
0,6.2067,1
0,6.2172,1
0,6.2273,1
0,6.2374,0
0,6.2475,0
0,6.2576,0
0,6.2677,0
0,6.2778,0
0,6.2879,0
0,6.298,0
0,6.3081,0
0,6.3183,0
0,6.3284,0
0,6.3385,0
0,6.3486,0
0,6.3587,0
0,6.3687,0
0,6.3788,0
0,6.3889,0
0,6.399,0
0,6.4091,0
0,6.4191,0
0,6.4292,0
0,6.4393,0
0,6.4494,0
0,6.4595,0
0,6.4695,0
0,6.4798,0
0,6.4899,0
0,6.4999,0
0,6.51,0
0,6.5201,0
0,6.5302,0
0,6.5403,0
0,6.5504,0
0,6.5605,0
0,6.5705,0
0,6.5806,0
0,6.5907,0
0,6.6008,0
0,6.6109,0
0,6.621,0
0,6.631,0
0,6.6411,0
0,6.6512,0
0,6.6613,0
0,6.6714,0
0,6.6815,0
0,6.6916,0
0,6.7017,0
0,6.7118,1
0,6.7223,1
0,6.7326,1
0,6.7441,0
0,6.7542,0
0,6.7646,0
0,6.7747,0
0,6.7852,0
0,6.7954,0
0,6.8055,0
0,6.8156,0
0,6.8257,0
0,6.8358,0
0,6.8459,0
0,6.856,0
0,6.8661,0
0,6.8762,0
0,6.8863,0
0,6.8964,0
0,6.9064,0
0,6.9165,0
0,6.9266,0
0,6.9367,0
0,6.9468,0
0,6.9569,0
0,6.967,0
0,6.9771,0
0,6.9872,0
0,6.9973,0
0,7.0074,0
0,7.0175,0
0,7.0276,0
0,7.0377,0
0,7.0478,0
0,7.0579,0
0,7.068,0
0,7.0781,0
0,7.0882,0
0,7.0982,0
0,7.1083,0
0,7.1184,0
0,7.1285,0
0,7.1386,0
0,7.1487,0
0,7.1588,0
0,7.1689,0
0,7.179,0
0,7.1891,0
0,7.1992,0
0,7.2101,1
0,7.2202,1
0,7.2311,1
0,7.2412,1
0,7.2517,1
0,7.2654,0
0,7.2766,0
0,7.2867,0
0,7.2968,0
0,7.307,0
0,7.3171,0
0,7.3273,0
0,7.3374,0
0,7.3475,0
0,7.3576,0
0,7.3677,0
0,7.3778,0
0,7.3879,0
0,7.398,0
0,7.408,0
0,7.4181,0
0,7.4282,0
0,7.4383,0
0,7.4489,0
0,7.4589,0
0,7.469,0
0,7.4791,0
0,7.4892,0
0,7.4993,0
0,7.5094,0
0,7.5194,0
0,7.5295,0
0,7.5396,0
0,7.5497,0
0,7.5598,0
0,7.5699,0
0,7.58,0
0,7.5901,0
0,7.6002,0
0,7.6103,0
0,7.6203,0
0,7.6304,0
0,7.6405,0
0,7.6506,0
0,7.6607,0
0,7.6707,0
0,7.6808,0
0,7.6909,0
0,7.701,0
0,7.7111,0
0,7.7218,1
0,7.7319,1
0,7.7479,0
0,7.758,0
0,7.7684,0
0,7.7785,0
0,7.7913,0
0,7.8015,0
0,7.8117,0
0,7.8218,0
0,7.8319,0
0,7.842,0
0,7.8521,0
0,7.8622,0
0,7.8723,0
0,7.8824,0
0,7.8925,0
0,7.9026,0
0,7.9127,0
0,7.9228,0
0,7.9328,0
0,7.9429,0
0,7.953,0
0,7.9631,0
0,7.9732,0
0,7.9832,0
0,7.9933,0
0,8.0034,0
0,8.0135,0
0,8.0236,0
0,8.0337,0
0,8.0437,0
0,8.0538,0
0,8.0639,0
0,8.074,0
0,8.0841,0
0,8.0942,0
0,8.1043,0
0,8.1143,0
0,8.1244,0
0,8.1345,0
0,8.1446,0
0,8.1546,0
0,8.1647,0
0,8.1748,0
0,8.1849,0
0,8.195,0
0,8.205,0
0,8.2151,0
0,8.2281,1
0,8.2386,1
0,8.2487,1
0,8.2588,0
0,8.2705,0
0,8.2806,0
0,8.2907,0
0,8.3009,0
0,8.311,0
0,8.3213,0
0,8.3318,0
0,8.3419,0
0,8.3521,0
0,8.3621,0
0,8.3722,0
0,8.3823,0
0,8.3924,0
0,8.4025,0
0,8.4126,0
0,8.4226,0
0,8.4327,0
0,8.4428,0
0,8.4529,0
0,8.463,0
0,8.473,0
0,8.4831,0
0,8.4932,0
0,8.5033,0
0,8.5134,0
0,8.5234,0
0,8.5335,0
0,8.5436,0
0,8.5537,0
0,8.5638,0
0,8.5739,0
0,8.5839,0
0,8.594,0
0,8.6041,0
0,8.6142,0
0,8.6243,0
0,8.6343,0
0,8.6444,0
0,8.6545,0
0,8.6646,0
0,8.6747,0
0,8.6848,0
0,8.6948,0
0,8.7049,0
0,8.715,0
0,8.7252,1
0,8.7368,1
0,8.7477,1
0,8.758,0
0,8.7727,0
0,8.784,0
0,8.794,0
0,8.8048,0
0,8.8149,0
0,8.825,0
0,8.8352,0
0,8.8454,0
0,8.8555,0
0,8.8656,0
0,8.8757,0
0,8.8857,0
0,8.8958,0
0,8.9059,0
0,8.916,0
0,8.9261,0
0,8.9361,0
0,8.9462,0
0,8.9563,0
0,8.9664,0
0,8.9765,0
0,8.9865,0
0,8.9966,0
0,9.0067,0
0,9.0168,0
0,9.0269,0
0,9.0369,0
0,9.047,0
0,9.0571,0
0,9.0672,0
0,9.0773,0
0,9.0874,0
0,9.0974,0
0,9.1075,0
0,9.1176,0
0,9.1277,0
0,9.1377,0
0,9.1478,0
0,9.1579,0
0,9.168,0
0,9.1781,0
0,9.1882,0
0,9.1982,0
0,9.2083,0
0,9.2184,0
0,9.2286,1
0,9.2387,1
0,9.2489,1
0,9.2591,1
0,9.2692,0
0,9.2808,0
0,9.2909,0
0,9.301,0
0,9.3112,0
0,9.3214,0
0,9.333,0
0,9.3432,0
0,9.3533,0
0,9.3643,0
0,9.3744,0
0,9.3845,0
0,9.3946,0
0,9.4047,0
0,9.4148,0
0,9.4248,0
0,9.4349,0
0,9.445,0
0,9.4551,0
0,9.4652,0
0,9.4752,0
0,9.4853,0
0,9.4954,0
0,9.5055,0
0,9.5156,0
0,9.5256,0
0,9.5357,0
0,9.5458,0
0,9.5559,0
0,9.566,0
0,9.5761,0
0,9.5861,0
0,9.5962,0
0,9.6063,0
0,9.6164,0
0,9.6265,0
0,9.6366,0
0,9.6466,0
0,9.6567,0
0,9.6668,0
0,9.6769,0
0,9.687,0
0,9.6971,0
0,9.7071,0
0,9.7172,0
0,9.7274,0
0,9.7408,1
0,9.7509,1
0,9.7609,1
0,9.7744,0
0,9.7845,0
0,9.7946,0
0,9.8049,0
0,9.815,0
0,9.8251,0
0,9.8354,0
0,9.8457,0
0,9.8558,0
0,9.866,0
0,9.8761,0
0,9.8862,0
0,9.8962,0
0,9.9063,0
0,9.9164,0
0,9.9265,0
0,9.9366,0
0,9.9466,0
0,9.9567,0
0,9.9668,0
0,9.9769,0
0,9.987,0
0,9.997,0
0,10.0071,0
0,10.0172,0
0,10.0273,0
0,10.0374,0
0,10.0474,0
0,10.0575,0
0,10.0676,0
0,10.0777,0
0,10.0878,0
0,10.0978,0
0,10.108,0
0,10.118,0
0,10.1281,0
0,10.1382,0
0,10.1483,0
0,10.1584,0
0,10.1684,0
0,10.1785,0
0,10.1886,0
0,10.1987,0
0,10.2088,0
0,10.2188,0
0,10.2289,0
0,10.2395,1
0,10.2496,1
0,10.2601,1
0,10.2734,0
0,10.2836,0
0,10.2937,0
0,10.3038,0
0,10.3139,0
0,10.3252,0
0,10.3361,0
0,10.3462,0
0,10.3564,0
0,10.3665,0
0,10.3767,0
0,10.3874,0
0,10.3975,0
0,10.4076,0
0,10.4177,0
0,10.4277,0
0,10.4378,0
0,10.448,0
0,10.458,0
0,10.4681,0
0,10.4782,0
0,10.4883,0
0,10.4984,0
0,10.5084,0
0,10.5185,0
0,10.5286,0
0,10.5387,0
0,10.5488,0
0,10.5588,0
0,10.5689,0
0,10.579,0
0,10.5891,0
0,10.5992,0
0,10.6092,0
0,10.6193,0
0,10.6294,0
0,10.6395,0
0,10.6496,0
0,10.6597,0
0,10.6698,0
0,10.6798,0
0,10.6899,0
0,10.7,0
0,10.7101,0
0,10.7201,0
0,10.7302,0
0,10.7403,1
0,10.7518,1
0,10.7628,1
0,10.7764,0
0,10.7865,0
0,10.7966,0
0,10.8067,0
0,10.8183,0
0,10.8285,0
0,10.8386,0
0,10.8488,0
0,10.8589,0
0,10.8691,0
0,10.8792,0
0,10.8892,0
0,10.8993,0
0,10.9094,0
0,10.9195,0
0,10.9296,0
0,10.9396,0
0,10.9497,0
0,10.9598,0
0,10.9699,0
0,10.98,0
0,10.99,0
0,11.0001,0
0,11.0102,0
0,11.0203,0
0,11.0304,0
0,11.0404,0
0,11.0505,0
0,11.0606,0
0,11.0707,0
0,11.0808,0
0,11.0909,0
0,11.101,0
0,11.111,0
0,11.1211,0
0,11.1312,0
0,11.1413,0
0,11.1513,0
0,11.1614,0
0,11.1715,0
0,11.1816,0
0,11.1917,0
0,11.2018,0
0,11.2118,0
0,11.2219,0
0,11.232,0
0,11.2422,1
0,11.2541,1
0,11.2642,1
0,11.2743,0
0,11.2844,0
0,11.2945,0
0,11.3067,0
0,11.3168,0
0,11.3271,0
0,11.3372,0
0,11.3473,0
0,11.3577,0
0,11.3678,0
0,11.3786,0
0,11.3887,0
0,11.3988,0
0,11.4089,0
0,11.419,0
0,11.429,0
0,11.4391,0
0,11.4492,0
0,11.4593,0
0,11.4694,0
0,11.4794,0
0,11.4895,0
0,11.4996,0
0,11.5097,0
0,11.5198,0
0,11.5298,0
0,11.5399,0
0,11.55,0
0,11.5601,0
0,11.5702,0
0,11.5803,0
0,11.5903,0
0,11.6004,0
0,11.6105,0
0,11.6206,0
0,11.6307,0
0,11.6408,0
0,11.6508,0
0,11.6609,0
0,11.671,0
0,11.6811,0
0,11.6912,0
0,11.7013,0
0,11.7113,0
0,11.7214,0
0,11.7315,0
0,11.7416,0
0,11.7517,1
0,11.7647,1
0,11.7761,0
0,11.7864,0
0,11.7967,0
0,11.8068,0
0,11.8169,0
0,11.8272,0
0,11.8404,0
0,11.8505,0
0,11.8607,0
0,11.8708,0
0,11.881,0
0,11.8911,0
0,11.9012,0
0,11.9113,0
0,11.9214,0
0,11.9315,0
0,11.9415,0
0,11.9516,0
0,11.9617,0
0,11.9718,0
0,11.9819,0
0,11.9919,0
0,12.002,0
0,12.0121,0
0,12.0222,0
0,12.0323,0
0,12.0424,0
0,12.0524,0
0,12.0625,0
0,12.0726,0
0,12.0827,0
0,12.0928,0
0,12.1028,0
0,12.1129,0
0,12.123,0
0,12.1331,0
0,12.1432,0
0,12.1533,0
0,12.1633,0
0,12.1734,0
0,12.1835,0
0,12.1936,0
0,12.2037,0
0,12.2137,0
0,12.2238,0
0,12.2339,0
0,12.244,0
0,12.2541,1
0,12.269,1
0,12.2804,1
0,12.2905,1
0,12.3007,1
0,12.3193,0
0,12.3294,0
0,12.3395,0
0,12.3496,0
0,12.3599,0
0,12.3699,0
0,12.38,0
0,12.3901,0
0,12.4002,0
0,12.4104,0
0,12.4205,0
0,12.4306,0
0,12.4407,0
0,12.4508,0
0,12.4608,0
0,12.4709,0
0,12.481,0
0,12.4911,0
0,12.5012,0
0,12.5112,0
0,12.5213,0
0,12.5314,0
0,12.5415,0
0,12.5516,0
0,12.5616,0
0,12.5717,0
0,12.5818,0
0,12.5919,0
0,12.6019,0
0,12.612,0
0,12.6221,0
0,12.6322,0
0,12.6423,0
0,12.6524,0
0,12.6625,0
0,12.6725,0
0,12.6826,0
0,12.6927,0
0,12.7028,0
0,12.7129,0
0,12.723,0
0,12.733,0
0,12.7431,0
0,12.7569,1
0,12.7681,1
0,12.7782,1
0,12.79,0
0,12.8001,0
0,12.8102,0
0,12.8243,0
0,12.8355,0
0,12.8457,0
0,12.8558,0
0,12.8665,0
0,12.8766,0
0,12.8867,0
0,12.8968,0
0,12.907,0
0,12.9171,0
0,12.9271,0
0,12.9372,0
0,12.9473,0
0,12.9574,0
0,12.9675,0
0,12.9775,0
0,12.9876,0
0,12.9977,0
0,13.0078,0
0,13.0179,0
0,13.0279,0
0,13.038,0
0,13.0481,0
0,13.0582,0
0,13.0683,0
0,13.0784,0
0,13.0884,0
0,13.0985,0
0,13.1086,0
0,13.1187,0
0,13.1288,0
0,13.1388,0
0,13.1489,0
0,13.1591,0
0,13.1692,0
0,13.1793,0
0,13.1894,0
0,13.1995,0
0,13.2095,0
0,13.2196,0
0,13.2297,0
0,13.2398,0
0,13.2499,0
0,13.26,1
0,13.2712,1
0,13.2814,1
0,13.2942,0
0,13.3043,0
0,13.3144,0
0,13.3245,0
0,13.3346,0
0,13.3447,0
0,13.3548,0
0,13.3649,0
0,13.375,0
0,13.3851,0
0,13.3953,0
0,13.4054,0
0,13.4157,0
0,13.4258,0
0,13.4358,0
0,13.4459,0
0,13.456,0
0,13.4661,0
0,13.4761,0
0,13.4862,0
0,13.4963,0
0,13.5064,0
0,13.5165,0
0,13.5266,0
0,13.5366,0
0,13.5467,0
0,13.5568,0
0,13.5669,0
0,13.577,0
0,13.587,0
0,13.5971,0
0,13.6072,0
0,13.6173,0
0,13.6274,0
0,13.6374,0
0,13.6475,0
0,13.6576,0
0,13.6677,0
0,13.6778,0
0,13.6878,0
0,13.6979,0
0,13.708,0
0,13.7181,0
0,13.7282,0
0,13.7382,0
0,13.7483,0
0,13.7606,1
0,13.772,1
0,13.7828,1
0,13.7981,0
0,13.8082,0
0,13.8183,0
0,13.8285,0
0,13.8386,0
0,13.8493,0
0,13.8608,0
0,13.8711,0
0,13.8813,0
0,13.8914,0
0,13.9015,0
0,13.9118,0
0,13.9219,0
0,13.932,0
0,13.942,0
0,13.9521,0
0,13.9622,0
0,13.9723,0
0,13.9823,0
0,13.9924,0
0,14.0025,0
0,14.0126,0
0,14.0227,0
0,14.0328,0
0,14.0429,0
0,14.0531,0
0,14.0632,0
0,14.0733,0
0,14.0835,0
0,14.0937,0
0,14.1039,0
0,14.114,0
0,14.1241,0
0,14.1342,0
0,14.1443,0
0,14.1544,0
0,14.1646,0
0,14.1747,0
0,14.1848,0
0,14.1949,0
0,14.2053,0
0,14.2154,0
0,14.2255,0
0,14.2357,0
0,14.2484,0
0,14.2586,0
0,14.2704,1
0,14.2846,1
0,14.2947,1
0,14.309,1
0,14.3191,0
0,14.3315,0
0,14.3429,0
0,14.3542,0
0,14.3643,0
0,14.3744,0
0,14.3856,0
0,14.3957,0
0,14.4083,0
0,14.4189,0
0,14.429,0
0,14.4393,0
0,14.4516,0
0,14.4619,0
0,14.472,0
0,14.4821,0
0,14.4924,0
0,14.5059,0
0,14.516,0
0,14.527,0
0,14.5371,0
0,14.5494,0
0,14.5595,0
0,14.5697,0
0,14.5798,0
0,14.5915,0
0,14.6021,0
0,14.6157,0
0,14.635,0
0,14.6468,0
0,14.6583,0
0,14.6685,0
0,14.6786,0
0,14.6888,0
0,14.6989,0
0,14.709,0
0,14.7191,0
0,14.7292,0
0,14.7393,0
0,14.7495,0
0,14.7597,0
0,14.7698,0
0,14.7806,1
0,14.7911,1
0,14.8066,1
0,14.819,1
0,14.8293,0
0,14.8459,0
0,14.856,0
0,14.8662,0
0,14.8774,0
0,14.8875,0
0,14.8976,0
0,14.9077,0
0,14.9178,0
0,14.9279,0
0,14.938,0
0,14.9481,0
0,14.9582,0
0,14.9683,0
0,14.9785,0
0,14.9886,0
0,14.9987,0
0,15.0088,0
0,15.0189,0
0,15.029,0
0,15.0391,0
0,15.0492,0
0,15.0593,0
0,15.0694,0
0,15.0796,0
0,15.0899,0
0,15.1011,0
0,15.1114,0
0,15.1215,0
0,15.1316,0
0,15.1418,0
0,15.1521,0
0,15.1622,0
0,15.1724,0
0,15.1825,0
0,15.1926,0
0,15.2027,0
0,15.2138,0
0,15.2239,0
0,15.2341,0
0,15.2442,0
0,15.2543,0
0,15.2644,0
0,15.2747,0
0,15.285,1
0,15.2952,1
0,15.3052,1
0,15.3153,1
0,15.3257,1
0,15.3359,0
0,15.3486,0
0,15.3587,0
0,15.3689,0
0,15.379,0
0,15.3892,0
0,15.3993,0
0,15.4094,0
0,15.4265,0
0,15.4372,0
0,15.4473,0
0,15.4574,0
0,15.4675,0
0,15.4776,0
0,15.4877,0
0,15.4978,0
0,15.5079,0
0,15.5181,0
0,15.5282,0
0,15.5383,0
0,15.5484,0
0,15.5585,0
0,15.5686,0
0,15.5788,0
0,15.5888,0
0,15.599,0
0,15.6091,0
0,15.6202,0
0,15.6303,0
0,15.6404,0
0,15.6505,0
0,15.6606,0
0,15.6707,0
0,15.6808,0
0,15.6909,0
0,15.701,0
0,15.7113,0
0,15.7214,0
0,15.7315,0
0,15.7416,0
0,15.7517,0
0,15.7618,0
0,15.7719,0
0,15.7825,0
0,15.7942,1
0,15.8047,1
0,15.8148,1
0,15.8288,1
0,15.8446,0
0,15.8566,0
0,15.8667,0
0,15.8769,0
0,15.8871,0
0,15.8973,0
0,15.9075,0
0,15.9176,0
0,15.9277,0
0,15.9378,0
0,15.948,0
0,15.9581,0
0,15.9681,0
0,15.9782,0
0,15.9883,0
0,15.9984,0
0,16.0085,0
0,16.0186,0
0,16.0286,0
0,16.0387,0
0,16.0488,0
0,16.0589,0
0,16.069,0
0,16.079,0
0,16.0891,0
0,16.0992,0
0,16.1093,0
0,16.1194,0
0,16.1294,0
0,16.1395,0
0,16.1496,0
0,16.1597,0
0,16.1697,0
0,16.1798,0
0,16.1899,0
0,16.2,0
0,16.2101,0
0,16.2201,0
0,16.2302,0
0,16.2403,0
0,16.2504,0
0,16.2605,0
0,16.2705,0
0,16.2807,0
