,time(sec),state
0,2.5202,0
0,2.5303,0
0,2.5404,0
0,2.5505,0
0,2.5606,0
0,2.5707,0
0,2.5808,0
0,2.591,0
0,2.6011,0
0,2.6112,0
0,2.6213,0
0,2.6321,0
0,2.6423,0
0,2.6524,0
0,2.6625,0
0,2.6727,0
0,2.6828,0
0,2.6929,0
0,2.703,0
0,2.7131,0
0,2.7232,0
0,2.7333,0
0,2.745,1
0,2.7668,1
0,2.777,1
0,2.7871,1
0,2.8001,0
0,2.8102,0
0,2.8204,0
0,2.8305,0
0,2.8406,0
0,2.8508,0
0,2.8609,0
0,2.8713,0
0,2.8844,0
0,2.8945,0
0,2.9047,0
0,2.9149,0
0,2.925,0
0,2.9351,0
0,2.9453,0
0,2.9566,0
0,2.9669,0
0,2.9771,0
0,2.988,0
0,3.0016,0
0,3.015,0
0,3.0293,0
0,3.0394,0
0,3.0495,0
0,3.0608,0
0,3.0709,0
0,3.0811,0
0,3.0912,0
0,3.1014,0
0,3.1115,0
0,3.1217,0
0,3.1318,0
0,3.1419,0
0,3.152,0
0,3.1621,0
0,3.1722,0
0,3.1824,0
0,3.1925,0
0,3.2028,0
0,3.2129,0
0,3.2229,0
0,3.233,0
0,3.2432,0
0,3.2542,1
0,3.2651,1
0,3.2755,1
0,3.2855,1
0,3.2956,1
0,3.307,0
0,3.3187,0
0,3.3345,0
0,3.354,0
0,3.3642,0
0,3.3743,0
0,3.3845,0
0,3.3967,0
0,3.4078,0
0,3.4201,0
0,3.4324,0
0,3.4427,0
0,3.4527,0
0,3.4629,0
0,3.4738,0
0,3.484,0
0,3.4941,0
0,3.5043,0
0,3.5145,0
0,3.5246,0
0,3.5349,0
0,3.545,0
0,3.5553,0
0,3.5654,0
0,3.5754,0
0,3.5855,0
0,3.5956,0
0,3.6065,0
0,3.6166,0
0,3.6267,0
0,3.6368,0
0,3.6469,0
0,3.6569,0
0,3.667,0
0,3.6771,0
0,3.6873,0
0,3.6978,0
0,3.708,0
0,3.7181,0
0,3.7283,0
0,3.7384,0
0,3.7485,0
0,3.7586,1
0,3.7687,1
0,3.7794,1
0,3.7894,1
0,3.7995,1
0,3.8123,0
0,3.8224,0
0,3.8325,0
0,3.8426,0
0,3.8527,0
0,3.8628,0
0,3.8729,0
0,3.883,0
0,3.8931,0
0,3.9034,0
0,3.914,0
0,3.9249,0
0,3.9352,0
0,3.9453,0
0,3.9555,0
0,3.9658,0
0,3.9768,0
0,3.987,0
0,4.0016,0
0,4.0118,0
0,4.0219,0
0,4.032,0
0,4.0421,0
0,4.0522,0
0,4.0624,0
0,4.0725,0
0,4.0826,0
0,4.0926,0
0,4.1027,0
0,4.1129,0
0,4.123,0
0,4.1331,0
0,4.1432,0
0,4.1533,0
0,4.1641,0
0,4.1742,0
0,4.1843,0
0,4.1944,0
0,4.2045,0
0,4.2146,0
0,4.2247,0
0,4.2348,0
0,4.2449,0
0,4.255,0
0,4.2651,1
0,4.277,1
0,4.2871,1
0,4.2988,1
0,4.3123,0
0,4.3249,0
0,4.3369,0
0,4.347,0
0,4.3609,0
0,4.3758,0
0,4.386,0
0,4.3961,0
0,4.4062,0
0,4.417,0
0,4.4271,0
0,4.4372,0
0,4.4473,0
0,4.4574,0
0,4.4678,0
0,4.4779,0
0,4.488,0
0,4.4981,0
0,4.5082,0
0,4.5183,0
0,4.5284,0
0,4.5385,0
0,4.5486,0
0,4.5587,0
0,4.5688,0
0,4.5789,0
0,4.589,0
0,4.599,0
0,4.6091,0
0,4.6192,0
0,4.6293,0
0,4.6394,0
0,4.6495,0
0,4.6595,0
0,4.6696,0
0,4.6797,0
0,4.6898,0
0,4.6999,0
0,4.71,0
0,4.72,0
0,4.7301,0
0,4.7402,0
0,4.7502,0
0,4.7603,0
0,4.7704,1
0,4.7808,1
0,4.7912,1
0,4.8014,1
0,4.8123,0
0,4.8226,0
0,4.8327,0
0,4.8428,0
0,4.8531,0
0,4.8632,0
0,4.8742,0
0,4.8843,0
0,4.8967,0
0,4.9072,0
0,4.9173,0
0,4.9274,0
0,4.9374,0
0,4.9475,0
0,4.9576,0
0,4.9676,0
0,4.9777,0
0,4.9878,0
0,4.9979,0
0,5.0079,0
0,5.018,0
0,5.0281,0
0,5.0382,0
0,5.0483,0
0,5.0583,0
0,5.0684,0
0,5.0785,0
0,5.0886,0
0,5.0986,0
0,5.1087,0
0,5.1188,0
0,5.1288,0
0,5.1389,0
0,5.149,0
0,5.1591,0
0,5.1691,0
0,5.1792,0
0,5.1893,0
0,5.1994,0
0,5.2094,0
0,5.2195,0
0,5.2296,0
0,5.2397,0
0,5.2497,0
0,5.2598,0
0,5.2699,1
0,5.28,1
0,5.2901,1
0,5.3007,1
0,5.311,0
0,5.3211,0
0,5.3313,0
0,5.3414,0
0,5.3515,0
0,5.3616,0
0,5.3718,0
0,5.3819,0
0,5.392,0
0,5.4021,0
0,5.4122,0
0,5.4223,0
0,5.4324,0
0,5.4424,0
0,5.4525,0
0,5.4626,0
0,5.4727,0
0,5.4828,0
0,5.4929,0
0,5.5029,0
0,5.513,0
0,5.5231,0
0,5.5332,0
0,5.5433,0
0,5.5534,0
0,5.5635,0
0,5.5736,0
0,5.5837,0
0,5.5944,0
0,5.6045,0
0,5.6146,0
0,5.6247,0
0,5.6348,0
0,5.6448,0
0,5.6549,0
0,5.665,0
0,5.675,0
0,5.6851,0
0,5.6952,0
0,5.7053,0
0,5.7153,0
0,5.7254,0
0,5.7355,0
0,5.7455,0
0,5.7556,0
0,5.7657,0
0,5.7763,1
0,5.7872,1
0,5.7991,0
0,5.81,0
0,5.82,0
0,5.8301,0
0,5.8402,0
0,5.8504,0
0,5.863,0
0,5.8732,0
0,5.8833,0
0,5.8933,0
0,5.9034,0
0,5.9135,0
0,5.9236,0
0,5.9337,0
0,5.9438,0
0,5.9538,0
0,5.9639,0
0,5.974,0
0,5.9841,0
0,5.9941,0
0,6.0042,0
0,6.0143,0
0,6.0244,0
0,6.0344,0
0,6.0445,0
0,6.0546,0
0,6.0646,0
0,6.0747,0
0,6.0848,0
0,6.0949,0
0,6.105,0
0,6.1151,0
0,6.1251,0
0,6.1352,0
0,6.1453,0
0,6.1554,0
0,6.1654,0
0,6.1755,0
0,6.1856,0
0,6.1956,0
0,6.2057,0
0,6.2158,0
0,6.2259,0
0,6.2359,0
0,6.246,0
0,6.2561,0
0,6.2661,0
0,6.2762,1
0,6.2877,1
0,6.2981,1
0,6.3086,0
0,6.3188,0
0,6.329,0
0,6.3391,0
0,6.3492,0
0,6.3635,0
0,6.3737,0
0,6.3838,0
0,6.3939,0
0,6.404,0
0,6.4141,0
0,6.4242,0
0,6.4343,0
0,6.4444,0
0,6.4545,0
0,6.4645,0
0,6.4746,0
0,6.4847,0
0,6.4948,0
0,6.5048,0
0,6.5149,0
0,6.525,0
0,6.535,0
0,6.5451,0
0,6.5552,0
0,6.5653,0
0,6.5753,0
0,6.5854,0
0,6.5955,0
0,6.6055,0
0,6.6156,0
0,6.6257,0
0,6.6358,0
0,6.6459,0
0,6.656,0
0,6.666,0
0,6.6761,0
0,6.6862,0
0,6.6963,0
0,6.7063,0
0,6.7164,0
0,6.7265,0
0,6.7365,0
0,6.7466,0
0,6.7567,0
0,6.7668,0
0,6.7803,1
0,6.7915,1
0,6.8017,1
0,6.8122,0
0,6.8257,0
0,6.8358,0
0,6.8459,0
0,6.856,0
0,6.8665,0
0,6.8766,0
0,6.8867,0
0,6.8969,0
0,6.9071,0
0,6.9172,0
0,6.9273,0
0,6.9374,0
0,6.9474,0
0,6.9575,0
0,6.9676,0
0,6.9777,0
0,6.9877,0
0,6.9978,0
0,7.0079,0
0,7.0179,0
0,7.028,0
0,7.0381,0
0,7.0482,0
0,7.0582,0
0,7.0683,0
0,7.0784,0
0,7.0885,0
0,7.0985,0
0,7.1086,0
0,7.1187,0
0,7.1287,0
0,7.1388,0
0,7.1489,0
0,7.1589,0
0,7.169,0
0,7.1791,0
0,7.1892,0
0,7.1992,0
0,7.2093,0
0,7.2194,0
0,7.2295,0
0,7.2395,0
0,7.2496,0
0,7.2597,0
0,7.2698,0
0,7.2809,1
0,7.2924,1
0,7.3025,1
0,7.3132,0
0,7.3233,0
0,7.3333,0
0,7.3434,0
0,7.3535,0
0,7.3637,0
0,7.3738,0
0,7.3839,0
0,7.3941,0
0,7.4042,0
0,7.4143,0
0,7.4244,0
0,7.4345,0
0,7.4446,0
0,7.4547,0
0,7.4647,0
0,7.4748,0
0,7.4849,0
0,7.4949,0
0,7.505,0
0,7.5151,0
0,7.5251,0
0,7.5352,0
0,7.5453,0
0,7.5554,0
0,7.5655,0
0,7.5755,0
0,7.5856,0
0,7.5957,0
0,7.6057,0
0,7.6158,0
0,7.6259,0
0,7.636,0
0,7.646,0
0,7.6561,0
0,7.6662,0
0,7.6762,0
0,7.6863,0
0,7.6964,0
0,7.7065,0
0,7.7165,0
0,7.7266,0
0,7.7367,0
0,7.7467,0
0,7.7568,0
0,7.7669,0
0,7.777,0
0,7.7894,1
0,7.801,1
0,7.8121,0
0,7.8222,0
0,7.8367,0
0,7.8471,0
0,7.8574,0
0,7.8677,0
0,7.8778,0
0,7.8879,0
0,7.898,0
0,7.9081,0
0,7.9181,0
0,7.9282,0
0,7.9383,0
0,7.9483,0
0,7.9584,0
0,7.9685,0
0,7.9786,0
0,7.9886,0
0,7.9987,0
0,8.0088,0
0,8.0189,0
0,8.0294,0
0,8.0394,0
0,8.0495,0
0,8.0596,0
0,8.0696,0
0,8.0797,0
0,8.0898,0
0,8.0999,0
0,8.1099,0
0,8.12,0
0,8.1301,0
0,8.1402,0
0,8.1502,0
0,8.1603,0
0,8.1704,0
0,8.1804,0
0,8.1905,0
0,8.2006,0
0,8.2107,0
0,8.2207,0
0,8.2308,0
0,8.2409,0
0,8.2509,0
0,8.261,0
0,8.2711,0
0,8.2812,0
0,8.2918,1
0,8.3035,1
0,8.3141,1
0,8.3286,0
0,8.3387,0
0,8.3491,0
0,8.3592,0
0,8.3693,0
0,8.3794,0
0,8.3896,0
0,8.3997,0
0,8.4098,0
0,8.4199,0
0,8.431,0
0,8.4411,0
0,8.4513,0
0,8.4614,0
0,8.4715,0
0,8.4816,0
0,8.4916,0
0,8.5017,0
0,8.5118,0
0,8.5219,0
0,8.5319,0
0,8.542,0
0,8.5521,0
0,8.5621,0
0,8.5722,0
0,8.5823,0
0,8.5923,0
0,8.6024,0
0,8.6125,0
0,8.6226,0
0,8.6327,0
0,8.6427,0
0,8.6528,0
0,8.6629,0
0,8.673,0
0,8.6831,0
0,8.6931,0
0,8.7032,0
0,8.7133,0
0,8.7234,0
0,8.7335,0
0,8.7436,0
0,8.7537,0
0,8.7637,0
0,8.7738,0
0,8.7839,0
0,8.7941,1
0,8.8085,1
0,8.8191,1
0,8.8335,1
0,8.8539,0
0,8.864,0
0,8.875,0
0,8.8861,0
0,8.8962,0
0,8.9063,0
0,8.9165,0
0,8.9266,0
0,8.9368,0
0,8.9468,0
0,8.9569,0
0,8.967,0
0,8.9771,0
0,8.9872,0
0,8.9973,0
0,9.0073,0
0,9.0174,0
0,9.0275,0
0,9.0375,0
0,9.0476,0
0,9.0577,0
0,9.0678,0
0,9.0779,0
0,9.088,0
0,9.098,0
0,9.1081,0
0,9.1182,0
0,9.1282,0
0,9.1383,0
0,9.1484,0
0,9.1585,0
0,9.1685,0
0,9.1786,0
0,9.1887,0
0,9.1988,0
0,9.2088,0
0,9.2189,0
0,9.229,0
0,9.2391,0
0,9.2491,0
0,9.2592,0
0,9.2693,0
0,9.2794,0
0,9.2894,0
0,9.2995,1
0,9.3135,1
0,9.3254,0
0,9.3355,0
0,9.3457,0
0,9.3561,0
0,9.3662,0
0,9.3765,0
0,9.3866,0
0,9.3968,0
0,9.4082,0
0,9.4182,0
0,9.4283,0
0,9.4384,0
0,9.4485,0
0,9.4586,0
0,9.4687,0
0,9.4788,0
0,9.4889,0
0,9.4989,0
0,9.509,0
0,9.5191,0
0,9.5291,0
0,9.5392,0
0,9.5493,0
0,9.5594,0
0,9.5694,0
0,9.5795,0
0,9.5896,0
0,9.5997,0
0,9.6098,0
0,9.6198,0
0,9.6299,0
0,9.64,0
0,9.6503,0
0,9.6604,0
0,9.6704,0
0,9.6805,0
0,9.6906,0
0,9.7007,0
0,9.7107,0
0,9.7208,0
0,9.7309,0
0,9.741,0
0,9.751,0
0,9.7611,0
0,9.7712,0
0,9.7813,0
0,9.7913,0
0,9.8017,1
0,9.8121,1
0,9.8222,1
0,9.8323,0
0,9.8424,0
0,9.8525,0
0,9.8626,0
0,9.8729,0
0,9.8845,0
0,9.8946,0
0,9.9047,0
0,9.9148,0
0,9.9249,0
0,9.935,0
0,9.9451,0
0,9.9551,0
0,9.9652,0
0,9.9753,0
0,9.9853,0
0,9.9954,0
0,10.0055,0
0,10.0155,0
0,10.0256,0
0,10.0357,0
0,10.0458,0
0,10.0558,0
0,10.0659,0
0,10.076,0
0,10.086,0
0,10.0961,0
0,10.1062,0
0,10.1163,0
0,10.1263,0
0,10.1364,0
0,10.1465,0
0,10.1566,0
0,10.1666,0
0,10.1767,0
0,10.1868,0
0,10.1969,0
0,10.207,0
0,10.217,0
0,10.2271,0
0,10.2372,0
0,10.2472,0
0,10.2573,0
0,10.2674,0
0,10.2775,0
0,10.2876,0
0,10.2979,1
0,10.308,1
0,10.3181,1
0,10.3284,1
0,10.3385,0
0,10.3486,0
0,10.3587,0
0,10.3687,0
0,10.3789,0
0,10.3908,0
0,10.4009,0
0,10.411,0
0,10.4211,0
0,10.4312,0
0,10.4413,0
0,10.4514,0
0,10.4615,0
0,10.4715,0
0,10.4816,0
0,10.4917,0
0,10.5018,0
0,10.5119,0
0,10.5219,0
0,10.5321,0
0,10.5422,0
0,10.5524,0
0,10.5624,0
0,10.5725,0
0,10.5827,0
0,10.5928,0
0,10.6029,0
0,10.613,0
0,10.6231,0
0,10.6331,0
0,10.6432,0
0,10.6533,0
0,10.6634,0
0,10.6734,0
0,10.6835,0
0,10.6936,0
0,10.7037,0
0,10.7137,0
0,10.7238,0
0,10.7339,0
0,10.744,0
0,10.754,0
0,10.7641,0
0,10.7742,0
0,10.7843,0
0,10.7943,0
0,10.8056,1
0,10.8161,1
0,10.8265,1
0,10.8367,0
0,10.8468,0
0,10.8569,0
0,10.867,0
0,10.8771,0
0,10.8873,0
0,10.8983,0
0,10.9084,0
0,10.9186,0
0,10.9287,0
0,10.9388,0
0,10.9489,0
0,10.959,0
0,10.9691,0
0,10.9791,0
0,10.9892,0
0,10.9993,0
0,11.0093,0
0,11.0194,0
0,11.0295,0
0,11.0396,0
0,11.0496,0
0,11.0597,0
0,11.0698,0
0,11.0799,0
0,11.0899,0
0,11.1,0
0,11.1101,0
0,11.1201,0
0,11.1302,0
0,11.1403,0
0,11.1504,0
0,11.1604,0
0,11.1705,0
0,11.1806,0
0,11.1907,0
0,11.2007,0
0,11.2108,0
0,11.2209,0
0,11.2309,0
0,11.241,0
0,11.2511,0
0,11.2612,0
0,11.2713,0
0,11.2813,0
0,11.2914,0
0,11.3017,1
0,11.3138,1
0,11.3241,1
0,11.3342,1
0,11.3448,0
0,11.3549,0
0,11.365,0
0,11.3751,0
0,11.3853,0
0,11.3955,0
0,11.4057,0
0,11.4158,0
0,11.4259,0
0,11.436,0
0,11.4461,0
0,11.4564,0
0,11.4665,0
0,11.4766,0
0,11.4866,0
0,11.4968,0
0,11.5069,0
0,11.5169,0
0,11.527,0
0,11.5371,0
0,11.5472,0
0,11.5572,0
0,11.5673,0
0,11.5774,0
0,11.5875,0
0,11.5975,0
0,11.6076,0
0,11.6177,0
0,11.6278,0
0,11.6379,0
0,11.648,0
0,11.6581,0
0,11.6681,0
0,11.6782,0
0,11.6883,0
0,11.6983,0
0,11.7084,0
0,11.7185,0
0,11.7286,0
0,11.7386,0
0,11.7487,0
0,11.7588,0
0,11.7689,0
0,11.7789,0
0,11.789,0
0,11.7991,0
0,11.8118,1
0,11.8223,1
0,11.8379,0
0,11.8481,0
0,11.8583,0
0,11.8684,0
0,11.8791,0
0,11.8913,0
0,11.9014,0
0,11.9115,0
0,11.9217,0
0,11.9318,0
0,11.9419,0
0,11.952,0
0,11.962,0
0,11.9721,0
0,11.9822,0
0,11.9923,0
0,12.0023,0
0,12.0124,0
0,12.0225,0
0,12.0326,0
0,12.0426,0
0,12.0527,0
0,12.0628,0
0,12.0729,0
0,12.083,0
0,12.0931,0
0,12.1031,0
0,12.1132,0
0,12.1233,0
0,12.1333,0
0,12.1434,0
0,12.1535,0
0,12.1636,0
0,12.1737,0
0,12.1837,0
0,12.1938,0
0,12.2039,0
0,12.2139,0
0,12.224,0
0,12.2341,0
0,12.2442,0
0,12.2542,0
0,12.2643,0
0,12.2744,0
0,12.2844,0
0,12.2945,0
0,12.3048,0
0,12.3149,1
0,12.3252,1
0,12.3353,1
0,12.3472,1
0,12.3577,1
0,12.3678,0
0,12.3779,0
0,12.388,0
0,12.3981,0
0,12.4083,0
0,12.4193,0
0,12.4294,0
0,12.4395,0
0,12.4496,0
0,12.4596,0
0,12.4697,0
0,12.4798,0
0,12.4899,0
0,12.4999,0
0,12.51,0
0,12.5201,0
0,12.5302,0
0,12.5404,0
0,12.5504,0
0,12.5605,0
0,12.5706,0
0,12.5806,0
0,12.5907,0
0,12.6008,0
0,12.6109,0
0,12.6209,0
0,12.631,0
0,12.6411,0
0,12.6512,0
0,12.6613,0
0,12.6714,0
0,12.6814,0
0,12.6915,0
0,12.7016,0
0,12.7117,0
0,12.7217,0
0,12.7318,0
0,12.7419,0
0,12.7519,0
0,12.762,0
0,12.7721,0
0,12.7822,0
0,12.7922,0
0,12.8023,0
0,12.816,1
0,12.8264,1
0,12.839,1
0,12.8491,0
0,12.8592,0
0,12.8717,0
0,12.8818,0
0,12.8919,0
0,12.9028,0
0,12.9131,0
0,12.9233,0
0,12.9333,0
0,12.9434,0
0,12.9535,0
0,12.9636,0
0,12.9737,0
0,12.9838,0
0,12.9938,0
0,13.0039,0
0,13.014,0
0,13.0241,0
0,13.0341,0
0,13.0442,0
0,13.0543,0
0,13.0643,0
0,13.0744,0
0,13.0845,0
0,13.0946,0
0,13.1046,0
0,13.1147,0
0,13.1248,0
0,13.1349,0
0,13.1449,0
0,13.1563,0
0,13.1663,0
0,13.1764,0
0,13.1865,0
0,13.1966,0
0,13.2066,0
0,13.2167,0
0,13.2268,0
0,13.2369,0
0,13.2469,0
0,13.257,0
0,13.2671,0
0,13.2772,0
0,13.2872,0
0,13.2973,0
0,13.3074,0
0,13.3177,1
0,13.3279,1
0,13.338,1
0,13.3486,0
0,13.3596,0
0,13.372,0
0,13.3824,0
0,13.3926,0
0,13.4027,0
0,13.4129,0
0,13.423,0
0,13.4331,0
0,13.4432,0
0,13.4533,0
0,13.4634,0
0,13.4734,0
0,13.4835,0
0,13.4936,0
0,13.5037,0
0,13.5137,0
0,13.5239,0
0,13.534,0
0,13.544,0
0,13.5541,0
0,13.5642,0
0,13.5743,0
0,13.5843,0
0,13.5944,0
0,13.6045,0
0,13.6146,0
0,13.6246,0
0,13.6347,0
0,13.6448,0
0,13.6548,0
0,13.6649,0
0,13.675,0
0,13.6851,0
0,13.6952,0
0,13.7052,0
0,13.7153,0
0,13.7254,0
0,13.7354,0
0,13.7455,0
0,13.7556,0
0,13.7657,0
0,13.7757,0
0,13.7858,0
0,13.7959,0
0,13.806,0
0,13.8161,1
0,13.8262,1
0,13.8363,1
0,13.8464,0
0,13.8569,0
0,13.867,0
0,13.8772,0
0,13.8873,0
0,13.8974,0
0,13.9076,0
0,13.9209,0
0,13.9358,0
0,13.9461,0
0,13.9562,0
0,13.9663,0
0,13.9764,0
0,13.9864,0
0,13.9965,0
0,14.0066,0
0,14.0167,0
0,14.0268,0
0,14.0368,0
0,14.0469,0
0,14.057,0
0,14.0671,0
0,14.0771,0
0,14.0872,0
0,14.0973,0
0,14.1073,0
0,14.1174,0
0,14.1275,0
0,14.1376,0
0,14.1476,0
0,14.1577,0
0,14.1678,0
0,14.1779,0
0,14.188,0
0,14.1981,0
0,14.2082,0
0,14.2182,0
0,14.2283,0
0,14.2384,0
0,14.2485,0
0,14.2585,0
0,14.2686,0
0,14.2787,0
0,14.2887,0
0,14.2988,0
0,14.3089,0
0,14.319,1
0,14.3369,1
0,14.3469,1
0,14.357,0
0,14.3671,0
0,14.382,0
0,14.3929,0
0,14.403,0
0,14.4132,0
0,14.4233,0
0,14.4334,0
0,14.4435,0
0,14.4537,0
0,14.4681,0
0,14.4782,0
0,14.4884,0
0,14.4985,0
0,14.5087,0
0,14.5338,0
0,14.5491,0
0,14.5611,0
0,14.5746,0
0,14.585,0
0,14.5952,0
0,14.6053,0
0,14.6154,0
0,14.6256,0
0,14.6357,0
0,14.6458,0
0,14.6559,0
0,14.666,0
0,14.6763,0
0,14.6902,0
0,14.7004,0
0,14.7106,0
0,14.7207,0
0,14.7308,0
0,14.7409,0
0,14.7509,0
0,14.761,0
0,14.7711,0
0,14.7812,0
0,14.7912,0
0,14.8013,0
0,14.8114,0
0,14.8234,1
0,14.8335,1
0,14.8438,1
0,14.8586,0
0,14.8687,0
0,14.8807,0
0,14.8908,0
0,14.9039,0
0,14.914,0
0,14.9242,0
0,14.9355,0
0,14.9456,0
0,14.9557,0
0,14.9658,0
0,14.9759,0
0,14.9859,0
0,14.996,0
0,15.0061,0
0,15.0162,0
0,15.0262,0
0,15.0363,0
0,15.0464,0
0,15.0565,0
0,15.0666,0
0,15.0766,0
0,15.0867,0
0,15.0968,0
0,15.1068,0
0,15.1169,0
0,15.127,0
0,15.1371,0
0,15.1471,0
0,15.1572,0
0,15.1673,0
0,15.1774,0
0,15.1874,0
0,15.1975,0
0,15.2076,0
0,15.2177,0
0,15.2277,0
0,15.2378,0
0,15.2479,0
0,15.2579,0
0,15.268,0
0,15.2781,0
0,15.2882,0
0,15.2982,0
0,15.3083,0
0,15.3186,0
0,15.3287,1
0,15.3392,1
0,15.3493,1
0,15.3606,1
0,15.3714,0
0,15.3827,0
0,15.3928,0
0,15.4029,0
0,15.4143,0
0,15.4245,0
0,15.4346,0
0,15.4447,0
0,15.4549,0
0,15.4673,0
0,15.4774,0
0,15.4875,0
0,15.4976,0
0,15.5076,0
0,15.5177,0
0,15.5278,0
0,15.5379,0
0,15.548,0
0,15.5581,0
0,15.5682,0
0,15.5783,0
0,15.5884,0
0,15.5986,0
0,15.6087,0
0,15.6188,0
0,15.6289,0
0,15.6389,0
0,15.6492,0
0,15.6592,0
0,15.6693,0
0,15.6794,0
0,15.6895,0
0,15.6996,0
0,15.7096,0
0,15.7197,0
0,15.7298,0
0,15.7399,0
0,15.7499,0
0,15.76,0
0,15.7701,0
0,15.7801,0
0,15.7902,0
0,15.8003,0
0,15.8103,0
0,15.8204,0
0,15.8324,1
0,15.8431,1
0,15.8532,1
0,15.8635,0
0,15.8736,0
0,15.8837,0
0,15.8963,0
0,15.9089,0
0,15.921,0
0,15.9337,0
0,15.9441,0
0,15.9542,0
0,15.9643,0
0,15.9744,0
0,15.9844,0
0,15.9945,0
0,16.0046,0
0,16.0147,0
0,16.0247,0
0,16.0348,0
0,16.0449,0
0,16.055,0
0,16.065,0
0,16.0751,0
0,16.0852,0
0,16.0953,0
0,16.1053,0
0,16.1154,0
0,16.1255,0
0,16.1356,0
0,16.1456,0
0,16.1557,0
0,16.1658,0
0,16.1764,0
0,16.1865,0
0,16.1966,0
0,16.2068,0
0,16.2168,0
0,16.2269,0
0,16.237,0
0,16.247,0
0,16.2571,0
0,16.2672,0
0,16.2773,0
0,16.2874,0
0,16.2974,0
0,16.3075,0
0,16.3176,0
0,16.3283,0
0,16.3385,1
0,16.3488,1
0,16.3589,1
0,16.3706,0
0,16.3807,0
0,16.3909,0
0,16.401,0
0,16.4111,0
0,16.4212,0
0,16.4315,0
0,16.4416,0
0,16.4517,0
0,16.4618,0
0,16.4719,0
0,16.4819,0
0,16.492,0
0,16.5021,0
0,16.5122,0
0,16.5223,0
0,16.5323,0
